times_secs,[O2Hb],[HHb],[deltaHb],stimulus1
1418.76,0.0002679047922771234,0.0009915371882947147,-0.0007236323960175913,LSL RunningTrial 20_A11_AC_SI_R180y
1418.8,0.00011441080656283762,0.0010533820468661434,-0.0009389712403033056,LSL RunningTrial 20_A11_AC_SI_R180y
1418.84,-1.4169890580019557e-05,0.0011133586097232862,-0.0011275285003033055,LSL RunningTrial 20_A11_AC_SI_R180y
1418.88,-0.00012093807915144808,0.001171592245437572,-0.0012925303245890204,LSL RunningTrial 20_A11_AC_SI_R180y
1418.92,-0.00020943406486573392,0.0012282102554375721,-0.001437644320303306,LSL RunningTrial 20_A11_AC_SI_R180y
1418.96,-0.0002835898505800195,0.0012833294081518575,-0.0015669192587318775,LSL RunningTrial 20_A11_AC_SI_R180y
1419.0,-0.00034767283629430533,0.0013370409740090003,-0.0016847138103033062,LSL RunningTrial 20_A11_AC_SI_R180y
1419.04,-0.00040621973629430535,0.0013893993997232863,-0.0017956191360175913,LSL RunningTrial 20_A11_AC_SI_R180y
1419.08,-0.0004639647505800196,0.0014404133154375719,-0.0019043780660175913,LSL RunningTrial 20_A11_AC_SI_R180y
1419.12,-0.0005257571791514481,0.0014900372140090007,-0.002015794393160449,LSL RunningTrial 20_A11_AC_SI_R180y
1419.16,-0.0005964683648657338,0.0015381670525804292,-0.002134635417446163,LSL RunningTrial 20_A11_AC_SI_R180y
1419.2,-0.0006808858362943055,0.0015846362240090005,-0.0022655220603033056,LSL RunningTrial 20_A11_AC_SI_R180y
1419.24,-0.0007835995934371624,0.0016292167097232862,-0.0024128163031604485,LSL RunningTrial 20_A11_AC_SI_R180y
1419.28,-0.000908873079151448,0.0016716184382947145,-0.0025804915174461626,LSL RunningTrial 20_A11_AC_SI_R180y
1419.32,-0.0010605042505800195,0.0017114945668661433,-0.002771998817446163,LSL RunningTrial 20_A11_AC_SI_R180y
1419.36,-0.0012416824791514484,0.0017484454668661436,-0.0029901279460175915,LSL RunningTrial 20_A11_AC_SI_R180y
1419.4,-0.0014548432077228768,0.001782027095437572,-0.0032368703031604488,LSL RunningTrial 20_A11_AC_SI_R180y
1419.44,-0.0017015246505800194,0.0018117587382947148,-0.0035132833888747344,LSL RunningTrial 20_A11_AC_SI_R180y
1419.48,-0.0019822434362943057,0.001837135395437572,-0.0038193788317318774,LSL RunningTrial 20_A11_AC_SI_R180y
1419.52,-0.0022963847362943057,0.0018576402811518575,-0.004154025017446163,LSL RunningTrial 20_A11_AC_SI_R180y
1419.56,-0.002642125193437163,0.0018727585740090007,-0.004514883767446162,LSL RunningTrial 20_A11_AC_SI_R180y
1419.6,-0.0030163932220085917,0.001881995452580429,-0.00489838867458902,LSL RunningTrial 20_A11_AC_SI_R180y
1419.64,-0.0034148679648657336,0.0018848926240090003,-0.005299760588874734,LSL RunningTrial 20_A11_AC_SI_R180y
1419.68,-0.0038320355077228773,0.001881047852580429,-0.005713083360303306,LSL RunningTrial 20_A11_AC_SI_R180y
1419.72,-0.0042612746648657334,0.0018701331240090005,-0.006131407788874734,LSL RunningTrial 20_A11_AC_SI_R180y
1419.76,-0.0046950131791514485,0.0018519131525804291,-0.006546926331731878,LSL RunningTrial 20_A11_AC_SI_R180y
1419.8,-0.005124909264865735,0.0018262621668661432,-0.006951171431731878,LSL RunningTrial 20_A11_AC_SI_R180y
1419.84,-0.005542075997722877,0.0017931785240090003,-0.0073352545217318784,LSL RunningTrial 20_A11_AC_SI_R180y
1419.88,-0.005937331107722876,0.0017527934954375721,-0.00769012460316045,LSL RunningTrial 20_A11_AC_SI_R180y
1419.92,-0.006301457264865734,0.001705378252580429,-0.008006835517446163,LSL RunningTrial 20_A11_AC_SI_R180y
1419.96,-0.006625473522008591,0.0016513439811518577,-0.008276817503160446,LSL RunningTrial 20_A11_AC_SI_R180y
