,gaze_velocity_X,gaze_velocity_Y,gaze_velocity_Z,gaze_velocity_total, Timestamp, FixationPointX, FixationPointY, FixationPointZ, dt,Sub_Fixation,dt,FixationGroup,TimeElapsed,TotalFixationDuration,FixationPointX_avg,FixationPointY_avg,FixationPointZ_avg
142322,-0.12182818181818167,-0.15922727272727172,0.02686363636363673,0.2022797202488836,2023-12-07 12:57:21.180,-0.04180524,0.1969564,0.9794598,0.011000000000000001,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142323,-0.1198911111111111,-0.380666666666668,0.07014444444444458,0.4052175128508005,2023-12-07 12:57:21.189,-0.04288426,0.1935304,0.9800911,0.009000000000000001,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142324,-0.09762899999999977,-0.31042000000000014,0.05597999999999992,0.3301904881140582,2023-12-07 12:57:21.199,-0.04386055,0.1904262,0.9806509,0.01,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142325,0.012397142857143082,-0.3669285714285716,0.07159999999999705,0.3740545758063018,2023-12-07 12:57:21.206,-0.04377377,0.1878577,0.9811521,0.007,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142326,0.004364444444443967,-0.2888555555555536,0.05537777777777888,0.2941483955798862,2023-12-07 12:57:21.215,-0.04373449,0.185258,0.9816505,0.009000000000000001,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142327,-1.3938609999999996,-2.4483400000000017,0.3604400000000063,2.840270099219617,2023-12-07 12:57:21.225,-0.0576731,0.1607746,0.9852549,0.01,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142328,-1.3742433333333333,-4.051849999999999,0.46804999999999763,4.304079920750903,2023-12-07 12:57:21.237,-0.07416402,0.1121524,0.9908715,0.012,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142329,-0.05417363636363682,-2.46620909090909,0.24408181818181726,2.478850136036151,2023-12-07 12:57:21.248,-0.07475993,0.0850241,0.9935564,0.011000000000000001,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142330,0.22934909090909075,1.3676272727272725,-0.12042727272726876,1.39194399694269,2023-12-07 12:57:21.259,-0.07223709,0.100068,0.9922317,0.011000000000000001,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142331,-0.08713090909090826,-0.9775081818181823,0.09254545454545121,0.9857376435936291,2023-12-07 12:57:21.270,-0.07319553,0.08931541,0.9932497,0.011000000000000001,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142332,0.0293363636363632,-0.07216909090909031,0.008327272727269953,0.07834758059521563,2023-12-07 12:57:21.281,-0.07287283,0.08852155,0.9933413,0.011000000000000001,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142333,-0.07602636363636393,-0.15983636363636375,0.007790909090906032,0.1771676307137602,2023-12-07 12:57:21.292,-0.07370912,0.08676335,0.993427,0.011000000000000001,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142334,-0.01226749999999957,9.916666666651142e-05,-0.00047499999999978115,0.012277093111879824,2023-12-07 12:57:21.304,-0.07385633,0.08676454,0.9934213,0.012,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142335,-0.0662480000000007,-0.26641399999999954,0.015110000000007062,0.2749427740458004,2023-12-07 12:57:21.314,-0.07451881,0.0841004,0.9935724,0.01,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142336,0.03796818181818232,-0.02441909090909113,0.005890909090906908,0.0455255712904554,2023-12-07 12:57:21.325,-0.07410116,0.08383179,0.9936372,0.011000000000000001,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142337,-0.2796690909090909,-1.2932218181818187,0.08382727272727607,1.3257693928750578,2023-12-07 12:57:21.336,-0.07717752,0.06960635,0.9945593,0.011000000000000001,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142338,0.48462666666666704,-4.313636666666667,0.22689166666666388,4.346700372289115,2023-12-07 12:57:21.348,-0.071362,0.01784271,0.997282,0.012,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142339,-2.0303330000000006,-6.635995,-0.27028999999999526,6.944907372673447,2023-12-07 12:57:21.358,-0.09166533,-0.04851724,0.9945791,0.01,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142340,0.45344166666666746,1.8490858333333335,0.10740833333332718,1.9068991358152418,2023-12-07 12:57:21.370,-0.08622403,-0.02632821,0.995868,0.012,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142341,0.09769454545454434,-2.1184136363636363,-0.07232727272727339,2.121898158094101,2023-12-07 12:57:21.381,-0.08514939,-0.04963076,0.9950724,0.011000000000000001,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142342,-0.02417399999999903,-0.402516,-0.026649999999994733,0.40412094109560776,2023-12-07 12:57:21.391,-0.08539113,-0.05365592,0.9948059,0.01,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142343,-0.04137416666666685,-0.25922666666666644,-0.022099999999997122,0.2634363231949459,2023-12-07 12:57:21.403,-0.08588762,-0.05676664,0.9945407,0.012,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142344,0.12536727272727255,0.36109181818181796,0.03428181818180982,0.38377010994445104,2023-12-07 12:57:21.414,-0.08450858,-0.05279463,0.9949178,0.011000000000000001,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142345,-0.11435272727272752,-0.565069090909091,-0.03878181818181306,0.577826663591275,2023-12-07 12:57:21.425,-0.08576646,-0.05901039,0.9944912,0.011000000000000001,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142346,0.004315454545455253,-0.006287272727272606,-0.0009636363636337948,0.007686451803160785,2023-12-07 12:57:21.436,-0.08571899,-0.05907955,0.9944806,0.011000000000000001,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
142347,-0.022185000000000954,-0.035280833333333275,-0.00435833333333376,0.041903537978778486,2023-12-07 12:57:21.448,-0.08598521,-0.05950292,0.9944283,0.012,True,,18.0,2.8640000000000003,111.20200000000001,-0.2483459683715415,-0.16788226272727272,0.8412790541501977
