square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,fixation_1.started,target_square_1.stopped,fixation_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,fixation_2.started,target_square_2.stopped,fixation_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 100
10.0,"[0, -0.2]",None,0.0,21.0,21.0,21.0,,,,,,,,,2521.1239420999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,2521.108434600057,2521.1239420999773,2521.1239420999773,2521.6072847000323,2521.623866499984,2524.1072961000027,2524.107487200061,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
1.0,"[-0.64, 0.4]",None,0.0,22.0,22.0,22.0,,,,,,,,,2524.1239679000573,,,,,,,,,,,,,,,,,,,,,,,,,,,,2524.108283799957,2524.1239679000573,2524.1239679000573,2524.607000399963,2524.623823800008,2527.1071429000003,2527.107311,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
2.0,"[0.64, 0.4]",None,0.0,23.0,23.0,23.0,,,,,,,,,2527.123791799997,,,,,,,,,,,,,,,,,,,,,,,,,,,,2527.1080992000643,2527.123791799997,2527.123791799997,2527.6069759000093,2527.6238133000443,2530.1070994000183,2530.1072843000293,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
6.0,"[-0.3, 0]",None,0.0,24.0,24.0,24.0,,,,,,,,,2530.123764000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,2530.108001000015,2530.123764000018,2530.123764000018,2530.607114400016,2530.623723900062,2533.107028300059,2533.1072041000007,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
3.0,"[0, 0.2]",None,0.0,25.0,25.0,25.0,,,,,,,,,2533.123707300052,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533.1079032999696,2533.123707300052,2533.123707300052,2533.606993000023,2533.623733300017,2536.106959500001,2536.107138099964,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
11.0,"[-0.64, -0.4]",space,0.0,26.0,26.0,26.0,,,,,,,,,2536.1235040000174,,,,,,,,,,,,,,,,,,,,,,,,,,,,2536.1078354000347,2536.1235040000174,2536.1235040000174,2536.6070606999565,2536.623731200001,2539.1070251000347,2539.10721190006,space,1.0,0.4187884000129998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
1.0,"[-0.64, 0.4]",None,0.0,27.0,27.0,27.0,,,,,,,,,2539.123597900034,,,,,,,,,,,,,,,,,,,,,,,,,,,,2539.108086099965,2539.123597900034,2539.123597900034,2539.606915500015,2539.6235653000185,2542.1069682999514,2542.107148500043,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
3.0,"[0, 0.2]",None,0.0,28.0,28.0,28.0,,,,,,,,,2542.123571000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542.1078308,2542.123571000062,2542.123571000062,2542.606760099996,2542.623667099979,2545.106900200015,2545.107057400048,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
9.0,"[0.2, -0.1]",None,0.0,29.0,29.0,29.0,,,,,,,,,2545.123436899972,,,,,,,,,,,,,,,,,,,,,,,,,,,,2545.1076915999874,2545.123436899972,2545.123436899972,2545.6067009000108,2545.623354500043,2548.106867099996,2548.107058500056,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
8.0,"[-0.2, -0.1]",None,0.0,30.0,30.0,30.0,,,,,,,,,2548.123557499959,,,,,,,,,,,,,,,,,,,,,,,,,,,,2548.107791000046,2548.123557499959,2548.123557499959,2548.6067359000444,2548.623513799976,2551.1066546000075,2551.1068236000137,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
12.0,"[0.64, -0.4]",None,0.0,31.0,31.0,31.0,,,,,,,,,2551.123326500063,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551.10749710002,2551.123326500063,2551.123326500063,2551.606798000052,2551.6234866000013,2554.106524300063,2554.106683799997,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
9.0,"[0.2, -0.1]",None,0.0,32.0,32.0,32.0,,,,,,,,,2554.12321650004,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554.107282700017,2554.12321650004,2554.12321650004,2554.6065547000617,2554.623329299968,2557.1066311000613,2557.106816799962,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
11.0,"[-0.64, -0.4]",space,0.0,33.0,33.0,33.0,,,,,,,,,2557.123437399976,,,,,,,,,,,,,,,,,,,,,,,,,,,,2557.107602700009,2557.123437399976,2557.123437399976,2557.6065034000203,2557.623385200044,2560.10660379997,2560.1067990000597,space,1.0,0.3013866000110283,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
7.0,"[0.3, 0]",None,0.0,34.0,34.0,34.0,,,,,,,,,2560.1232727000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.1077157000545,2560.1232727000024,2560.1232727000024,2560.606586799957,2560.6232424000045,2563.1066468000645,2563.1068457000656,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
11.0,"[-0.64, -0.4]",space,0.0,35.0,35.0,35.0,,,,,,,,,2563.1233186000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563.1076433999697,2563.1233186000027,2563.1233186000027,2563.606588699972,2563.6231736000627,2566.106527899974,2566.106701200013,space,1.0,0.4985390000510961,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
4.0,"[-0.2, 0.1]",None,0.0,36.0,36.0,36.0,,,,,,,,,2566.123189000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566.107473099953,2566.123189000064,2566.123189000064,2566.60635440005,2566.623058199999,2569.1065020000096,2569.1066899000434,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
5.0,"[0.2, 0.1]",None,0.0,37.0,37.0,37.0,,,,,,,,,2569.123251199955,,,,,,,,,,,,,,,,,,,,,,,,,,,,2569.1074337000027,2569.123251199955,2569.123251199955,2569.606191799976,2569.622992299963,2572.106446900056,2572.106622499996,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
6.0,"[-0.3, 0]",None,0.0,38.0,38.0,38.0,,,,,,,,,2572.123072599992,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572.1073045000667,2572.123072599992,2572.123072599992,2572.606309100054,2572.6229066000087,2575.1064214999788,2575.106631400064,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
11.0,"[-0.64, -0.4]",space,0.0,39.0,39.0,39.0,,,,,,,,,2575.123040099977,,,,,,,,,,,,,,,,,,,,,,,,,,,,2575.1074400000507,2575.123040099977,2575.123040099977,2575.606197300018,2575.6229883000487,2578.106431500055,2578.1066507999785,space,1.0,0.3721066999714821,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2578.107371099992,2578.1228841999546,2578.1228841999546,2609.5913022999885,space,31.46671419998165,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,0.0,0.0,0.0,,,,,2610.606767100049,,,,,,,,,,,,,,,,,,,,,,,,2609.591358899954,2609.605826399988,2610.606767100049,2610.589434899972,,,,,,,,,,,,,,,,,,,2610.60497970006,2610.606767100049,2610.606767100049,2611.1057905000634,2611.1224149999907,2613.60582060006,2613.606049400056,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,1.0,1.0,1.0,,,,,2613.622269400046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2613.60704370006,2613.622269400046,2613.622269400046,2614.1057572000427,2614.122209200053,2616.605461600004,2616.6056154000107,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,2.0,2.0,2.0,,,,,2616.6221871000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616.606214000029,2616.6221871000016,2616.6221871000016,2617.105692300014,2617.1223951999564,2619.605572300032,2619.605788100045,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
6.0,"[-0.3, 0]",space,,,,,0.0,3.0,3.0,3.0,,,,,2619.6221607000334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2619.606564000016,2619.6221607000334,2619.6221607000334,2620.1056371000595,2620.122079199995,2622.6055545000127,2622.605743100052,space,1.0,0.3204385000281036,None,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,4.0,4.0,4.0,,,,,2622.622136699967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2622.6068574000383,2622.622136699967,2622.622136699967,2623.105587900034,2623.122353899991,2625.605368999997,2625.605508700013,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,5.0,5.0,5.0,,,,,2625.621953199967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625.60598350002,2625.621953199967,2625.621953199967,2626.1054391000653,2626.1220294999657,2628.6056196000427,2628.6058195000514,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,6.0,6.0,6.0,,,,,2628.6221691999817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2628.6066148000536,2628.6221691999817,2628.6221691999817,2629.105458999984,2629.122180400067,2631.605352899991,2631.605518599972,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback15,1.0,2023-12-11_14h03.28.052,untitled,2023.2.3,59.984835829765245,2023-12-11 14h03.43.173533 -0500,
