TimeShown,TimeAnswered,TimeDiff,IsCorrect,CurrentTrial,StimulusQuestion,TimeoutCounter
1624.899,1671.979,47.08008,True,0,_A1_CI_NSI_R180x,0
1674.061,1701.899,27.83765,False,1,_B1_CI_NSI_R0,0
1703.959,1745.207,41.24854,True,2,_A2_AC_SI_R180z,0
1747.464,1788.236,40.77246,False,3,_B2_AC_SI_R180x,0
1805.506,1848.139,42.63245,True,4,_A3_CI_NSI_R120z,0
1850.229,1892.111,41.88232,True,5,_B3_AC_SI_R180y,0
1894.194,1922.373,28.17908,True,6,_A4_AC_SI_R180x,0
1924.73,1967.499,42.76892,True,7,_B4_C_SI_R180y,0
1975.262,2023.261,47.99927,False,8,_A5_AC_SI_R180y,0
2025.349,2064.317,38.96777,True,9,_B5_C_SI_R120z,1
2066.416,2102.088,35.67163,False,10,_A6_AC_SI_R180z,1
2104.225,2147.691,43.46631,True,11,_B6_CI_NSI_R180x,1
2159.417,2204.269,44.85181,True,12,_A7_C_NSI_R180z,1
2206.342,2243.723,37.38159,True,13,_B7_AC_SI_R90z,1
2245.803,2286.609,40.80591,True,14,_A8_C_SI_R180y,1
2288.707,2329.185,40.47778,False,15,_B8_AC_SI_R60z,1
2339.893,2387.882,47.98926,False,16,_A9_C_NSI_R180y,1
2389.955,2420.631,30.67603,True,17,_B9_C_NSI_R90z,2
2422.729,2461.816,39.08643,False,18,_A10_C_SI_R180x,2
2464.211,2506.731,42.51953,True,19,_B10_C_NSI_R180x,2
2511.878,2527.882,16.00366,True,20,_A11_AC_SI_R180y,2
2529.985,2570.234,40.24854,True,21,_B11_CI_NSI_R120z,2
2572.328,2611.35,39.02222,True,22,_A12_C_NSI_R180x,2
2613.442,2652.581,39.13843,False,23,_B12_C_SI_R180x,2
2659.094,2702.738,43.64404,True,24,_A13_CI_NSI_R180x,2
2704.845,2745.471,40.62646,True,25,_B13_AC_SI_R180x,2
2747.562,2791.297,43.73462,False,26,_A14_AC_SI_R180x,2
2793.415,2837.989,44.57422,True,27,_B14_AC_SI_R180y,2
2843.492,2875.549,32.05688,False,28,_A15_C_SI_R120z,2
2877.721,2916.538,38.81665,True,29,_B15_CI_NSI_R180y,2
2918.905,2955.031,36.12598,True,30,_A16_CI_NSI_R0,2
2957.134,2986.098,28.96387,True,31,_B16_C_NSI_R180y,2
