TimeShown, TimeAnswered, TimeDiff, IsCorrect, CurrentTrial, StimulusQuestion, TimeoutCounter
1762.689,1767.488,4.798584,False,0,_A1_CI_NSI_R180x,0
1769.561,1783.54,13.97949,True,1,_B1_CI_NSI_R0,0
1785.619,1811.8,26.18079,True,2,_A2_AC_SI_R180z,0
1813.87,1828.731,14.86047,False,3,_B2_AC_SI_R180x,0
1834.894,1852.076,17.1814,True,4,_A3_CI_NSI_R120z,0
1854.153,1861.287,7.133789,True,5,_B3_AC_SI_R180y,0
1863.348,1873.692,10.34375,True,6,_A4_AC_SI_R180x,0
1875.77,1892.435,16.66577,True,7,_B4_C_SI_R180y,0
1900.353,1941.112,40.75879,False,8,_A5_AC_SI_R180y,0
1943.182,1951.142,7.959717,False,9,_B5_C_SI_R120z,0
1953.487,1976.665,23.17761,True,10,_A6_AC_SI_R180z,0
1978.751,1988.824,10.07312,True,11,_B6_CI_NSI_R180x,0
1996.322,2024.978,28.6554,False,12,_A7_C_NSI_R180z,0
2027.078,2055.395,28.31689,True,13,_B7_AC_SI_R90z,0
2057.492,2084.292,26.80005,True,14,_A8_C_SI_R180y,0
2086.572,2097.752,11.17969,True,15,_B8_AC_SI_R60z,0
2105.239,2140.678,35.43848,True,16,_A9_C_NSI_R180y,0
2142.775,2176.694,33.91846,True,17,_B9_C_NSI_R90z,0
2178.775,2200.427,21.65234,True,18,_A10_C_SI_R180x,0
2202.538,2243.401,40.86304,True,19,_B10_C_NSI_R180x,0
2252.018,2264.487,12.46899,True,20,_A11_AC_SI_R180y,0
2266.588,2293.389,26.80103,True,21,_B11_CI_NSI_R120z,0
2295.507,2324.538,29.03052,True,22,_A12_C_NSI_R180x,0
2326.63,2366.644,40.01465,False,23,_B12_C_SI_R180x,0
2371.904,2386.743,14.83838,True,24,_A13_CI_NSI_R180x,0
2388.818,2422.837,34.01904,True,25,_B13_AC_SI_R180x,0
2424.935,2452.66,27.72461,True,26,_A14_AC_SI_R180x,0
2454.749,2461.664,6.914795,True,27,_B14_AC_SI_R180y,0
2469.648,2486.121,16.4729,True,28,_A15_C_SI_R120z,0
2488.252,2514.128,25.87598,True,29,_B15_CI_NSI_R180y,0
2516.227,2526.823,10.59644,False,30,_A16_CI_NSI_R0,0
2528.915,2546.205,17.29028,True,31,_B16_C_NSI_R180y,0
