TimeShown,TimeAnswered,TimeDiff,IsCorrect,CurrentTrial,StimulusQuestion,TimeoutCounter
1370.597,1391.186,20.58923,True,0,_A1_CI_NSI_R180x,0
1393.241,1402.165,8.923828,True,1,_B1_CI_NSI_R0,0
1404.218,1430.049,25.83032,True,2,_A2_AC_SI_R180z,0
1432.123,1444.996,12.87341,True,3,_B2_AC_SI_R180x,0
1450.459,1479.86,29.40125,True,4,_A3_CI_NSI_R120z,0
1481.914,1497.194,15.27979,True,5,_B3_AC_SI_R180y,0
1499.514,1515.266,15.75232,True,6,_A4_AC_SI_R180x,0
1517.339,1532.378,15.03931,True,7,_B4_C_SI_R180y,0
1537.075,1563.774,26.69983,True,8,_A5_AC_SI_R180y,0
1565.843,1599.563,33.71936,True,9,_B5_C_SI_R120z,0
1601.64,1629.069,27.4292,True,10,_A6_AC_SI_R180z,0
1631.131,1639.295,8.16394,True,11,_B6_CI_NSI_R180x,0
1644.341,1660.124,15.78271,True,12,_A7_C_NSI_R180z,0
1662.189,1681.037,18.84766,True,13,_B7_AC_SI_R90z,0
1683.356,1700.812,17.45532,True,14,_A8_C_SI_R180y,0
1702.881,1719.585,16.70422,True,15,_B8_AC_SI_R60z,0
1723.717,1745.125,21.40808,True,16,_A9_C_NSI_R180y,0
1747.206,1774.211,27.00562,True,17,_B9_C_NSI_R90z,0
1776.271,1789.527,13.2561,True,18,_A10_C_SI_R180x,0
1791.616,1820.358,28.74219,True,19,_B10_C_NSI_R180x,0
1826.181,1834.044,7.863892,True,20,_A11_AC_SI_R180y,0
1836.108,1851.023,14.91516,True,21,_B11_CI_NSI_R120z,0
1853.08,1872.978,19.89832,True,22,_A12_C_NSI_R180x,0
1875.07,1898.57,23.50037,False,23,_B12_C_SI_R180x,0
1903.374,1911.263,7.889526,True,24,_A13_CI_NSI_R180x,0
1913.338,1933.63,20.2915,True,25,_B13_AC_SI_R180x,0
1935.715,1967.538,31.82288,False,26,_A14_AC_SI_R180x,0
1969.655,1979.654,9.999146,True,27,_B14_AC_SI_R180y,0
1984.23,2000.622,16.39246,True,28,_A15_C_SI_R120z,0
2002.962,2016.55,13.58826,True,29,_B15_CI_NSI_R180y,0
2018.604,2030.663,12.05896,True,30,_A16_CI_NSI_R0,0
2032.749,2040.406,7.657715,True,31,_B16_C_NSI_R180y,0
