square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 102
,"[-0.2, 0.1]",None,,,,,,,,,0.0,25.0,25.0,25.0,2410.006616499973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409.990597399883,2410.006616499973,2410.006616499973,2410.506413999945,2410.48974739993,2412.9897183000576,,2412.9898665999062,None,1.0,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,26.0,26.0,26.0,2413.0064038001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2412.990480999928,2413.0064038001,2413.0064038001,2413.5066547000315,2413.4896621000958,2415.9896919000894,,2415.9898500000127,None,1.0,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
,"[-0.2, 0.1]",space,,,,,,,,,0.0,27.0,27.0,27.0,2416.0062961999797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2415.9905685998965,2416.0062961999797,2416.0062961999797,2416.5063755998854,2416.4895911000203,2418.989708299981,,2418.9898842999246,None,0.0,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
,"[-0.2, 0.1]",None,,,,,,,,,0.0,28.0,28.0,28.0,2419.006385500077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418.9906484000385,2419.006385500077,2419.006385500077,2419.506282599876,2419.489582200069,2421.9893777999096,,2421.98950590007,None,1.0,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,29.0,29.0,29.0,2422.0063344000373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2421.990093600005,2422.0063344000373,2422.0063344000373,2422.5061939999,2422.489530100021,2424.989616099978,,2424.9897749999072,None,1.0,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
,"[-0.64, -0.4]",None,,,,,,,,,0.0,30.0,30.0,30.0,2425.0061450998764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424.9904738999903,2425.0061450998764,2425.0061450998764,2425.5062251999043,2425.489471399924,2427.989430699963,,2427.989574600011,None,1.0,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
,"[0, -0.2]",None,,,,,,,,,0.0,31.0,31.0,31.0,2428.0062023999635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2427.990164299961,2428.0062023999635,2428.0062023999635,2428.506117800018,2428.4895585998893,2430.9892988000065,,2430.98945689993,None,1.0,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
,"[-0.64, -0.4]",space,,,,,,,,,0.0,32.0,32.0,32.0,2431.006166399922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430.9901344000828,2431.006166399922,2431.006166399922,2431.506405299995,2431.489280699985,2433.989329000004,,2433.9894658999983,space,1.0,0.4190595999825746,None,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
,"[0.64, 0.4]",None,,,,,,,,,0.0,33.0,33.0,33.0,2434.0061375000514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433.990162800066,2434.0061375000514,2434.0061375000514,2434.506012900034,2434.489158600103,2436.9893008000217,,2436.989429600071,None,1.0,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
,"[-0.3, 0]",None,,,,,,,,,0.0,34.0,34.0,34.0,2437.00599580002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2436.9900457998738,2437.00599580002,2437.00599580002,2437.506081300089,2437.489198599942,2439.9890439000446,,2439.989160799887,None,1.0,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,35.0,35.0,35.0,2440.005889999913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439.9897503000684,2440.005889999913,2440.005889999913,2440.505997200031,2440.489197100047,2442.989149299916,,2442.9893133000005,None,1.0,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
,"[-0.3, 0]",space,,,,,,,,,0.0,36.0,36.0,36.0,2443.005831599934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442.989987700013,2443.005831599934,2443.005831599934,2443.505998899928,2443.489086499904,2445.989003699972,,2445.9891611000057,space,1.0,0.7320849001407623,None,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
,"[0, -0.2]",None,,,,,,,,,0.0,37.0,37.0,37.0,2446.005963699892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2445.989888299955,2446.005963699892,2446.005963699892,2446.5057757000905,2446.48900089995,2448.9891129001044,,2448.9892738999333,None,1.0,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,38.0,38.0,38.0,2449.005753699923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448.9900014998857,2449.005753699923,2449.005753699923,2449.5059549999423,2449.488977599889,2451.989026800031,,2451.989178299904,None,1.0,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,39.0,39.0,39.0,2452.005786099937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451.989795099944,2452.005786099937,2452.005786099937,2452.5058228001,2452.4889815999195,2454.988933800021,,2454.9890217999928,None,1.0,,,,,,nback79,1.0,2024-01-31_17h54.13.301,untitled,2023.2.3,59.96990710883875,2024-01-31 18h12.03.154800 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454.9892392999027,2455.005942400079,2457.988987599965,,,,,,,,
