TimeShown, TimeAnswered, TimeDiff, IsCorrect, CurrentTrial, StimulusQuestion, TimeoutCounter
1290.547,1335.676,45.12817,True,0,_A1_CI_NSI_R180x,0
1337.735,1351.162,13.42737,True,1,_B1_CI_NSI_R0,0
1353.206,1371.176,17.97058,False,2,_A2_AC_SI_R180z,0
1373.235,1380.919,7.684204,True,3,_B2_AC_SI_R180x,0
1389.072,1418.426,29.35364,True,4,_A3_CI_NSI_R120z,0
1420.477,1428.049,7.572754,False,5,_B3_AC_SI_R180y,0
1430.106,1437.615,7.508667,True,6,_A4_AC_SI_R180x,0
1439.66,1455.097,15.43701,True,7,_B4_C_SI_R180y,0
1461.323,1478.74,17.41699,True,8,_A5_AC_SI_R180y,0
1480.803,1506.763,25.95947,True,9,_B5_C_SI_R120z,0
1508.817,1527.265,18.44751,False,10,_A6_AC_SI_R180z,0
1529.318,1540.11,10.79199,False,11,_B6_CI_NSI_R180x,0
1544.34,1555.916,11.57556,False,12,_A7_C_NSI_R180z,0
1557.969,1579.24,21.27112,True,13,_B7_AC_SI_R90z,0
1581.295,1610.515,29.22046,True,14,_A8_C_SI_R180y,0
1612.57,1620.106,7.536499,True,15,_B8_AC_SI_R60z,0
1626.694,1652.559,25.86487,True,16,_A9_C_NSI_R180y,0
1654.623,1666.863,12.23975,True,17,_B9_C_NSI_R90z,0
1668.932,1678.567,9.635742,True,18,_A10_C_SI_R180x,0
1680.634,1702.908,22.2738,False,19,_B10_C_NSI_R180x,0
1707.844,1716.913,9.068604,True,20,_A11_AC_SI_R180y,0
1718.977,1735.522,16.54578,True,21,_B11_CI_NSI_R120z,0
1737.594,1749.194,11.59998,True,22,_A12_C_NSI_R180x,0
1751.284,1760.703,9.419067,False,23,_B12_C_SI_R180x,0
1766.628,1777.678,11.05042,True,24,_A13_CI_NSI_R180x,0
1779.737,1787.835,8.097168,True,25,_B13_AC_SI_R180x,0
1789.906,1800.715,10.80945,True,26,_A14_AC_SI_R180x,0
1802.78,1813.787,11.00745,True,27,_B14_AC_SI_R180y,0
1818.009,1835.645,17.63611,True,28,_A15_C_SI_R120z,0
1837.965,1849.203,11.23779,True,29,_B15_CI_NSI_R180y,0
1851.261,1864.082,12.82141,False,30,_A16_CI_NSI_R0,0
1866.154,1879.956,13.80188,True,31,_B16_C_NSI_R180y,0
