TimeShown, TimeAnswered, TimeDiff, IsCorrect, CurrentTrial, StimulusQuestion, TimeoutCounter
1096.192,1126.392,30.20007,True,0,_A1_CI_NSI_R180x,0
1128.689,1150.7,22.01111,False,1,_B1_CI_NSI_R0,0
1152.769,1196.334,43.56506,True,2,_A2_AC_SI_R180z,0
1198.393,1232.995,34.60144,True,3,_B2_AC_SI_R180x,0
1241.936,1261.549,19.61304,True,4,_A3_CI_NSI_R120z,0
1263.596,1305.817,42.22083,True,5,_B3_AC_SI_R180y,0
1307.873,1331.243,23.37012,True,6,_A4_AC_SI_R180x,0
1333.287,1366.451,33.16357,True,7,_B4_C_SI_R180y,0
1377.533,1405.733,28.19922,True,8,_A5_AC_SI_R180y,0
1407.806,1435.001,27.19507,True,9,_B5_C_SI_R120z,0
1437.039,1469.202,32.16223,True,10,_A6_AC_SI_R180z,0
1471.255,1488.128,16.87292,True,11,_B6_CI_NSI_R180x,0
1497.873,1525.034,27.16113,True,12,_A7_C_NSI_R180z,0
1527.104,1529.255,2.150635,False,13,_B7_AC_SI_R90z,0
1531.318,1567.856,36.53796,True,14,_A8_C_SI_R180y,0
1569.945,1589.636,19.69141,True,15,_B8_AC_SI_R60z,0
1596.783,1631.694,34.91113,True,16,_A9_C_NSI_R180y,0
1633.767,1658.103,24.33606,True,17,_B9_C_NSI_R90z,0
1660.147,1688.531,28.38391,True,18,_A10_C_SI_R180x,0
1690.607,1733.493,42.88623,False,19,_B10_C_NSI_R180x,0
1741.173,1760.902,19.72888,True,20,_A11_AC_SI_R180y,0
1762.985,1794.895,31.9093,True,21,_B11_CI_NSI_R120z,0
1796.947,1820.538,23.59021,True,22,_A12_C_NSI_R180x,0
1822.627,1853.951,31.32349,False,23,_B12_C_SI_R180x,0
1858.401,1892.449,34.04871,True,24,_A13_CI_NSI_R180x,0
1894.547,1927.893,33.3457,True,25,_B13_AC_SI_R180x,0
1929.988,1971.736,41.74829,True,26,_A14_AC_SI_R180x,0
1973.805,1997.413,23.60876,True,27,_B14_AC_SI_R180y,0
2003.009,2022.923,19.91467,True,28,_A15_C_SI_R120z,0
2024.995,2046.761,21.76685,True,29,_B15_CI_NSI_R180y,0
2048.858,2087.63,38.77197,True,30,_A16_CI_NSI_R0,0
2089.717,2125.935,36.21802,True,31,_B16_C_NSI_R180y,0
