TimeShown,TimeAnswered,TimeDiff,IsCorrect,CurrentTrial,StimulusQuestion,TimeoutCounter
1362.858,1402.49,39.63147,True,0,_A1_CI_NSI_R180x,0
1404.548,1410.198,5.649658,False,1,_B1_CI_NSI_R0,0
1412.263,1424.011,11.7478,True,2,_A2_AC_SI_R180z,0
1426.068,1439.133,13.06543,True,3,_B2_AC_SI_R180x,0
1445.43,1474.78,29.35022,True,4,_A3_CI_NSI_R120z,0
1477.1,1490.785,13.68457,True,5,_B3_AC_SI_R180y,0
1492.853,1506.842,13.98901,True,6,_A4_AC_SI_R180x,0
1508.907,1534.231,25.32397,True,7,_B4_C_SI_R180y,0
1539.986,1558.963,18.97668,True,8,_A5_AC_SI_R180y,0
1561.028,1577.869,16.84082,True,9,_B5_C_SI_R120z,0
1579.924,1604.991,25.06653,True,10,_A6_AC_SI_R180z,0
1607.043,1621.257,14.21313,True,11,_B6_CI_NSI_R180x,0
1625.814,1645.417,19.60266,True,12,_A7_C_NSI_R180z,0
1647.499,1658.742,11.24255,True,13,_B7_AC_SI_R90z,0
1660.798,1688.341,27.54285,True,14,_A8_C_SI_R180y,0
1690.453,1699.758,9.305176,True,15,_B8_AC_SI_R60z,0
1703.586,1717.979,14.3938,True,16,_A9_C_NSI_R180y,0
1720.256,1738.607,18.35034,True,17,_B9_C_NSI_R90z,0
1740.681,1753.612,12.93091,True,18,_A10_C_SI_R180x,0
1755.92,1776.789,20.86902,True,19,_B10_C_NSI_R180x,0
1780.739,1797.98,17.24023,True,20,_A11_AC_SI_R180y,0
1800.043,1822.042,21.99988,True,21,_B11_CI_NSI_R120z,0
1824.13,1837.307,13.17712,True,22,_A12_C_NSI_R180x,0
1839.372,1851.142,11.76978,False,23,_B12_C_SI_R180x,0
1856.492,1877.741,21.24866,True,24,_A13_CI_NSI_R180x,0
1879.82,1902.761,22.94116,True,25,_B13_AC_SI_R180x,0
1904.826,1941.258,36.43225,False,26,_A14_AC_SI_R180x,0
1943.302,1952.407,9.104858,True,27,_B14_AC_SI_R180y,0
1957.016,1968.543,11.52612,True,28,_A15_C_SI_R120z,0
1970.608,1988.47,17.86206,True,29,_B15_CI_NSI_R180y,0
1990.554,2005.842,15.28845,True,30,_A16_CI_NSI_R0,0
2007.925,2019.012,11.08765,True,31,_B16_C_NSI_R180y,0
