square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 102
2.0,"[0.64, 0.4]",None,,,,,0.0,6.0,6.0,6.0,,,,,2615.8593026000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2615.8444888000085,2615.8593026000017,2615.8593026000017,2616.3592931999883,2616.3592931999883,2618.859240199992,2618.859240199992,2618.8437249000126,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
9.0,"[0.2, -0.1]",None,,,,,0.0,7.0,7.0,7.0,,,,,2618.859240199992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2618.844447299984,2618.859240199992,2618.859240199992,2619.3592976999644,2619.3592976999644,2621.8591563999944,2621.8591563999944,2621.843479400006,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
9.0,"[0.2, -0.1]",space,,,,,0.0,8.0,8.0,8.0,,,,,2621.8591563999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2621.8441779999703,2621.8591563999944,2621.8591563999944,2622.3594560000056,2622.3594560000056,2624.85899790001,2624.85899790001,2624.84307979999,space,1.0,0.3488662000163458,None,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,9.0,9.0,9.0,,,,,2624.85899790001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2624.8438245000143,2624.85899790001,2624.85899790001,2625.359257300006,2625.359257300006,2627.859007399966,2627.859007399966,2627.842861899961,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
11.0,"[-0.64, -0.4]",None,,,,,0.0,10.0,10.0,10.0,,,,,2627.859007399966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2627.843291899975,2627.859007399966,2627.859007399966,2628.358937800018,2628.358937800018,2630.858977499971,2630.858977499971,2630.8432202000117,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
11.0,"[-0.64, -0.4]",space,,,,,0.0,11.0,11.0,11.0,,,,,2630.858977499971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2630.8438790999644,2630.858977499971,2630.858977499971,2631.359020600008,2631.359020600008,2633.858945599961,2633.858945599961,2633.84304789998,space,1.0,0.3455479000112973,None,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
4.0,"[-0.2, 0.1]",None,,,,,0.0,12.0,12.0,12.0,,,,,2633.858945599961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2633.843830800004,2633.858945599961,2633.858945599961,2634.359024699981,2634.359024699981,2636.858927299996,2636.858927299996,2636.8431449999625,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
3.0,"[0, 0.2]",None,,,,,0.0,13.0,13.0,13.0,,,,,2636.858927299996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2636.843827399978,2636.858927299996,2636.858927299996,2637.3587536000123,2637.3587536000123,2639.858721900004,2639.858721900004,2639.8431094999837,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
3.0,"[0, 0.2]",space,,,,,0.0,14.0,14.0,14.0,,,,,2639.858721900004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2639.843865999981,2639.858721900004,2639.858721900004,2640.358816699969,2640.358816699969,2642.858837800013,2642.858837800013,2642.842799200007,space,1.0,0.3988882999983616,None,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
8.0,"[-0.2, -0.1]",None,,,,,0.0,15.0,15.0,15.0,,,,,2642.858837800013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642.8437268999696,2642.858837800013,2642.858837800013,2643.3586313000123,2643.3586313000123,2645.8586550999607,2645.8586550999607,2645.842856299976,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,16.0,16.0,16.0,,,,,2645.8586550999607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2645.8434687999834,2645.8586550999607,2645.8586550999607,2646.358680799982,2646.358680799982,2648.85877859997,2648.85877859997,2648.8427184999746,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,17.0,17.0,17.0,,,,,2648.85877859997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2648.843439499993,2648.85877859997,2648.85877859997,2649.359691099992,2649.359691099992,2651.858673399984,2651.858673399984,2651.842913500004,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
4.0,"[-0.2, 0.1]",None,,,,,0.0,18.0,18.0,18.0,,,,,2651.858673399984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2651.843620299973,2651.858673399984,2651.858673399984,2652.358555999963,2652.358555999963,2654.85849340001,2654.85849340001,2654.8425098000157,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
4.0,"[-0.2, 0.1]",space,,,,,0.0,19.0,19.0,19.0,,,,,2654.85849340001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2654.843117499986,2654.85849340001,2654.85849340001,2655.358517599961,2655.358517599961,2657.858578300016,2657.858578300016,2657.8427011000167,space,1.0,0.40114629996242,None,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
8.0,"[-0.2, -0.1]",None,,,,,0.0,20.0,20.0,20.0,,,,,2657.858578300016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2657.8435642000118,2657.858578300016,2657.858578300016,2658.3585077000025,2658.3585077000025,2660.858480699972,2660.858480699972,2660.8423060999776,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,21.0,21.0,21.0,,,,,2660.858480699972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660.8428458000126,2660.858480699972,2660.858480699972,2661.3585651999747,2661.3585651999747,2663.858424700011,2663.858424700011,2663.8426947999687,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
5.0,"[0.2, 0.1]",space,,,,,0.0,22.0,22.0,22.0,,,,,2663.858424700011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2663.843425500003,2663.858424700011,2663.858424700011,2664.3584397000086,2664.3584397000086,2666.858446099999,2666.858446099999,2666.842589699984,space,1.0,0.3329739000182599,None,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,23.0,23.0,23.0,,,,,2666.858446099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2666.843325199996,2666.858446099999,2666.858446099999,2667.3585463000054,2667.3585463000054,2669.8584283999808,2669.8584283999808,2669.842557999975,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
3.0,"[0, 0.2]",None,,,,,0.0,24.0,24.0,24.0,,,,,2669.8584283999808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2669.8431215000164,2669.8584283999808,2669.8584283999808,2670.3582092,2670.3582092,2672.8583574999648,2672.8583574999648,2672.842411499965,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,25.0,25.0,25.0,,,,,2672.8583574999648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2672.843062399974,2672.8583574999648,2672.8583574999648,2673.35825249998,2673.35825249998,2675.858246799995,2675.858246799995,2675.842711299978,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,26.0,26.0,26.0,,,,,2675.858246799995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2675.8434939,2675.858246799995,2675.858246799995,2676.3584140999883,2676.3584140999883,2678.8583263000182,2678.8583263000182,2678.8422968999657,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
1.0,"[-0.64, 0.4]",space,,,,,0.0,27.0,27.0,27.0,,,,,2678.8583263000182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2678.8429635999782,2678.8583263000182,2678.8583263000182,2679.3583261000167,2679.3583261000167,2681.8581947000057,2681.8581947000057,2681.842024499987,space,1.0,0.3782842000364326,None,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
1.0,"[-0.64, 0.4]",space,,,,,0.0,28.0,28.0,28.0,,,,,2681.8581947000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681.8426170000166,2681.8581947000057,2681.8581947000057,2682.3581856999954,2682.3581856999954,2684.858015699981,2684.858015699981,2684.842260099977,space,1.0,0.5952741000219248,None,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
3.0,"[0, 0.2]",None,,,,,0.0,29.0,29.0,29.0,,,,,2684.858015699981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2684.842960300012,2684.858015699981,2684.858015699981,2685.358161999989,2685.358161999989,2687.8579302999715,2687.8579302999715,2687.8422746999718,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,30.0,30.0,30.0,,,,,2687.8579302999715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2687.8429944999807,2687.8579302999715,2687.8579302999715,2688.3581194000144,2688.3581194000144,2690.8579335999966,2690.8579335999966,2690.84206939998,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
12.0,"[0.64, -0.4]",space,,,,,0.0,31.0,31.0,31.0,,,,,2690.8579335999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2690.8427004000114,2690.8579335999966,2690.8579335999966,2691.358099999983,2691.358099999983,2693.8579265000008,2693.8579265000008,2693.842151799967,space,1.0,0.5368122999789193,None,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,32.0,32.0,32.0,,,,,2693.8579265000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2693.842974700005,2693.8579265000008,2693.8579265000008,2694.357887099992,2694.357887099992,2696.857877499977,2696.857877499977,2696.84201459997,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,33.0,33.0,33.0,,,,,2696.857877499977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2696.842636199988,2696.857877499977,2696.857877499977,2697.3578038999985,2697.3578038999985,2699.857700699969,2699.857700699969,2699.8421095999947,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
7.0,"[0.3, 0]",None,,,,,0.0,34.0,34.0,34.0,,,,,2699.857700699969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699.842810799979,2699.857700699969,2699.857700699969,2700.358047799993,2700.358047799993,2702.857794299984,2702.857794299984,2702.841883200017,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
7.0,"[0.3, 0]",space,,,,,0.0,35.0,35.0,35.0,,,,,2702.857794299984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2702.842509900016,2702.857794299984,2702.857794299984,2703.357744900015,2703.357744900015,2705.8577653999964,2705.8577653999964,2705.841740999982,space,1.0,0.2911899000173434,None,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
11.0,"[-0.64, -0.4]",None,,,,,0.0,36.0,36.0,36.0,,,,,2705.8577653999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2705.8424628000066,2705.8577653999964,2705.8577653999964,2706.3577324999787,2706.3577324999787,2708.857599400013,2708.857599400013,2708.8420399999886,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,37.0,37.0,37.0,,,,,2708.857599400013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2708.842794799973,2708.857599400013,2708.857599400013,2709.3576285000017,2709.3576285000017,2711.857619199989,2711.857619199989,2711.84163239997,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,38.0,38.0,38.0,,,,,2711.857619199989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2711.842220599967,2711.857619199989,2711.857619199989,2712.357530500012,2712.357530500012,2714.8575439999986,2714.8575439999986,2714.8419053000107,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,39.0,39.0,39.0,,,,,2714.8575439999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2714.8426521999936,2714.8575439999986,2714.8575439999986,2715.357536399999,2715.357536399999,2717.857643399999,2717.857643399999,2717.841951300012,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2717.842491299991,2717.857643399999,2717.857643399999,2853.9732717000006,space,136.09836920001544,None,,,,,,,,,,,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,0.0,0.0,0.0,2854.988540499966,,,,,,,,,,,,,,,,,,,,,,,,2853.973318400007,2853.9885049999866,2854.988540499966,2854.9726363999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2854.9826598000072,2854.988540499966,2854.988540499966,2855.488389199978,2855.488389199978,2857.9884058999887,2857.9884058999887,2857.972492900008,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0.64, 0.4]",None,,,,,,,,,0.0,1.0,1.0,1.0,2857.9884058999887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2857.973234600009,2857.9884058999887,2857.9884058999887,2858.488550399983,2858.488550399983,2860.988268699992,2860.988268699992,2860.972438900004,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[-0.3, 0]",None,,,,,,,,,0.0,2.0,2.0,2.0,2860.988268699992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2860.973020800011,2860.988268699992,2860.988268699992,2861.4884861000173,2861.4884861000173,2863.9883420999686,2863.9883420999686,2863.972485700011,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0.0,3.0,3.0,3.0,2863.9883420999686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2863.9732000999797,2863.9883420999686,2863.9883420999686,2864.488212999975,2864.488212999975,2866.988148000004,2866.988148000004,2866.972005699965,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0, 0.2]",None,,,,,,,,,0.0,4.0,4.0,4.0,2866.988148000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2866.9725679999974,2866.988148000004,2866.988148000004,2867.488104899967,2867.488104899967,2869.988154699997,2869.988154699997,2869.972331900004,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0.2, -0.1]",space,,,,,,,,,0.0,5.0,5.0,5.0,2869.988154699997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2869.97304859999,2869.988154699997,2869.988154699997,2870.488178,2870.488178,2872.988077499991,2872.988077499991,2872.972204299964,space,1.0,0.8800063999951817,None,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0, -0.2]",None,,,,,,,,,0.0,6.0,6.0,6.0,2872.988077499991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2872.973174300016,2872.988077499991,2872.988077499991,2873.4882290999813,2873.4882290999813,2875.987985499989,2875.987985499989,2875.9719658000104,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0.64, -0.4]",None,,,,,,,,,0.0,7.0,7.0,7.0,2875.987985499989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2875.9725563999677,2875.987985499989,2875.987985499989,2876.4880895999668,2876.4880895999668,2878.9879641000007,2878.9879641000007,2878.9720751999703,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,8.0,8.0,8.0,2878.9879641000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2878.972688699985,2878.9879641000007,2878.9879641000007,2879.4880412000057,2879.4880412000057,2881.9878837999718,2881.9878837999718,2881.9723085000005,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0.64, -0.4]",space,,,,,,,,,0.0,9.0,9.0,9.0,2881.9878837999718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2881.9732704999915,2881.9878837999718,2881.9878837999718,2882.4880409000034,2882.4880409000034,2884.9879730000102,2884.9879730000102,2884.9718927999784,space,1.0,0.9877031000214628,None,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[-0.64, 0.4]",None,,,,,,,,,0.0,10.0,10.0,10.0,2884.9879730000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2884.972570300015,2884.9879730000102,2884.9879730000102,2885.487896400009,2885.487896400009,2887.9878853999835,2887.9878853999835,2887.972046699986,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,11.0,11.0,11.0,2887.9878853999835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2887.972718799981,2887.9878853999835,2887.9878853999835,2888.4877438000112,2888.4877438000112,2890.9877218000183,2890.9877218000183,2890.9717586000043,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,12.0,12.0,12.0,2890.9877218000183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2890.9722607999865,2890.9877218000183,2890.9877218000183,2891.487916299986,2891.487916299986,2893.987672999996,2893.987672999996,2893.972099299979,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0.2, 0.1]",space,,,,,,,,,0.0,13.0,13.0,13.0,2893.987672999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2893.972822200012,2893.987672999996,2893.987672999996,2894.487765900005,2894.487765900005,2896.987890099961,2896.987890099961,2896.9714820999943,space,1.0,0.9899514999706298,None,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[-0.3, 0]",None,,,,,,,,,0.0,14.0,14.0,14.0,2896.987890099961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2896.972139399993,2896.987890099961,2896.987890099961,2897.48768250001,2897.48768250001,2899.987504299992,2899.987504299992,2899.9713348999794,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
,"[0, 0.2]",None,,,,,,,,,0.0,15.0,15.0,15.0,2899.987504299992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2899.971673099993,2899.987504299992,2899.987504299992,2900.487782100012,2900.487782100012,2902.98758310001,2902.98758310001,2902.9715846999607,None,1.0,,,,,,nback35,1.0,2023-12-18_15h48.45.427,untitled,2023.2.3,60.02123551411256,2023-12-18 16h21.44.030381 -0500,
