Timestamp,ActivePhase,EndActivePhase,CurrentTrial,StimulusQuestion
0.0,Start,,99,
588.2809,,EndofStart,99,
588.2809,Calibration,,99,
591.8275,,EndofCalibration,99,
591.8275,Tutorial,,99,
973.4969,,EndofTutorial,99,
973.4969,Rest,,99,
1273.498,,EndofRest,99,
1273.554,Feedback,,99,
1279.944,Experimental,,99,
1290.547,Experimental,,0,_A1_CI_NSI_R180x
1337.735,Experimental,,1,_B1_CI_NSI_R0
1353.206,Experimental,,2,_A2_AC_SI_R180z
1373.235,Experimental,,3,_B2_AC_SI_R180x
1383.003,Feedback,,99,
1389.072,Experimental,,99,
1389.072,Experimental,,4,_A3_CI_NSI_R120z
1420.477,Experimental,,5,_B3_AC_SI_R180y
1430.106,Experimental,,6,_A4_AC_SI_R180x
1439.66,Experimental,,7,_B4_C_SI_R180y
1457.17,Feedback,,99,
1461.323,Experimental,,99,
1461.323,Experimental,,8,_A5_AC_SI_R180y
1480.803,Experimental,,9,_B5_C_SI_R120z
1508.817,Experimental,,10,_A6_AC_SI_R180z
1529.318,Experimental,,11,_B6_CI_NSI_R180x
1542.186,Feedback,,99,
1544.34,Experimental,,99,
1544.34,Experimental,,12,_A7_C_NSI_R180z
1557.969,Experimental,,13,_B7_AC_SI_R90z
1581.295,Experimental,,14,_A8_C_SI_R180y
1612.57,Experimental,,15,_B8_AC_SI_R60z
1622.205,Feedback,,99,
1626.694,Experimental,,99,
1626.694,Experimental,,16,_A9_C_NSI_R180y
1654.623,Experimental,,17,_B9_C_NSI_R90z
1668.932,Experimental,,18,_A10_C_SI_R180x
1680.634,Experimental,,19,_B10_C_NSI_R180x
1704.989,Feedback,,99,
1707.844,Experimental,,99,
1707.844,Experimental,,20,_A11_AC_SI_R180y
1718.977,Experimental,,21,_B11_CI_NSI_R120z
1737.594,Experimental,,22,_A12_C_NSI_R180x
1751.284,Experimental,,23,_B12_C_SI_R180x
1762.767,Feedback,,99,
1766.628,Experimental,,99,
1766.628,Experimental,,24,_A13_CI_NSI_R180x
1779.737,Experimental,,25,_B13_AC_SI_R180x
1789.906,Experimental,,26,_A14_AC_SI_R180x
1802.78,Experimental,,27,_B14_AC_SI_R180y
1815.862,Feedback,,99,
1818.009,Experimental,,99,
1818.009,Experimental,,28,_A15_C_SI_R120z
1837.965,Experimental,,29,_B15_CI_NSI_R180y
1851.261,Experimental,,30,_A16_CI_NSI_R0
1866.154,Experimental,,31,_B16_C_NSI_R180y
1882.045,Feedback,,99,
1885.686,,EndofExperiment,99,
