TimeShown, TimeAnswered, TimeDiff, IsCorrect, CurrentTrial, StimulusQuestion, TimeoutCounter
1126.142,1151.906,25.76379,True,0,_A1_CI_NSI_R180x,0
1153.937,1171.829,17.89246,True,1,_B1_CI_NSI_R0,0
1173.873,1198.977,25.10486,True,2,_A2_AC_SI_R180z,0
1201.016,1210.067,9.051514,False,3,_B2_AC_SI_R180x,0
1217,1236.201,19.20129,True,4,_A3_CI_NSI_R120z,0
1238.276,1263.976,25.70032,True,5,_B3_AC_SI_R180y,0
1266.013,1307.49,41.47681,True,6,_A4_AC_SI_R180x,0
1309.888,1339.731,29.84351,True,7,_B4_C_SI_R180y,0
1348.82,1397.004,48.18396,True,8,_A5_AC_SI_R180y,0
1399.136,1429.022,29.88647,True,9,_B5_C_SI_R120z,1
1431.099,1452.283,21.18359,True,10,_A6_AC_SI_R180z,1
1454.355,1489.095,34.74036,True,11,_B6_CI_NSI_R180x,1
1494.637,1511.768,17.13086,False,12,_A7_C_NSI_R180z,1
1513.844,1551.449,37.60559,True,13,_B7_AC_SI_R90z,1
1553.5,1574.059,20.55908,True,14,_A8_C_SI_R180y,1
1576.388,1590.938,14.54956,True,15,_B8_AC_SI_R60z,1
1596.412,1614.694,18.28149,True,16,_A9_C_NSI_R180y,1
1616.759,1651.677,34.91797,True,17,_B9_C_NSI_R90z,1
1653.735,1679.269,25.53381,True,18,_A10_C_SI_R180x,1
1681.351,1720.665,39.31409,True,19,_B10_C_NSI_R180x,1
1725.764,1751.897,26.13293,True,20,_A11_AC_SI_R180y,1
1753.984,1789.225,35.24036,True,21,_B11_CI_NSI_R120z,1
1791.284,1808.41,17.12634,True,22,_A12_C_NSI_R180x,1
1810.472,1838.924,28.45239,False,23,_B12_C_SI_R180x,1
1844.97,1865.401,20.43103,True,24,_A13_CI_NSI_R180x,1
1867.444,1890.547,23.10303,True,25,_B13_AC_SI_R180x,1
1892.602,1936.606,44.00366,True,26,_A14_AC_SI_R180x,1
1938.701,1957.247,18.54578,True,27,_B14_AC_SI_R180y,1
1961.078,1991.765,30.68713,True,28,_A15_C_SI_R120z,1
1994.124,2018.476,24.35254,True,29,_B15_CI_NSI_R180y,1
2020.579,2041.287,20.70874,True,30,_A16_CI_NSI_R0,1
2043.566,2072.46,28.89355,True,31,_B16_C_NSI_R180y,1
