square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,response_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 104
,,,,,,,,,,,,,,,,,0.0013627000153064,0.0038343000051099,0.0038343000051099,0.0038343000051099,2826.1651922000165,space,2826.158366699994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback34,1.0,2023-12-18_13h55.48.507,untitled,2023.2.3,59.797203760904985,2023-12-18 14h19.09.283209 -0500,
6.0,"[-0.3, 0]",None,0.0,0.0,0.0,0.0,,,,,,,,,2828.1800184000167,,,,,,,,,,2826.165233500011,2826.180033600016,2826.180033600016,2826.180033600016,2826.180033600016,2826.180033600016,2826.180033600016,2826.180033600016,2826.180033600016,2826.180033600016,2826.180033600016,2826.180033600016,2826.180033600016,2827.1642775000078,2827.164304200007,2827.180138900003,2828.1800184000167,2828.1641704000067,2828.1759256000223,2828.1800184000167,2828.1800184000167,2828.663612200005,2828.680090300011,2831.163513800013,2831.1799605000124,2831.1645037000126,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback34,1.0,2023-12-18_13h55.48.507,untitled,2023.2.3,59.797203760904985,2023-12-18 14h19.09.283209 -0500,
10.0,"[0, -0.2]",None,0.0,1.0,1.0,1.0,,,,,,,,,2831.1799605000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,2831.1655126000114,2831.1799605000124,2831.1799605000124,2831.663440000004,2831.679979000008,2834.1634140000097,2834.180008299998,2834.1643276000104,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback34,1.0,2023-12-18_13h55.48.507,untitled,2023.2.3,59.797203760904985,2023-12-18 14h19.09.283209 -0500,
11.0,"[-0.64, -0.4]",space,0.0,2.0,2.0,2.0,,,,,,,,,2834.180008299998,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834.1650463000115,2834.180008299998,2834.180008299998,2834.6634004000225,2834.680047500005,2837.163548000012,2837.1799629000016,2837.164476100006,None,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback34,1.0,2023-12-18_13h55.48.507,untitled,2023.2.3,59.797203760904985,2023-12-18 14h19.09.283209 -0500,
12.0,"[0.64, -0.4]",None,0.0,3.0,3.0,3.0,,,,,,,,,2837.1799629000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,2837.165271900012,2837.1799629000016,2837.1799629000016,2837.663510500017,2837.6798764000123,2840.16331980002,2840.180063000007,2840.1641505000007,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback34,1.0,2023-12-18_13h55.48.507,untitled,2023.2.3,59.797203760904985,2023-12-18 14h19.09.283209 -0500,
1.0,"[-0.64, 0.4]",None,0.0,4.0,4.0,4.0,,,,,,,,,2840.180063000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,2840.16482570002,2840.180063000007,2840.180063000007,2840.663421400008,2840.680017100007,2843.163134000002,2843.1799630000023,2843.164152500016,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback34,1.0,2023-12-18_13h55.48.507,untitled,2023.2.3,59.797203760904985,2023-12-18 14h19.09.283209 -0500,
1.0,"[-0.64, 0.4]",None,0.0,5.0,5.0,5.0,,,,,,,,,2843.1799630000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843.1648608999967,2843.1799630000023,2843.1799630000023,2843.663280200009,2843.679882099997,2846.1632463000133,2846.179818000004,2846.164166600007,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback34,1.0,2023-12-18_13h55.48.507,untitled,2023.2.3,59.797203760904985,2023-12-18 14h19.09.283209 -0500,
4.0,"[-0.2, 0.1]",None,0.0,6.0,6.0,6.0,,,,,,,,,2846.179818000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,2846.1649291000213,2846.179818000004,2846.179818000004,2846.679896900023,2846.679896900023,2849.179741200001,2849.179741200001,2849.1641447000147,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback34,1.0,2023-12-18_13h55.48.507,untitled,2023.2.3,59.797203760904985,2023-12-18 14h19.09.283209 -0500,
5.0,"[0.2, 0.1]",None,0.0,7.0,7.0,7.0,,,,,,,,,2849.179741200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,2849.164867500018,2849.179741200001,2849.179741200001,2849.679842400016,2849.679842400016,2852.1795799999963,2852.1795799999963,2852.1634406000085,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback34,1.0,2023-12-18_13h55.48.507,untitled,2023.2.3,59.797203760904985,2023-12-18 14h19.09.283209 -0500,
11.0,"[-0.64, -0.4]",space,0.0,8.0,8.0,8.0,,,,,,,,,2852.1795799999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,2852.1639065000054,2852.1795799999963,2852.1795799999963,2852.6797022999963,2852.6797022999963,2855.179661400005,2855.179661400005,2855.163474400004,space,1.0,0.3244321999954991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback34,1.0,2023-12-18_13h55.48.507,untitled,2023.2.3,59.797203760904985,2023-12-18 14h19.09.283209 -0500,
