TimeShown, TimeAnswered, TimeDiff, IsCorrect, CurrentTrial, StimulusQuestion, TimeoutCounter
1672.303,1704.11,31.80664,True,0,_A1_CI_NSI_R180x,0
1706.186,1719.459,13.27234,True,1,_B1_CI_NSI_R0,0
1721.535,1745.611,24.07654,True,2,_A2_AC_SI_R180z,0
1747.69,1761.325,13.63501,True,3,_B2_AC_SI_R180x,0
1768.897,1789.447,20.55005,True,4,_A3_CI_NSI_R120z,0
1791.526,1801.796,10.27002,True,5,_B3_AC_SI_R180y,0
1804.126,1811.844,7.718628,True,6,_A4_AC_SI_R180x,0
1813.926,1828.983,15.05688,True,7,_B4_C_SI_R180y,0
1834.283,1853.047,18.76416,True,8,_A5_AC_SI_R180y,0
1855.135,1881.918,26.7832,True,9,_B5_C_SI_R120z,0
1883.994,1920.701,36.70776,True,10,_A6_AC_SI_R180z,0
1922.765,1929.314,6.549194,True,11,_B6_CI_NSI_R180x,0
1936.676,1955.448,18.77161,True,12,_A7_C_NSI_R180z,0
1957.536,1967.064,9.527832,True,13,_B7_AC_SI_R90z,0
1969.139,1987.644,18.50513,True,14,_A8_C_SI_R180y,0
1989.734,1997.242,7.507813,True,15,_B8_AC_SI_R60z,0
2002.85,2023.535,20.68457,True,16,_A9_C_NSI_R180y,0
2025.871,2071.531,45.6604,False,17,_B9_C_NSI_R90z,0
2073.625,2093.787,20.16211,True,18,_A10_C_SI_R180x,1
2095.863,2109.292,13.42896,True,19,_B10_C_NSI_R180x,1
2243.857,2254.349,10.49219,True,20,_A11_AC_SI_R180y,1
2256.676,2266.33,9.654297,True,21,_B11_CI_NSI_R120z,1
2268.418,2281.48,13.06201,True,22,_A12_C_NSI_R180x,1
2283.563,2296.394,12.83081,False,23,_B12_C_SI_R180x,1
2302.367,2317.374,15.00659,True,24,_A13_CI_NSI_R180x,1
2319.472,2332.595,13.12305,True,25,_B13_AC_SI_R180x,1
2334.694,2353.932,19.23779,True,26,_A14_AC_SI_R180x,1
2356.03,2367.301,11.27173,True,27,_B14_AC_SI_R180y,1
2372.976,2385.019,12.04321,False,28,_A15_C_SI_R120z,1
2387.126,2406.296,19.16919,True,29,_B15_CI_NSI_R180y,1
2408.387,2443.191,34.80371,True,30,_A16_CI_NSI_R0,1
2445.315,2486.953,41.63867,False,31,_B16_C_NSI_R180y,1
