square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,response_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 104
9.0,"[0.2, -0.1]",None,0.0,9.0,9.0,9.0,,,,,,,,,1454.6844350000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.669749599998,1454.6844350000028,1454.6844350000028,1455.167665200017,1455.1842906000093,1457.6675368000288,1457.6843350999989,1457.6682175000317,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
8.0,"[-0.2, -0.1]",None,0.0,10.0,10.0,10.0,,,,,,,,,1457.6843350999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457.6685974000138,1457.6843350999989,1457.6843350999989,1458.1843278000017,1458.1843278000017,1460.6843151000212,1460.6843151000212,1460.6680242000148,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
9.0,"[0.2, -0.1]",None,0.0,11.0,11.0,11.0,,,,,,,,,1460.6843151000212,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.6683327000355,1460.6843151000212,1460.6843151000212,1461.1843100999831,1461.1843100999831,1463.6845581000089,1463.6845581000089,1463.668414500018,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
6.0,"[-0.3, 0]",None,0.0,12.0,12.0,12.0,,,,,,,,,1463.6845581000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463.6691281000385,1463.6845581000089,1463.6845581000089,1464.1843386000255,1464.1843386000255,1466.684213200002,1466.684213200002,1466.6683357000002,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
9.0,"[0.2, -0.1]",None,0.0,13.0,13.0,13.0,,,,,,,,,1466.684213200002,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466.6689664000296,1466.684213200002,1466.684213200002,1467.1842147000134,1467.1842147000134,1469.6842718999833,1469.6842718999833,1469.6685803,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
7.0,"[0.3, 0]",None,0.0,14.0,14.0,14.0,,,,,,,,,1469.6842718999833,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.6694044999897,1469.6842718999833,1469.6842718999833,1470.184269200021,1470.184269200021,1472.6840954000363,1472.6840954000363,1472.6680885000387,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
2.0,"[0.64, 0.4]",None,0.0,15.0,15.0,15.0,,,,,,,,,1472.6840954000363,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.66873080004,1472.6840954000363,1472.6840954000363,1473.184119099984,1473.184119099984,1475.684131600021,1475.684131600021,1475.6680617000093,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
2.0,"[0.64, 0.4]",None,0.0,16.0,16.0,16.0,,,,,,,,,1475.684131600021,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.668714100029,1475.684131600021,1475.684131600021,1476.1840527000022,1476.1840527000022,1478.683910200023,1478.683910200023,1478.6680257000262,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
11.0,"[-0.64, -0.4]",space,0.0,17.0,17.0,17.0,,,,,,,,,1478.683910200023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478.6686563999974,1478.683910200023,1478.683910200023,1479.1840824999963,1479.1840824999963,1481.6839945000247,1481.6839945000247,1481.668485000031,space,1.0,0.3756278000073507,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
11.0,"[-0.64, -0.4]",space,0.0,18.0,18.0,18.0,,,,,,,,,1481.6839945000247,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481.669386500027,1481.6839945000247,1481.6839945000247,1482.1839473000146,1482.1839473000146,1484.683855100011,1484.683855100011,1484.6682110999827,space,1.0,0.4722686999593861,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
7.0,"[0.3, 0]",None,0.0,19.0,19.0,19.0,,,,,,,,,1484.683855100011,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.669038299995,1484.683855100011,1484.683855100011,1485.183933500026,1485.183933500026,1487.6840100000263,1487.6840100000263,1487.6681286999956,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
3.0,"[0, 0.2]",None,0.0,20.0,20.0,20.0,,,,,,,,,1487.6840100000263,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487.6688347000163,1487.6840100000263,1487.6840100000263,1488.1837231999962,1488.1837231999962,1490.683686400007,1490.683686400007,1490.667954000004,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
10.0,"[0, -0.2]",None,0.0,21.0,21.0,21.0,,,,,,,,,1490.683686400007,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.6686318999857,1490.683686400007,1490.683686400007,1491.1837506000302,1491.1837506000302,1493.6837732000276,1493.6837732000276,1493.668077600014,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
1.0,"[-0.64, 0.4]",None,0.0,22.0,22.0,22.0,,,,,,,,,1493.6837732000276,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.668767300027,1493.6837732000276,1493.6837732000276,1494.1837768999976,1494.1837768999976,1496.6836884000222,1496.6836884000222,1496.667559500027,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
2.0,"[0.64, 0.4]",None,0.0,23.0,23.0,23.0,,,,,,,,,1496.6836884000222,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.6682510999965,1496.6836884000222,1496.6836884000222,1497.1835772999912,1497.1835772999912,1499.683490000025,1499.683490000025,1499.6678021000116,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
6.0,"[-0.3, 0]",None,0.0,24.0,24.0,24.0,,,,,,,,,1499.683490000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.6685212000157,1499.683490000025,1499.683490000025,1500.1834814000176,1500.1834814000176,1502.6835950000095,1502.6835950000095,1502.6680448999978,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
3.0,"[0, 0.2]",None,0.0,25.0,25.0,25.0,,,,,,,,,1502.6835950000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502.6689135000345,1502.6835950000095,1502.6835950000095,1503.183673200023,1503.183673200023,1505.6835801000125,1505.6835801000125,1505.6677287000348,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
11.0,"[-0.64, -0.4]",space,0.0,26.0,26.0,26.0,,,,,,,,,1505.6835801000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505.6683490999858,1505.6835801000125,1505.6835801000125,1506.1834770999849,1506.1834770999849,1508.683578199998,1508.683578199998,1508.6680308000068,space,1.0,0.390109299973119,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
1.0,"[-0.64, 0.4]",None,0.0,27.0,27.0,27.0,,,,,,,,,1508.683578199998,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508.669028000033,1508.683578199998,1508.683578199998,1509.1835987000377,1509.1835987000377,1511.683494900004,1511.683494900004,1511.6674603000283,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
3.0,"[0, 0.2]",None,0.0,28.0,28.0,28.0,,,,,,,,,1511.683494900004,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.668067599996,1511.683494900004,1511.683494900004,1512.1834780999925,1512.1834780999925,1514.683291400026,1514.683291400026,1514.6675200000172,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
9.0,"[0.2, -0.1]",None,0.0,29.0,29.0,29.0,,,,,,,,,1514.683291400026,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514.6681094000232,1514.683291400026,1514.683291400026,1515.1834504000144,1515.1834504000144,1517.6832223000238,1517.6832223000238,1517.66722090001,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
8.0,"[-0.2, -0.1]",None,0.0,30.0,30.0,30.0,,,,,,,,,1517.6832223000238,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.6678481000126,1517.6832223000238,1517.6832223000238,1518.1834038000088,1518.1834038000088,1520.6831042999984,1520.6831042999984,1520.667335200007,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
12.0,"[0.64, -0.4]",None,0.0,31.0,31.0,31.0,,,,,,,,,1520.6831042999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.6679441999877,1520.6831042999984,1520.6831042999984,1521.1833218000247,1521.1833218000247,1523.6832057000138,1523.6832057000138,1523.6673888000078,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
9.0,"[0.2, -0.1]",None,0.0,32.0,32.0,32.0,,,,,,,,,1523.6832057000138,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523.667998799996,1523.6832057000138,1523.6832057000138,1524.183145900024,1524.183145900024,1526.6830513000025,1526.6830513000025,1526.6671560000395,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
11.0,"[-0.64, -0.4]",space,0.0,33.0,33.0,33.0,,,,,,,,,1526.6830513000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526.6676965000224,1526.6830513000025,1526.6830513000025,1527.1830699000277,1527.1830699000277,1529.683202699991,1529.683202699991,1529.6672337999917,space,1.0,0.4024540000245906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
7.0,"[0.3, 0]",None,0.0,34.0,34.0,34.0,,,,,,,,,1529.683202699991,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.6679349000333,1529.683202699991,1529.683202699991,1530.1839896999882,1530.1839896999882,,1532.6829722000402,1532.6831260999895,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
11.0,"[-0.64, -0.4]",space,0.0,35.0,35.0,35.0,,,,,,,,,1532.6997516999836,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.683744100039,1532.6997516999836,1532.6997516999836,1533.1831599000143,1533.1996863000095,1535.6830945000402,,1535.6832874999964,space,1.0,0.3772289999760687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
4.0,"[-0.2, 0.1]",None,0.0,36.0,36.0,36.0,,,,,,,,,1535.6995958000189,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.6841388000175,1535.6995958000189,1535.6995958000189,1536.1828823999967,1536.1996949000168,1538.6828495000373,,1538.6830093000317,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
5.0,"[0.2, 0.1]",None,0.0,37.0,37.0,37.0,,,,,,,,,1538.6996362000357,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.6836777999995,1538.6996362000357,1538.6996362000357,1539.1827799000312,1539.1995277000242,1541.6827904999957,,1541.6829483000329,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
6.0,"[-0.3, 0]",None,0.0,38.0,38.0,38.0,,,,,,,,,1541.6994872000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541.683524699998,1541.6994872000068,1541.6994872000068,1542.182730200002,1542.1996349000256,1544.683008200023,,1544.6832178999905,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
11.0,"[-0.64, -0.4]",space,0.0,39.0,39.0,39.0,,,,,,,,,1544.6995140000363,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.6839773000102,1544.6995140000363,1544.6995140000363,1545.1827155000065,1545.1993884000112,1547.6828064,,1547.6829863000312,space,1.0,0.3345087000052444,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.683646199992,1547.6995113000155,1547.6995113000155,1555.851213100017,space,8.137787199986633,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,0.0,0.0,0.0,,,,,1556.865924699989,,,,,,,,,,,,,,,,,,,,,,,,1555.8512546999846,1555.8660575000104,1556.865924699989,1556.8496582999942,,,,,,,,,,,,,,,,,,,,1556.8587841999831,1556.865924699989,1556.865924699989,1557.3658588000108,1557.3658588000108,1559.8658322999836,1559.8658322999836,1559.8500719000003,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,1.0,1.0,1.0,,,,,1559.8658322999836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559.8509862000355,1559.8658322999836,1559.8658322999836,1560.365804000001,1560.365804000001,1562.8660339000053,1562.8660339000053,1562.8502011999954,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,2.0,2.0,2.0,,,,,1562.8660339000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.8509157000226,1562.8660339000053,1562.8660339000053,1563.3659149000305,1563.3659149000305,1565.8657254999853,1565.8657254999853,1565.8498841000255,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
6.0,"[-0.3, 0]",space,,,,,0.0,3.0,3.0,3.0,,,,,1565.8657254999853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.8504992999951,1565.8657254999853,1565.8657254999853,1566.3659050000133,1566.3659050000133,1568.865784500027,1568.865784500027,1568.8499713999918,space,1.0,0.3110109999543056,None,,,,,,,,,,,,,,,,,,,,,,,,nback39,1.0,2023-12-19_13h47.24.408,untitled,2023.2.3,59.94754590269487,2023-12-19 14h27.49.404809 -0500,
