square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,response_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 104
9.0,"[0.2, -0.1]",None,0.0,9.0,9.0,9.0,,,,,,,,,56.592321700001776,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.57733889999872,56.592321700001776,56.592321700001776,57.075668600002246,57.09234529999958,59.57567170000039,59.59246490000078,59.57667969999966,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
8.0,"[-0.2, -0.1]",None,0.0,10.0,10.0,10.0,,,,,,,,,59.59246490000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.577496099998825,59.59246490000078,59.59246490000078,60.07561239999996,60.09229229999983,62.57561050000004,62.592303400000674,62.57660659999965,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
9.0,"[0.2, -0.1]",None,0.0,11.0,11.0,11.0,,,,,,,,,62.592303400000674,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.57742190000136,62.592303400000674,62.592303400000674,63.07534200000009,63.092269799999485,65.57551950000197,65.59205870000005,65.57640700000047,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
6.0,"[-0.3, 0]",None,0.0,12.0,12.0,12.0,,,,,,,,,65.59205870000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.57729390000168,65.59205870000005,65.59205870000005,66.09204790000149,66.09204790000149,68.5922043999999,68.5922043999999,68.57627919999868,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
9.0,"[0.2, -0.1]",None,0.0,13.0,13.0,13.0,,,,,,,,,68.5922043999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.57693819999986,68.5922043999999,68.5922043999999,69.09210620000158,69.09210620000158,71.59196670000165,71.59196670000165,71.57624950000172,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
7.0,"[0.3, 0]",None,0.0,14.0,14.0,14.0,,,,,,,,,71.59196670000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.57692360000146,71.59196670000165,71.59196670000165,72.07541770000171,72.09204529999988,74.57541109999875,74.5922066000021,74.57642699999997,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
2.0,"[0.64, 0.4]",None,0.0,15.0,15.0,15.0,,,,,,,,,74.5922066000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.57724800000142,74.5922066000021,74.5922066000021,75.09199019999869,75.09199019999869,77.59215730000142,77.59215730000142,77.57625929999995,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
2.0,"[0.64, 0.4]",None,0.0,16.0,16.0,16.0,,,,,,,,,77.59215730000142,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5770780999992,77.59215730000142,77.59215730000142,78.09197209999911,78.09197209999911,80.59198209999886,80.59198209999886,80.57602970000153,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
11.0,"[-0.64, -0.4]",space,0.0,17.0,17.0,17.0,,,,,,,,,80.59198209999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.57674680000127,80.59198209999886,80.59198209999886,81.09206809999887,81.09206809999887,83.59183549999943,83.59183549999943,83.57595439999932,space,1.0,0.415663299998414,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
11.0,"[-0.64, -0.4]",space,0.0,18.0,18.0,18.0,,,,,,,,,83.59183549999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.57661740000185,83.59183549999943,83.59183549999943,84.09179660000154,84.09179660000154,86.59182359999977,86.59182359999977,86.5762993999997,space,1.0,0.4130374999986088,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
7.0,"[0.3, 0]",None,0.0,19.0,19.0,19.0,,,,,,,,,86.59182359999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.57724270000108,86.59182359999977,86.59182359999977,87.09174300000086,87.09174300000086,89.59184060000189,89.59184060000189,89.57610879999993,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
3.0,"[0, 0.2]",None,0.0,20.0,20.0,20.0,,,,,,,,,89.59184060000189,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.57691799999884,89.59184060000189,89.59184060000189,90.09181810000156,90.09181810000156,92.59185470000013,92.59185470000013,92.57624380000198,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
10.0,"[0, -0.2]",None,0.0,21.0,21.0,21.0,,,,,,,,,92.59185470000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.57704930000182,92.59185470000013,92.59185470000013,93.09178919999977,93.09178919999977,95.59188730000096,95.59188730000096,95.575965,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
1.0,"[-0.64, 0.4]",None,0.0,22.0,22.0,22.0,,,,,,,,,95.59188730000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5767018000006,95.59188730000096,95.59188730000096,96.0919611999998,96.0919611999998,98.59181460000036,98.59181460000036,98.5760532000022,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
2.0,"[0.64, 0.4]",None,0.0,23.0,23.0,23.0,,,,,,,,,98.59181460000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5768859000018,98.59181460000036,98.59181460000036,99.09179570000197,99.09179570000197,101.59150959999896,101.59150959999896,101.57593759999872,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
6.0,"[-0.3, 0]",None,0.0,24.0,24.0,24.0,,,,,,,,,101.59150959999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.57674070000212,101.59150959999896,101.59150959999896,102.09163640000044,102.09163640000044,104.59152829999948,104.59152829999948,104.57575780000116,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
3.0,"[0, 0.2]",None,0.0,25.0,25.0,25.0,,,,,,,,,104.59152829999948,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.57647980000183,104.59152829999948,104.59152829999948,105.09156020000228,105.09156020000228,107.59142229999998,107.59142229999998,107.57563740000114,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
11.0,"[-0.64, -0.4]",space,0.0,26.0,26.0,26.0,,,,,,,,,107.59142229999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.57637780000005,107.59142229999998,107.59142229999998,108.0915363000022,108.0915363000022,110.59138180000082,110.59138180000082,110.57586929999889,space,1.0,0.3850125999997544,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
1.0,"[-0.64, 0.4]",None,0.0,27.0,27.0,27.0,,,,,,,,,110.59138180000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.57687210000222,110.59138180000082,110.59138180000082,111.0915289000004,111.0915289000004,113.59148210000058,113.59148210000058,113.57558269999936,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
3.0,"[0, 0.2]",None,0.0,28.0,28.0,28.0,,,,,,,,,113.59148210000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.57630430000064,113.59148210000058,113.59148210000058,114.0914636000016,114.0914636000016,116.59129079999911,116.59129079999911,116.57534450000094,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
9.0,"[0.2, -0.1]",None,0.0,29.0,29.0,29.0,,,,,,,,,116.59129079999911,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.57595539999966,116.59129079999911,116.59129079999911,117.0913017999992,117.0913017999992,119.59135909999895,119.59135909999895,119.57563780000056,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
8.0,"[-0.2, -0.1]",None,0.0,30.0,30.0,30.0,,,,,,,,,119.59135909999895,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.57640140000149,119.59135909999895,119.59135909999895,120.0913862999987,120.0913862999987,122.5910799000012,122.5910799000012,122.57573799999956,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
12.0,"[0.64, -0.4]",None,0.0,31.0,31.0,31.0,,,,,,,,,122.5910799000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.57655390000218,122.5910799000012,122.5910799000012,123.0912329999992,123.0912329999992,125.59109520000128,125.59109520000128,125.57513019999897,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
9.0,"[0.2, -0.1]",None,0.0,32.0,32.0,32.0,,,,,,,,,125.59109520000128,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.57569010000223,125.59109520000128,125.59109520000128,126.09131640000123,126.09131640000123,128.5910900000017,128.5910900000017,128.57540420000078,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
11.0,"[-0.64, -0.4]",space,0.0,33.0,33.0,33.0,,,,,,,,,128.5910900000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.57614380000086,128.5910900000017,128.5910900000017,129.0911899999992,129.0911899999992,131.59117250000054,131.59117250000054,131.57541689999923,space,1.0,0.3874069999983476,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
7.0,"[0.3, 0]",None,0.0,34.0,34.0,34.0,,,,,,,,,131.59117250000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.57640059999903,131.59117250000054,131.59117250000054,132.0912329999992,132.0912329999992,134.59104790000129,134.59104790000129,134.57545329999994,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
11.0,"[-0.64, -0.4]",space,0.0,35.0,35.0,35.0,,,,,,,,,134.59104790000129,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.57630939999945,134.59104790000129,134.59104790000129,135.09108259999994,135.09108259999994,137.59090139999898,137.59090139999898,137.57523479999873,space,1.0,0.403260399998544,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
4.0,"[-0.2, 0.1]",None,0.0,36.0,36.0,36.0,,,,,,,,,137.59090139999898,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.57611890000044,137.59090139999898,137.59090139999898,138.09089460000175,138.09089460000175,140.59094050000203,140.59094050000203,140.575379599999,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
5.0,"[0.2, 0.1]",None,0.0,37.0,37.0,37.0,,,,,,,,,140.59094050000203,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.5761515000013,140.59094050000203,140.59094050000203,141.09100310000213,141.09100310000213,143.5907115000009,143.5907115000009,143.5750035000019,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
6.0,"[-0.3, 0]",None,0.0,38.0,38.0,38.0,,,,,,,,,143.5907115000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.57562870000038,143.5907115000009,143.5907115000009,144.0908672000005,144.0908672000005,146.59078430000227,146.59078430000227,146.57503949999955,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
11.0,"[-0.64, -0.4]",space,0.0,39.0,39.0,39.0,,,,,,,,,146.59078430000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.5756235000008,146.59078430000227,146.59078430000227,147.0908414000005,147.0908414000005,149.59089759999915,149.59089759999915,149.57536080000136,space,1.0,0.4368602000031387,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.5760842999989,149.59089759999915,149.59089759999915,177.82507550000082,space,28.228784899998573,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,0.0,0.0,0.0,,,,,178.84008800000083,,,,,,,,,,,,,,,,,,,,,,,,177.8251120999994,177.84020429999873,178.84008800000083,178.82450310000058,,,,,,,,,,,,,,,,,,,,178.83458080000128,178.84008800000083,178.84008800000083,179.34031310000137,179.34031310000137,181.8402055000006,181.8402055000006,181.82444380000013,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,1.0,1.0,1.0,,,,,181.8402055000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.82525410000017,181.8402055000006,181.8402055000006,182.3402876,182.3402876,184.8401441999995,184.8401441999995,184.82448619999923,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,2.0,2.0,2.0,,,,,184.8401441999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.825230800001,184.8401441999995,184.8401441999995,185.34013590000177,185.34013590000177,187.84018060000017,187.84018060000017,187.8242852000003,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
6.0,"[-0.3, 0]",space,,,,,0.0,3.0,3.0,3.0,,,,,187.84018060000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.8250834999999,187.84018060000017,187.84018060000017,188.3400853000021,188.3400853000021,190.84008080000055,190.84008080000055,190.82413240000096,space,1.0,0.4839968999986013,None,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,4.0,4.0,4.0,,,,,190.84008080000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.8251641999996,190.84008080000055,190.84008080000055,191.3401789999989,191.3401789999989,193.84008080000055,193.84008080000055,193.82423650000052,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,5.0,5.0,5.0,,,,,193.84008080000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.824919900002,193.84008080000055,193.84008080000055,194.34005590000012,194.34005590000012,196.84001350000108,196.84001350000108,196.82459219999876,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback23,1.0,2023-12-12_17h51.46.199,untitled,2023.2.3,60.03856877583442,2023-12-12 18h35.23.882538 -0500,
