TimeShown, TimeAnswered, TimeDiff, IsCorrect, CurrentTrial, StimulusQuestion, TimeoutCounter
1196.176,1225.917,29.74084,True,0,_A1_CI_NSI_R180x,0
1227.954,1243.186,15.23132,True,1,_B1_CI_NSI_R0,0
1245.244,1271.185,25.94128,True,2,_A2_AC_SI_R180z,0
1273.499,1284.896,11.39709,True,3,_B2_AC_SI_R180x,0
1290.004,1311.113,21.10889,True,4,_A3_CI_NSI_R120z,0
1313.155,1323.568,10.4137,True,5,_B3_AC_SI_R180y,0
1325.606,1336.238,10.63208,True,6,_A4_AC_SI_R180x,0
1338.304,1351.118,12.81396,False,7,_B4_C_SI_R180y,0
1357.949,1378.419,20.47034,True,8,_A5_AC_SI_R180y,0
1380.473,1401.949,21.47559,True,9,_B5_C_SI_R120z,0
1403.994,1430.884,26.89014,True,10,_A6_AC_SI_R180z,0
1432.938,1447.982,15.04431,True,11,_B6_CI_NSI_R180x,0
1453.662,1470.484,16.82129,True,12,_A7_C_NSI_R180z,0
1472.583,1494.218,21.63416,True,13,_B7_AC_SI_R90z,0
1496.271,1510.598,14.32788,True,14,_A8_C_SI_R180y,0
1512.901,1532.071,19.16919,True,15,_B8_AC_SI_R60z,0
1536.55,1565.321,28.77136,True,16,_A9_C_NSI_R180y,0
1567.388,1593.016,25.62891,True,17,_B9_C_NSI_R90z,0
1595.14,1611.967,16.82739,True,18,_A10_C_SI_R180x,0
1614.039,1642.483,28.44373,True,19,_B10_C_NSI_R180x,0
1645.997,1661.84,15.84241,True,20,_A11_AC_SI_R180y,0
1663.899,1704.345,40.4458,True,21,_B11_CI_NSI_R120z,0
1706.413,1722.512,16.09961,True,22,_A12_C_NSI_R180x,0
1724.58,1755.166,30.58569,False,23,_B12_C_SI_R180x,0
1761.444,1789.004,27.56067,True,24,_A13_CI_NSI_R180x,0
1791.074,1812.342,21.26807,True,25,_B13_AC_SI_R180x,0
1814.396,1848.09,33.69373,True,26,_A14_AC_SI_R180x,0
1850.433,1865.962,15.52881,True,27,_B14_AC_SI_R180y,0
1873.236,1892.757,19.52087,True,28,_A15_C_SI_R120z,0
1895.001,1923.966,28.96533,True,29,_B15_CI_NSI_R180y,0
1926.053,1945.753,19.69983,True,30,_A16_CI_NSI_R0,0
1947.842,1974.521,26.67859,True,31,_B16_C_NSI_R180y,0
