Timestamp, ActivePhase, EndActivePhase, CurrentTrial, StimulusQuestion
0,Start,,99,
489.1855,,EndofStart,99,
489.1855,Calibration,,99,
501.266,,EndofCalibration,99,
501.266,Tutorial,,99,
1123.429,,EndofTutorial,99,
1123.429,Rest,,99,
1423.435,,EndofRest,99,
1423.493,Feedback,,99,
1431.192,Experimental,,99,
1458.499,Experimental,,0,_A1_CI_NSI_R180x
1506.142,Experimental,,1,_B1_CI_NSI_R0
1524.235,Experimental,,2,_A2_AC_SI_R180z
1566.658,Experimental,,3,_B2_AC_SI_R180x
1580.33,Feedback,,99,
1585.055,Experimental,,99,
1585.055,Experimental,,4,_A3_CI_NSI_R120z
1604.531,Experimental,,5,_B3_AC_SI_R180y
1624.454,Experimental,,6,_A4_AC_SI_R180x
1639.208,Experimental,,7,_B4_C_SI_R180y
1668.223,Feedback,,99,
1674.144,Experimental,,99,
1674.144,Experimental,,8,_A5_AC_SI_R180y
1709.653,Experimental,,9,_B5_C_SI_R120z
1732.016,Experimental,,10,_A6_AC_SI_R180z
1760.259,Experimental,,11,_B6_CI_NSI_R180x
1800.64,Feedback,,99,
1805.266,Experimental,,99,
1805.266,Experimental,,12,_A7_C_NSI_R180z
1838.738,Experimental,,13,_B7_AC_SI_R90z
1859.474,Experimental,,14,_A8_C_SI_R180y
1902.488,Experimental,,15,_B8_AC_SI_R60z
1920.419,Feedback,,99,
1923.211,Experimental,,99,
1923.211,Experimental,,16,_A9_C_NSI_R180y
1946.398,Experimental,,17,_B9_C_NSI_R90z
1972.777,Experimental,,18,_A10_C_SI_R180x
1995.618,Experimental,,19,_B10_C_NSI_R180x
2013.724,Feedback,,99,
2018.13,Experimental,,99,
2018.13,Experimental,,20,_A11_AC_SI_R180y
2029.729,Experimental,,21,_B11_CI_NSI_R120z
2044.674,Experimental,,22,_A12_C_NSI_R180x
2062.103,Experimental,,23,_B12_C_SI_R180x
2080.902,Feedback,,99,
2084.577,Experimental,,99,
2084.577,Experimental,,24,_A13_CI_NSI_R180x
2101.452,Experimental,,25,_B13_AC_SI_R180x
2115.896,Experimental,,26,_A14_AC_SI_R180x
2151.473,Experimental,,27,_B14_AC_SI_R180y
2188.479,Feedback,,99,
2192.561,Experimental,,99,
2192.561,Experimental,,28,_A15_C_SI_R120z
2209.511,Experimental,,29,_B15_CI_NSI_R180y
2223.024,Experimental,,30,_A16_CI_NSI_R0
2239.595,Experimental,,31,_B16_C_NSI_R180y
2256.465,Feedback,,99,
2259.491,,EndofExperiment,99,
