TimeShown,TimeAnswered,TimeDiff,IsCorrect,CurrentTrial,StimulusQuestion,TimeoutCounter
1227.881,1252.205,24.32385,True,0,_A1_CI_NSI_R180x,0
1254.537,1269.961,15.42395,True,1,_B1_CI_NSI_R0,0
1272.028,1285.612,13.58337,True,2,_A2_AC_SI_R180z,0
1287.921,1295.024,7.103027,True,3,_B2_AC_SI_R180x,0
1301.204,1328.103,26.8988,True,4,_A3_CI_NSI_R120z,0
1330.168,1340.894,10.72546,True,5,_B3_AC_SI_R180y,0
1342.937,1355.031,12.09399,True,6,_A4_AC_SI_R180x,0
1357.099,1369.48,12.38159,True,7,_B4_C_SI_R180y,0
1375.578,1395.939,20.36084,True,8,_A5_AC_SI_R180y,0
1398.044,1409.496,11.45203,True,9,_B5_C_SI_R120z,0
1411.55,1419.271,7.720581,True,10,_A6_AC_SI_R180z,0
1421.338,1430.12,8.78186,False,11,_B6_CI_NSI_R180x,0
1436.348,1448.268,11.91943,True,12,_A7_C_NSI_R180z,0
1450.353,1464.232,13.87866,True,13,_B7_AC_SI_R90z,0
1466.306,1480.047,13.74036,True,14,_A8_C_SI_R180y,0
1482.099,1491.805,9.705566,True,15,_B8_AC_SI_R60z,0
1495.936,1502.863,6.927612,True,16,_A9_C_NSI_R180y,0
1504.93,1520.844,15.91333,True,17,_B9_C_NSI_R90z,0
1522.903,1536.633,13.7301,True,18,_A10_C_SI_R180x,0
1538.702,1559.693,20.99182,True,19,_B10_C_NSI_R180x,0
1563.746,1567.622,3.876709,False,20,_A11_AC_SI_R180y,0
1569.701,1599.286,29.58484,True,21,_B11_CI_NSI_R120z,0
1601.378,1611.15,9.771851,True,22,_A12_C_NSI_R180x,0
1613.492,1639.439,25.94641,False,23,_B12_C_SI_R180x,0
1643.065,1655.895,12.83008,True,24,_A13_CI_NSI_R180x,0
1657.993,1668.657,10.66394,True,25,_B13_AC_SI_R180x,0
1670.753,1707.293,36.54041,True,26,_A14_AC_SI_R180x,0
1709.379,1720.534,11.15515,True,27,_B14_AC_SI_R180y,0
1724.219,1735.587,11.36841,True,28,_A15_C_SI_R120z,0
1737.966,1749.762,11.79578,True,29,_B15_CI_NSI_R180y,0
1751.82,1766.055,14.23511,True,30,_A16_CI_NSI_R0,0
1768.124,1782.361,14.2373,True,31,_B16_C_NSI_R180y,0
