TimeShown, TimeAnswered, TimeDiff, IsCorrect, CurrentTrial, StimulusQuestion, TimeoutCounter
1547.904,1568.739,20.83472,True,0,_A1_CI_NSI_R180x,0
1570.821,1588.216,17.39502,True,1,_B1_CI_NSI_R0,0
1590.273,1604.332,14.05823,False,2,_A2_AC_SI_R180z,0
1606.686,1616.279,9.592896,True,3,_B2_AC_SI_R180x,0
1623.643,1643.547,19.90405,True,4,_A3_CI_NSI_R120z,0
1645.603,1658.882,13.27856,True,5,_B3_AC_SI_R180y,0
1661.173,1671.189,10.01575,True,6,_A4_AC_SI_R180x,0
1673.263,1687.093,13.82935,True,7,_B4_C_SI_R180y,0
1695.242,1712.828,17.58606,True,8,_A5_AC_SI_R180y,0
1714.901,1733.915,19.01453,True,9,_B5_C_SI_R120z,0
1735.995,1746.868,10.87317,False,10,_A6_AC_SI_R180z,0
1748.963,1762.736,13.77246,True,11,_B6_CI_NSI_R180x,0
1768.934,1797.477,28.54297,True,12,_A7_C_NSI_R180z,0
1799.562,1818.986,19.42468,True,13,_B7_AC_SI_R90z,0
1821.062,1837.893,16.83093,True,14,_A8_C_SI_R180y,0
1839.979,1852.37,12.39197,True,15,_B8_AC_SI_R60z,0
1857.603,1871.866,14.26318,True,16,_A9_C_NSI_R180y,0
1873.972,1888.932,14.96033,True,17,_B9_C_NSI_R90z,0
1890.997,1905.482,14.48547,False,18,_A10_C_SI_R180x,0
1907.56,1945.281,37.72119,True,19,_B10_C_NSI_R180x,0
1951.082,1964.742,13.66003,True,20,_A11_AC_SI_R180y,0
1966.865,1985.633,18.76746,True,21,_B11_CI_NSI_R120z,0
1987.72,2006.146,18.42627,True,22,_A12_C_NSI_R180x,0
2008.51,2027.158,18.64844,False,23,_B12_C_SI_R180x,0
2031.293,2055.549,24.25586,True,24,_A13_CI_NSI_R180x,0
2057.613,2077.416,19.80347,True,25,_B13_AC_SI_R180x,0
2079.758,2108.667,28.90942,True,26,_A14_AC_SI_R180x,0
2110.752,2130.258,19.5061,True,27,_B14_AC_SI_R180y,0
2134.535,2147.836,13.30054,True,28,_A15_C_SI_R120z,0
2149.968,2166.196,16.22876,True,29,_B15_CI_NSI_R180y,0
2168.303,2180.833,12.52905,True,30,_A16_CI_NSI_R0,0
2182.952,2207.501,24.54907,False,31,_B16_C_NSI_R180y,0
