Timestamp,ActivePhase,EndActivePhase,CurrentTrial,StimulusQuestion
0.0,Start,,99,
472.7893,,EndofStart,99,
472.7893,Calibration,,99,
477.4589,,EndofCalibration,99,
477.4589,Tutorial,,99,
999.5275,,EndofTutorial,99,
999.5275,Rest,,99,
1299.533,,EndofRest,99,
1299.584,Feedback,,99,
1306.339,Experimental,,99,
1315.655,Experimental,,0,_A1_CI_NSI_R180x
1353.486,Experimental,,1,_B1_CI_NSI_R0
1360.667,Experimental,,2,_A2_AC_SI_R180z
1392.685,Experimental,,3,_B2_AC_SI_R180x
1417.779,Feedback,,99,
1421.761,Experimental,,99,
1421.761,Experimental,,4,_A3_CI_NSI_R120z
1452.237,Experimental,,5,_B3_AC_SI_R180y
1465.868,Experimental,,6,_A4_AC_SI_R180x
1481.089,Experimental,,7,_B4_C_SI_R180y
1493.705,Feedback,,99,
1497.319,Experimental,,99,
1497.319,Experimental,,8,_A5_AC_SI_R180y
1514.662,Experimental,,9,_B5_C_SI_R120z
1548.23,Experimental,,10,_A6_AC_SI_R180z
1565.94,Experimental,,11,_B6_CI_NSI_R180x
1577.159,Feedback,,99,
1583.359,Experimental,,99,
1583.359,Experimental,,12,_A7_C_NSI_R180z
1593.317,Experimental,,13,_B7_AC_SI_R90z
1621.817,Experimental,,14,_A8_C_SI_R180y
1635.918,Experimental,,15,_B8_AC_SI_R60z
1649.669,Feedback,,99,
1651.434,Experimental,,99,
1651.434,Experimental,,16,_A9_C_NSI_R180y
1671.984,Experimental,,17,_B9_C_NSI_R90z
1701.705,Experimental,,18,_A10_C_SI_R180x
1722.356,Experimental,,19,_B10_C_NSI_R180x
1752.668,Feedback,,99,
1754.799,Experimental,,99,
1754.799,Experimental,,20,_A11_AC_SI_R180y
1772.393,Experimental,,21,_B11_CI_NSI_R120z
1795.328,Experimental,,22,_A12_C_NSI_R180x
1829.357,Experimental,,23,_B12_C_SI_R180x
1846.899,Feedback,,99,
1850.5,Experimental,,99,
1850.5,Experimental,,24,_A13_CI_NSI_R180x
1866.507,Experimental,,25,_B13_AC_SI_R180x
1884.997,Experimental,,26,_A14_AC_SI_R180x
1924.912,Experimental,,27,_B14_AC_SI_R180y
1940.767,Feedback,,99,
1942.348,Experimental,,99,
1942.348,Experimental,,28,_A15_C_SI_R120z
1957.864,Experimental,,29,_B15_CI_NSI_R180y
1972.323,Experimental,,30,_A16_CI_NSI_R0
1990.278,Experimental,,31,_B16_C_NSI_R180y
2020.801,Feedback,,99,
2023.456,,EndofExperiment,99,
