TimeShown, TimeAnswered, TimeDiff, IsCorrect, CurrentTrial, StimulusQuestion, TimeoutCounter
1451.168,1477.915,26.7467,True,0,_A1_CI_NSI_R180x,0
1479.989,1494.87,14.88135,True,1,_B1_CI_NSI_R0,0
1496.934,1532.468,35.5332,True,2,_A2_AC_SI_R180z,0
1534.522,1562.377,27.85474,True,3,_B2_AC_SI_R180x,0
1570.595,1587.809,17.21472,True,4,_A3_CI_NSI_R120z,0
1589.864,1604.378,14.51465,True,5,_B3_AC_SI_R180y,0
1606.431,1618.571,12.13928,True,6,_A4_AC_SI_R180x,0
1620.635,1641.038,20.40356,True,7,_B4_C_SI_R180y,0
1648.114,1686.971,38.85681,True,8,_A5_AC_SI_R180y,0
1689.037,1713.319,24.28198,True,9,_B5_C_SI_R120z,0
1715.39,1753.096,37.70593,True,10,_A6_AC_SI_R180z,0
1755.166,1776.529,21.36377,True,11,_B6_CI_NSI_R180x,0
1782.064,1801.696,19.63171,False,12,_A7_C_NSI_R180z,0
1803.999,1829.316,25.31714,True,13,_B7_AC_SI_R90z,0
1831.382,1849.885,18.50256,True,14,_A8_C_SI_R180y,0
1851.961,1867.604,15.64282,True,15,_B8_AC_SI_R60z,0
1874.656,1909.06,34.40417,True,16,_A9_C_NSI_R180y,0
1911.149,1932.181,21.03149,True,17,_B9_C_NSI_R90z,0
1934.257,1954.459,20.20239,True,18,_A10_C_SI_R180x,0
1956.529,1996.974,40.4447,True,19,_B10_C_NSI_R180x,0
2003.069,2016.509,13.43982,True,20,_A11_AC_SI_R180y,0
2018.689,2035.807,17.11792,True,21,_B11_CI_NSI_R120z,0
2037.881,2052.807,14.92676,False,22,_A12_C_NSI_R180x,0
2054.904,2094.602,39.69751,True,23,_B12_C_SI_R180x,0
2099.586,2122.078,22.4917,True,24,_A13_CI_NSI_R180x,0
2124.141,2153.601,29.46021,True,25,_B13_AC_SI_R180x,0
2155.691,2184.643,28.9519,True,26,_A14_AC_SI_R180x,0
2186.746,2221.967,35.22144,True,27,_B14_AC_SI_R180y,0
2226.905,2239.89,12.98486,True,28,_A15_C_SI_R120z,0
2241.971,2261.087,19.11548,True,29,_B15_CI_NSI_R180y,0
2263.173,2289.54,26.36743,True,30,_A16_CI_NSI_R0,0
2291.632,2310.419,18.78784,True,31,_B16_C_NSI_R180y,0
