TimeShown,TimeAnswered,TimeDiff,IsCorrect,CurrentTrial,StimulusQuestion,TimeoutCounter
1534.62,1563.384,28.76367,True,0,_A1_CI_NSI_R180x,0
1565.705,1585.601,19.89648,True,1,_B1_CI_NSI_R0,0
1587.658,1609.116,21.45837,True,2,_A2_AC_SI_R180z,0
1611.172,1653.319,42.14648,True,3,_B2_AC_SI_R180x,0
1663.321,1696.445,33.12354,True,4,_A3_CI_NSI_R120z,0
1698.51,1715.724,17.21301,True,5,_B3_AC_SI_R180y,0
1717.779,1725.694,7.915527,True,6,_A4_AC_SI_R180x,0
1727.747,1750.465,22.7179,True,7,_B4_C_SI_R180y,0
1756.261,1788.725,32.46387,True,8,_A5_AC_SI_R180y,0
1790.807,1827.64,36.83215,False,9,_B5_C_SI_R120z,0
1829.689,1859.388,29.69849,False,10,_A6_AC_SI_R180z,0
1861.458,1884.376,22.91833,False,11,_B6_CI_NSI_R180x,0
1890.551,1929.048,38.49768,True,12,_A7_C_NSI_R180z,0
1931.113,1946.315,15.20154,False,13,_B7_AC_SI_R90z,0
1948.384,1964.595,16.21106,True,14,_A8_C_SI_R180y,0
1966.665,1988.878,22.21265,False,15,_B8_AC_SI_R60z,0
1994.908,2015.818,20.91003,False,16,_A9_C_NSI_R180y,0
2017.87,2051.926,34.05615,True,17,_B9_C_NSI_R90z,0
2054.003,2083.767,29.76416,True,18,_A10_C_SI_R180x,0
2085.851,2122.233,36.38281,True,19,_B10_C_NSI_R180x,0
2126.754,2139.237,12.48291,True,20,_A11_AC_SI_R180y,0
2141.305,2160.641,19.33569,True,21,_B11_CI_NSI_R120z,0
2162.708,2187.919,25.21094,True,22,_A12_C_NSI_R180x,0
2189.996,2212.826,22.83008,False,23,_B12_C_SI_R180x,0
2218.9,2247.698,28.79834,True,24,_A13_CI_NSI_R180x,0
2249.809,2272.354,22.54517,True,25,_B13_AC_SI_R180x,0
2274.686,2294.377,19.69189,True,26,_A14_AC_SI_R180x,0
2296.457,2316.211,19.75464,True,27,_B14_AC_SI_R180y,0
2320.879,2355.98,35.10156,False,28,_A15_C_SI_R120z,0
2358.069,2393.199,35.12988,True,29,_B15_CI_NSI_R180y,0
2395.591,2423.076,27.48438,False,30,_A16_CI_NSI_R0,0
2425.162,2452.83,27.66748,True,31,_B16_C_NSI_R180y,0
