square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,response_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 104
9.0,"[0.2, -0.1]",None,0.0,9.0,9.0,9.0,,,,,,,,,2448.312747900025,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448.2979965999257,2448.312747900025,2448.312747900025,2448.796042999951,2448.8127170000225,2451.296098700026,2451.312631399953,2451.2969605999533,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
8.0,"[-0.2, -0.1]",None,0.0,10.0,10.0,10.0,,,,,,,,,2451.312631399953,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451.2978143999358,2451.312631399953,2451.312631399953,2451.79598429997,2451.81274329999,2454.2959649999398,2454.312527399976,2454.2965523999883,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
9.0,"[0.2, -0.1]",None,0.0,11.0,11.0,11.0,,,,,,,,,2454.312527399976,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454.2968668999383,2454.312527399976,2454.312527399976,2454.795911399997,2454.8124996999977,2457.2960104999365,2457.3125872999663,2457.2969186999835,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
6.0,"[-0.3, 0]",None,0.0,12.0,12.0,12.0,,,,,,,,,2457.3125872999663,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457.2976088,2457.3125872999663,2457.3125872999663,2457.7959934999235,2457.8125138999894,2460.2958725999342,2460.31261319993,2460.296605099924,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
9.0,"[0.2, -0.1]",None,0.0,13.0,13.0,13.0,,,,,,,,,2460.31261319993,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460.2972551999846,2460.31261319993,2460.31261319993,2460.812395500019,2460.812395500019,2463.3123669000342,2463.3123669000342,2463.2964876999613,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
7.0,"[0.3, 0]",None,0.0,14.0,14.0,14.0,,,,,,,,,2463.3123669000342,,,,,,,,,,,,,,,,,,,,,,,,,,,,2463.29716279998,2463.3123669000342,2463.3123669000342,2463.812557899975,2463.812557899975,2466.3124449999304,2466.3124449999304,2466.2966868999647,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
2.0,"[0.64, 0.4]",None,0.0,15.0,15.0,15.0,,,,,,,,,2466.3124449999304,,,,,,,,,,,,,,,,,,,,,,,,,,,,2466.297332999995,2466.3124449999304,2466.3124449999304,2466.8125306,2466.8125306,2469.312268199981,2469.312268199981,2469.2965368999867,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
2.0,"[0.64, 0.4]",None,0.0,16.0,16.0,16.0,,,,,,,,,2469.312268199981,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469.297146099969,2469.312268199981,2469.312268199981,2469.812420399976,2469.812420399976,2472.3132278999547,2472.3132278999547,2472.299062000005,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
11.0,"[-0.64, -0.4]",space,0.0,17.0,17.0,17.0,,,,,,,,,2472.3132278999547,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.3019235000247,2472.3132278999547,2472.3132278999547,2472.812251299969,2472.812251299969,2475.312217299943,2475.312217299943,2475.296517499956,space,1.0,0.383353800047189,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
11.0,"[-0.64, -0.4]",space,0.0,18.0,18.0,18.0,,,,,,,,,2475.312217299943,,,,,,,,,,,,,,,,,,,,,,,,,,,,2475.297316399985,2475.312217299943,2475.312217299943,2475.8122534999857,2475.8122534999857,2478.3122109000105,2478.3122109000105,2478.2964254999533,space,1.0,0.4605713000055402,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
7.0,"[0.3, 0]",None,0.0,19.0,19.0,19.0,,,,,,,,,2478.3122109000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478.297237799969,2478.3122109000105,2478.3122109000105,2478.812218499952,2478.812218499952,2481.3120835999725,2481.3120835999725,2481.2963418000145,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
3.0,"[0, 0.2]",None,0.0,20.0,20.0,20.0,,,,,,,,,2481.3120835999725,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481.2969728999306,2481.3120835999725,2481.3120835999725,2481.812180100009,2481.812180100009,2484.312221899978,2484.312221899978,2484.2961096999934,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
10.0,"[0, -0.2]",None,0.0,21.0,21.0,21.0,,,,,,,,,2484.312221899978,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.296594799962,2484.312221899978,2484.312221899978,2484.8121265999507,2484.8121265999507,2487.3119492999977,2487.3119492999977,2487.2960538000334,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
1.0,"[-0.64, 0.4]",None,0.0,22.0,22.0,22.0,,,,,,,,,2487.3119492999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,2487.2966525999364,2487.3119492999977,2487.3119492999977,2487.812088100007,2487.812088100007,2490.3120900000213,2490.3120900000213,2490.2961540999822,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
2.0,"[0.64, 0.4]",None,0.0,23.0,23.0,23.0,,,,,,,,,2490.3120900000213,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490.2967635999667,2490.3120900000213,2490.3120900000213,2490.812052399968,2490.812052399968,2493.312140599941,2493.312140599941,2493.2961250999942,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
6.0,"[-0.3, 0]",None,0.0,24.0,24.0,24.0,,,,,,,,,2493.312140599941,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.2967456999468,2493.312140599941,2493.312140599941,2493.812004599953,2493.812004599953,2496.311820199946,2496.311820199946,2496.296046899981,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
3.0,"[0, 0.2]",None,0.0,25.0,25.0,25.0,,,,,,,,,2496.311820199946,,,,,,,,,,,,,,,,,,,,,,,,,,,,2496.2967068,2496.311820199946,2496.311820199946,2496.812026300002,2496.812026300002,2499.3119259999366,2499.3119259999366,2499.2958087000297,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
11.0,"[-0.64, -0.4]",space,0.0,26.0,26.0,26.0,,,,,,,,,2499.3119259999366,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499.296359000029,2499.3119259999366,2499.3119259999366,2499.8118199999444,2499.8118199999444,2502.311940699932,2502.311940699932,2502.295746000018,space,1.0,0.3873154000611976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
1.0,"[-0.64, 0.4]",None,0.0,27.0,27.0,27.0,,,,,,,,,2502.311940699932,,,,,,,,,,,,,,,,,,,,,,,,,,,,2502.2967308999505,2502.311940699932,2502.311940699932,2502.8117248000344,2502.8117248000344,2505.3117883999366,2505.3117883999366,2505.296189300017,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
3.0,"[0, 0.2]",None,0.0,28.0,28.0,28.0,,,,,,,,,2505.3117883999366,,,,,,,,,,,,,,,,,,,,,,,,,,,,2505.297026999993,2505.3117883999366,2505.3117883999366,2505.8118378999643,2505.8118378999643,2508.3118834999623,2508.3118834999623,2508.296117299935,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
9.0,"[0.2, -0.1]",None,0.0,29.0,29.0,29.0,,,,,,,,,2508.3118834999623,,,,,,,,,,,,,,,,,,,,,,,,,,,,2508.296880599926,2508.3118834999623,2508.3118834999623,2508.811802499928,2508.811802499928,2511.311612599995,2511.311612599995,2511.295536599937,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
8.0,"[-0.2, -0.1]",None,0.0,30.0,30.0,30.0,,,,,,,,,2511.311612599995,,,,,,,,,,,,,,,,,,,,,,,,,,,,2511.295876099961,2511.311612599995,2511.311612599995,2511.811616000021,2511.811616000021,2514.3116890999954,2514.3116890999954,2514.295878499979,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
12.0,"[0.64, -0.4]",None,0.0,31.0,31.0,31.0,,,,,,,,,2514.3116890999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,2514.2966860999586,2514.3116890999954,2514.3116890999954,2514.811591299949,2514.811591299949,2517.3118139000144,2517.3118139000144,2517.295976600028,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
9.0,"[0.2, -0.1]",None,0.0,32.0,32.0,32.0,,,,,,,,,2517.3118139000144,,,,,,,,,,,,,,,,,,,,,,,,,,,,2517.2967640999705,2517.3118139000144,2517.3118139000144,2517.811611799989,2517.811611799989,2520.311465499922,2520.311465499922,2520.295661699958,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
11.0,"[-0.64, -0.4]",space,0.0,33.0,33.0,33.0,,,,,,,,,2520.311465499922,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520.2962599999737,2520.311465499922,2520.311465499922,2520.811550999992,2520.811550999992,2523.3115400000243,2523.3115400000243,2523.295841199928,space,1.0,0.3939628000371158,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
7.0,"[0.3, 0]",None,0.0,34.0,34.0,34.0,,,,,,,,,2523.3115400000243,,,,,,,,,,,,,,,,,,,,,,,,,,,,2523.296845500008,2523.3115400000243,2523.3115400000243,2523.811373299919,2523.811373299919,2526.311561599956,2526.311561599956,2526.295383599936,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
11.0,"[-0.64, -0.4]",space,0.0,35.0,35.0,35.0,,,,,,,,,2526.311561599956,,,,,,,,,,,,,,,,,,,,,,,,,,,,2526.295866200002,2526.311561599956,2526.311561599956,2526.81136339996,2526.81136339996,2529.3113545000087,2529.3113545000087,2529.2957548999693,space,1.0,0.39700339990668,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
4.0,"[-0.2, 0.1]",None,0.0,36.0,36.0,36.0,,,,,,,,,2529.3113545000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,2529.2964517999208,2529.3113545000087,2529.3113545000087,2529.8112084999448,2529.8112084999448,2532.311226799968,2532.311226799968,2532.2955712999683,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
5.0,"[0.2, 0.1]",None,0.0,37.0,37.0,37.0,,,,,,,,,2532.311226799968,,,,,,,,,,,,,,,,,,,,,,,,,,,,2532.2962183000054,2532.311226799968,2532.311226799968,2532.811517699971,2532.811517699971,2535.311263200012,2535.311263200012,2535.2952261000173,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
6.0,"[-0.3, 0]",None,0.0,38.0,38.0,38.0,,,,,,,,,2535.311263200012,,,,,,,,,,,,,,,,,,,,,,,,,,,,2535.29589910002,2535.311263200012,2535.311263200012,2535.8113214999903,2535.8113214999903,2538.311530999956,2538.311530999956,2538.295290199924,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
11.0,"[-0.64, -0.4]",space,0.0,39.0,39.0,39.0,,,,,,,,,2538.311530999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,2538.2961045999546,2538.311530999956,2538.311530999956,2538.811250000028,2538.811250000028,2541.3113349999767,2541.3113349999767,2541.29558809998,space,1.0,0.393360499991104,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2541.2963116000174,2541.3113349999767,2541.3113349999767,2586.745341599919,space,45.42750630003866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,0.0,0.0,0.0,,,,,2587.7605333999963,,,,,,,,,,,,,,,,,,,,,,,,2586.745378499967,2586.760321700014,2587.7605333999963,2587.744326199987,,,,,,,,,,,,,,,,,,,,2587.7537020000163,2587.7605333999963,2587.7605333999963,2588.260413100012,2588.260413100012,2590.7604583000066,2590.7604583000066,2590.744443899952,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,1.0,1.0,1.0,,,,,2590.7604583000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2590.745237999945,2590.7604583000066,2590.7604583000066,2591.2602510999423,2591.2602510999423,2593.7602436000016,2593.7602436000016,2593.7446574999485,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,2.0,2.0,2.0,,,,,2593.7602436000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2593.745558899944,2593.7602436000016,2593.7602436000016,2594.260265199933,2594.260265199933,2596.7602504999377,2596.7602504999377,2596.744516299921,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
6.0,"[-0.3, 0]",space,,,,,0.0,3.0,3.0,3.0,,,,,2596.7602504999377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2596.745178399957,2596.7602504999377,2596.7602504999377,2597.260234999936,2597.260234999936,2599.760055699968,2599.760055699968,2599.7439678999363,space,1.0,0.4668837001081556,None,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,4.0,4.0,4.0,,,,,2599.760055699968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2599.7444150999654,2599.760055699968,2599.760055699968,2600.2601502999896,2600.2601502999896,2602.7604132000124,2602.7604132000124,2602.7441679999465,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback10,1.0,2023-12-07_19h15.11.770,untitled,2023.2.3,60.09593715699712,2023-12-07 19h15.26.445572 -0500,
