TimeShown, TimeAnswered, TimeDiff, IsCorrect, CurrentTrial, StimulusQuestion, TimeoutCounter
1328.538,1368.679,40.1416,False,0,_A1_CI_NSI_R180x,0
1371.028,1395.384,24.35632,True,1,_B1_CI_NSI_R0,0
1397.716,1433.789,36.07214,True,2,_A2_AC_SI_R180z,0
1436.12,1444.605,8.485107,False,3,_B2_AC_SI_R180x,0
1455.414,1489.886,34.47156,True,4,_A3_CI_NSI_R120z,0
1491.974,1520.642,28.6676,False,5,_B3_AC_SI_R180y,0
1522.719,1566.798,44.07874,True,6,_A4_AC_SI_R180x,0
1568.896,1589.529,20.63232,True,7,_B4_C_SI_R180y,0
1598.649,1628.514,29.86487,True,8,_A5_AC_SI_R180y,0
1630.559,1667.217,36.6582,True,9,_B5_C_SI_R120z,0
1669.528,1694.059,24.53125,True,10,_A6_AC_SI_R180z,0
1696.136,1727.021,30.88477,True,11,_B6_CI_NSI_R180x,0
1734.606,1776.343,41.73718,True,12,_A7_C_NSI_R180z,0
1778.708,1811.163,32.45532,True,13,_B7_AC_SI_R90z,0
1813.23,1855.496,42.26563,True,14,_A8_C_SI_R180y,0
1857.561,1877.055,19.4939,True,15,_B8_AC_SI_R60z,0
1883.293,1926.208,42.91492,False,16,_A9_C_NSI_R180y,0
1928.296,1965.158,36.8623,True,17,_B9_C_NSI_R90z,0
1967.244,1978.941,11.69666,False,18,_A10_C_SI_R180x,0
1981.009,2025.94,44.9314,True,19,_B10_C_NSI_R180x,0
2033.385,2075.764,42.37939,True,20,_A11_AC_SI_R180y,0
2078.137,2114.736,36.59888,True,21,_B11_CI_NSI_R120z,0
2116.808,2160.07,43.26172,True,22,_A12_C_NSI_R180x,0
2162.148,2205.371,43.22241,False,23,_B12_C_SI_R180x,0
2212.392,2239.442,27.05029,True,24,_A13_CI_NSI_R180x,0
2241.545,2282.849,41.30396,True,25,_B13_AC_SI_R180x,0
2284.936,2324.571,39.6355,False,26,_A14_AC_SI_R180x,0
2326.679,2363.886,37.20679,True,27,_B14_AC_SI_R180y,0
2372.214,2413.034,40.8208,True,28,_A15_C_SI_R120z,0
2415.14,2444.451,29.31152,True,29,_B15_CI_NSI_R180y,0
2446.593,2490.378,43.78442,True,30,_A16_CI_NSI_R0,0
2492.492,2534.82,42.32788,False,31,_B16_C_NSI_R180y,0
