square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,fixation_1.started,target_square_1.stopped,fixation_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 100
5.0,"[0.2, 0.1]",None,,,,,0.0,1.0,1.0,1.0,,,,,170.75092219997896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.73498980002478,170.75092219997896,170.75092219997896,171.21733459999086,171.25071809999645,173.7175929999794,173.73431720002554,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,2.0,2.0,2.0,,,,,173.7506986000226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.73466000001645,173.7506986000226,173.7506986000226,174.2177037000074,174.25066900003003,176.7175942999893,176.7343838000088,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
6.0,"[-0.3, 0]",space,,,,,0.0,3.0,3.0,3.0,,,,,176.750645800028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.7351574000204,176.750645800028,176.750645800028,177.21747329999926,177.25087510002777,179.7175842000288,179.7343358999933,space,1.0,0.3392283999710344,None,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,4.0,4.0,4.0,,,,,179.75080079998588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.73541630001273,179.75080079998588,179.75080079998588,180.2176055000164,180.25069529999743,182.7174364000093,182.7343390000169,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,5.0,5.0,5.0,,,,,182.7508837999776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.735135200026,182.7508837999776,182.7508837999776,183.21748320001643,183.25098980002804,185.7175236999756,185.73413370002527,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,6.0,6.0,6.0,,,,,185.75091310002608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.7349301999784,185.75091310002608,185.75091310002608,186.21740650001448,186.2507948999992,188.71736329997657,188.7341296999948,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
9.0,"[0.2, -0.1]",None,,,,,0.0,7.0,7.0,7.0,,,,,188.750616299978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.73482409998545,188.750616299978,188.750616299978,189.21737319999372,189.25066540000265,191.71729040000355,191.73411259998105,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
9.0,"[0.2, -0.1]",space,,,,,0.0,8.0,8.0,8.0,,,,,191.75062010000693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.73488280002493,191.75062010000693,191.75062010000693,192.23408269998615,192.250583200017,194.73401000001468,194.73419380001724,space,1.0,0.35945739998715,None,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,9.0,9.0,9.0,,,,,194.75058220000935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.73512909997956,194.75058220000935,194.75058220000935,195.2338418000145,195.25045789999425,197.73380520002684,197.7340072999941,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
11.0,"[-0.64, -0.4]",None,,,,,0.0,10.0,10.0,10.0,,,,,197.75043820001883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.73488549998729,197.75043820001883,197.75043820001883,198.23384370002896,198.2505053000059,200.7339071999886,200.7341315000085,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
11.0,"[-0.64, -0.4]",space,,,,,0.0,11.0,11.0,11.0,,,,,200.75042100000428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.7349719000049,200.75042100000428,200.75042100000428,201.23379899997963,201.2503154000151,203.73369700001783,203.73387649998767,space,1.0,0.39244329999201,None,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
4.0,"[-0.2, 0.1]",None,,,,,0.0,12.0,12.0,12.0,,,,,203.75040349998744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.7347530000261,203.75040349998744,203.75040349998744,204.23365100001683,204.25030469999183,206.73375710000985,206.73395099997288,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
3.0,"[0, 0.2]",None,,,,,0.0,13.0,13.0,13.0,,,,,206.75033720000647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.7347257999936,206.75033720000647,206.75033720000647,207.2335070000263,207.25013780000157,209.73375180002768,209.7339429000276,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
3.0,"[0, 0.2]",space,,,,,0.0,14.0,14.0,14.0,,,,,209.7502824999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.7346669000108,209.7502824999974,209.7502824999974,210.2337199000176,210.25035350001417,212.73371360002784,212.7338964000228,space,1.0,0.5065535000176169,None,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
8.0,"[-0.2, -0.1]",None,,,,,0.0,15.0,15.0,15.0,,,,,212.75028859998565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.7347627999843,212.75028859998565,212.75028859998565,213.2336115000071,213.2503754000063,215.7335569999996,215.73373999999603,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,16.0,16.0,16.0,,,,,215.75028269999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.7344547000248,215.75028269999893,215.75028269999893,216.23357669997492,216.25024169997775,218.73352339997652,218.73372600000584,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,17.0,17.0,17.0,,,,,218.750106099993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.73453449999212,218.750106099993,218.750106099993,219.23341049999,219.2500109000248,221.73333989997627,221.73352840001465,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
4.0,"[-0.2, 0.1]",None,,,,,0.0,18.0,18.0,18.0,,,,,221.75014030002055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.73426190001192,221.75014030002055,221.75014030002055,222.2333847000264,222.2502149000065,224.7334235999733,224.73362509999424,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
4.0,"[-0.2, 0.1]",space,,,,,0.0,19.0,19.0,19.0,,,,,224.75007700000424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.7344029999804,224.75007700000424,224.75007700000424,225.2335062000202,225.2498339000158,227.7332558999769,227.73343770002248,space,1.0,0.3795507000177167,None,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
8.0,"[-0.2, -0.1]",None,,,,,0.0,20.0,20.0,20.0,,,,,227.75009709998267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.7342604000005,227.75009709998267,227.75009709998267,228.2334058000124,228.2501318000141,230.73338809999404,230.7335692999768,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,21.0,21.0,21.0,,,,,230.74997379997512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.73426779999863,230.74997379997512,230.74997379997512,231.23337869998068,231.25016579998191,233.7331856000237,233.73333760001697,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
5.0,"[0.2, 0.1]",space,,,,,0.0,22.0,22.0,22.0,,,,,233.7499110000208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.73392650001915,233.7499110000208,233.7499110000208,234.23322980001103,234.2498064999818,236.73305999999863,236.73323359998176,space,1.0,0.4228719000238925,None,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,23.0,23.0,23.0,,,,,236.749942000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.7341473000124,236.749942000024,236.749942000024,237.23310890002176,237.24987780000083,239.7331239000196,239.73331769998185,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
3.0,"[0, 0.2]",None,,,,,0.0,24.0,24.0,24.0,,,,,239.74982099997575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.7340440999833,239.74982099997575,239.74982099997575,240.23291169997535,240.24939890002133,242.7329827999929,242.73317439999664,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,25.0,25.0,25.0,,,,,242.74969700002111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.733927400026,242.74969700002111,242.74969700002111,243.23304919997463,243.24981920002028,245.7330898999935,245.73328769998625,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,26.0,26.0,26.0,,,,,245.7496069999761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.7340915999957,245.7496069999761,245.7496069999761,246.2330198999844,246.24961100000652,248.73311019997345,248.73332370002757,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
1.0,"[-0.64, 0.4]",space,,,,,0.0,27.0,27.0,27.0,,,,,248.74956720002228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.7340477000107,248.74956720002228,248.74956720002228,249.23289829998976,249.24956959998235,251.732879600022,251.73304610000923,space,1.0,0.6359720000182278,None,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
1.0,"[-0.64, 0.4]",space,,,,,0.0,28.0,28.0,28.0,,,,,251.7496109000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.73399480001532,251.7496109000058,251.7496109000058,252.2329029000248,252.2496532999794,254.7329158000066,254.7331047999905,None,0.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
3.0,"[0, 0.2]",None,,,,,0.0,29.0,29.0,29.0,,,,,254.74954859999707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.7338287999737,254.74954859999707,254.74954859999707,255.2329015000141,255.2493770000292,257.73280080000404,257.733000600012,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,30.0,30.0,30.0,,,,,257.7495366000221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.7337012999924,257.7495366000221,257.7495366000221,258.232785500004,258.2495729000075,260.7326046000235,260.7327583000297,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
12.0,"[0.64, -0.4]",space,,,,,0.0,31.0,31.0,31.0,,,,,260.7494017999852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.73325819999445,260.7494017999852,260.7494017999852,261.23261040000943,261.2492351999972,263.732831900008,263.7330186999752,space,1.0,0.4725861000479199,None,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,32.0,32.0,32.0,,,,,263.7494813000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.73400080000283,263.7494813000085,263.7494813000085,264.2325755999773,264.2493797999923,266.7326565000112,266.73281610000413,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,33.0,33.0,33.0,,,,,266.749246100022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.7334396999795,266.749246100022,266.749246100022,267.2324701999896,267.2490149000077,269.73269309999887,269.7329061999917,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
7.0,"[0.3, 0]",None,,,,,0.0,34.0,34.0,34.0,,,,,269.74932539998554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.7337319999933,269.74932539998554,269.74932539998554,270.2326903999783,270.2492426999961,272.7324521000264,272.73261090001324,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
7.0,"[0.3, 0]",space,,,,,0.0,35.0,35.0,35.0,,,,,272.74932230002014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.7332182999817,272.74932230002014,272.74932230002014,273.2326206000289,273.24935100000584,275.732627600024,275.7328082000022,space,1.0,0.6875916999997571,None,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
11.0,"[-0.64, -0.4]",None,,,,,0.0,36.0,36.0,36.0,,,,,275.74914139998145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.7336401999928,275.74914139998145,275.74914139998145,276.2323027999955,276.2491439000005,278.73249439999927,278.73267270001816,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,37.0,37.0,37.0,,,,,278.7490946999751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.7333844000241,278.7490946999751,278.7490946999751,279.232450600015,279.2491808999912,281.73255190002965,281.7327401000075,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,38.0,38.0,38.0,,,,,281.74917770002503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.73346409999067,281.74917770002503,281.74917770002503,282.2322257999913,282.24914189998526,284.73225100000855,284.7324110000045,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,39.0,39.0,39.0,,,,,284.7490775000188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.7330848000129,284.7490775000188,284.7490775000188,285.23245820001466,285.248940200021,287.7323159999796,287.73249760002363,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.7329821999883,287.7491052999976,287.7491052999976,322.89971810003044,space,35.14267500001006,None,,,,,,,,,,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,0.0,0.0,0.0,323.91594929998973,,,,,,,,,,,,,,,,,,,,,,,,322.89975639997283,322.9147778999759,323.91594929998973,323.8987982000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.9140488000121,323.91594929998973,323.91594929998973,324.4150283000199,324.4150283000199,326.9150544999866,326.9152748999768,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0.64, 0.4]",None,,,,,,,,,0.0,1.0,1.0,1.0,326.93237629998475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.91632389998995,326.93237629998475,326.93237629998475,327.4480627999874,327.4145447000046,329.91492030001245,329.91512550000334,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[-0.3, 0]",None,,,,,,,,,0.0,2.0,2.0,2.0,329.9316037999816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.9159153000219,329.9316037999816,329.9316037999816,330.4316057999968,330.41487999999663,332.9148765000282,332.9150669000228,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0.0,3.0,3.0,3.0,332.93151500000386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.9157945999759,332.93151500000386,332.93151500000386,333.43168709997553,333.4147176999832,335.91471129999263,335.9148990000249,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0, 0.2]",None,,,,,,,,,0.0,4.0,4.0,4.0,335.9314854000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.9156482000253,335.9314854000113,335.9314854000113,336.4315765000065,336.41493530001026,338.9147796999896,338.9150196000119,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0.2, -0.1]",space,,,,,,,,,0.0,5.0,5.0,5.0,338.9313708000118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.915849299985,338.9313708000118,338.9313708000118,339.431442799978,339.4146742000012,341.9147665000055,341.9149413999985,space,1.0,0.7936197000090033,None,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0, -0.2]",None,,,,,,,,,0.0,6.0,6.0,6.0,341.9313012000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.9159618000267,341.9313012000057,341.9313012000057,342.431305599981,342.41478350001853,344.9146420999896,344.91481940000085,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0.64, -0.4]",None,,,,,,,,,0.0,7.0,7.0,7.0,344.93108479998773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.9155626000138,344.93108479998773,344.93108479998773,345.4313376999926,345.4145198999904,347.91463800001657,347.9148198000039,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,8.0,8.0,8.0,347.93113440001616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.91553579998435,347.93113440001616,347.93113440001616,348.43125860003056,348.4144368999987,350.9144435999915,350.9146112999879,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0.64, -0.4]",space,,,,,,,,,0.0,9.0,9.0,9.0,350.9312457999913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.91540410002926,350.9312457999913,350.9312457999913,351.43116959999315,351.4146169000305,353.9144427999854,353.91462380002486,space,1.0,0.3985164000187069,None,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[-0.64, 0.4]",None,,,,,,,,,0.0,10.0,10.0,10.0,353.9311321999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.9155033000279,353.9311321999994,353.9311321999994,354.43111970002064,354.41453250002814,356.91447890002746,356.9147075000219,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,11.0,11.0,11.0,356.9309852999868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.9155177000212,356.9309852999868,356.9309852999868,357.4309324999922,357.414472799981,359.9144898999948,359.9146915000165,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,12.0,12.0,12.0,359.93103480001446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.91545720002614,359.93103480001446,359.93103480001446,360.4310922999866,360.4143787000212,362.9143230000045,362.9145008000196,None,1.0,,,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
,"[0.2, 0.1]",space,,,,,,,,,0.0,13.0,13.0,13.0,362.9310251999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.915176599985,362.9310251999996,362.9310251999996,363.4309093999909,363.4144228000077,365.9141615999979,365.9143329000217,space,1.0,0.5259917000075802,None,,,,nback40,1.0,2023-12-19_15h42.22.659,untitled,2023.2.3,60.16430872452993,2023-12-19 16h43.33.212400 -0500,
