TimeShown,TimeAnswered,TimeDiff,IsCorrect,CurrentTrial,StimulusQuestion,TimeoutCounter
1443.367,1478.116,34.74939,True,0,_A1_CI_NSI_R180x,0
1480.172,1498.885,18.7124,True,1,_B1_CI_NSI_R0,0
1500.95,1526.86,25.90955,True,2,_A2_AC_SI_R180z,0
1528.941,1551.263,22.32202,True,3,_B2_AC_SI_R180x,0
1557.145,1602.807,45.66174,False,4,_A3_CI_NSI_R120z,0
1604.896,1624.909,20.01294,True,5,_B3_AC_SI_R180y,0
1626.984,1637.704,10.71997,True,6,_A4_AC_SI_R180x,0
1639.753,1657.678,17.92493,True,7,_B4_C_SI_R180y,0
1662.388,1692.572,30.18433,True,8,_A5_AC_SI_R180y,0
1694.632,1716.981,22.34912,True,9,_B5_C_SI_R120z,0
1719.032,1742.176,23.14404,True,10,_A6_AC_SI_R180z,0
1744.25,1762.022,17.77209,True,11,_B6_CI_NSI_R180x,0
1767.216,1782.559,15.34375,True,12,_A7_C_NSI_R180z,0
1784.624,1805.413,20.78857,True,13,_B7_AC_SI_R90z,0
1807.457,1831.392,23.93506,True,14,_A8_C_SI_R180y,0
1833.457,1843.173,9.715942,True,15,_B8_AC_SI_R60z,0
1848.083,1875.171,27.08813,False,16,_A9_C_NSI_R180y,0
1877.259,1905.422,28.16309,True,17,_B9_C_NSI_R90z,0
1907.479,1928.364,20.88538,False,18,_A10_C_SI_R180x,0
1930.719,1939.472,8.753052,True,19,_B10_C_NSI_R180x,0
1943.973,1960.42,16.44727,True,20,_A11_AC_SI_R180y,0
1962.515,2001.168,38.65332,True,21,_B11_CI_NSI_R120z,0
2003.245,2029.397,26.15112,False,22,_A12_C_NSI_R180x,0
2031.484,2071.544,40.06006,False,23,_B12_C_SI_R180x,0
2076.71,2095.649,18.93872,True,24,_A13_CI_NSI_R180x,0
2097.713,2113.07,15.35669,True,25,_B13_AC_SI_R180x,0
2115.179,2148.286,33.10718,True,26,_A14_AC_SI_R180x,0
2150.356,2167.126,16.77075,False,27,_B14_AC_SI_R180y,0
2173.741,2206.156,32.41479,True,28,_A15_C_SI_R120z,0
2208.238,2220.02,11.78223,True,29,_B15_CI_NSI_R180y,0
2222.107,2244.329,22.22144,True,30,_A16_CI_NSI_R0,0
2246.41,2263.578,17.16846,True,31,_B16_C_NSI_R180y,0
