Timestamp, ActivePhase, EndActivePhase, CurrentTrial, StimulusQuestion
0,Start,,99,
738.7303,,EndofStart,99,
738.7303,Calibration,,99,
744.2756,,EndofCalibration,99,
744.2756,Tutorial,,99,
1183.7,,EndofTutorial,99,
1183.7,Rest,,99,
1483.703,,EndofRest,99,
1483.765,Feedback,,99,
1490.01,Experimental,,99,
1515.076,Experimental,,0,_A1_CI_NSI_R180x
1550.883,Experimental,,1,_B1_CI_NSI_R0
1570.439,Experimental,,2,_A2_AC_SI_R180z
1593.021,Experimental,,3,_B2_AC_SI_R180x
1613.919,Feedback,,99,
1619.916,Experimental,,99,
1619.916,Experimental,,4,_A3_CI_NSI_R120z
1646.853,Experimental,,5,_B3_AC_SI_R180y
1673.498,Experimental,,6,_A4_AC_SI_R180x
1691.366,Experimental,,7,_B4_C_SI_R180y
1709.386,Feedback,,99,
1712.532,Experimental,,99,
1712.532,Experimental,,8,_A5_AC_SI_R180y
1730.831,Experimental,,9,_B5_C_SI_R120z
1755.258,Experimental,,10,_A6_AC_SI_R180z
1769.947,Experimental,,11,_B6_CI_NSI_R180x
1782.075,Feedback,,99,
1785.089,Experimental,,99,
1785.089,Experimental,,12,_A7_C_NSI_R180z
1802.887,Experimental,,13,_B7_AC_SI_R90z
1825.579,Experimental,,14,_A8_C_SI_R180y
1843.202,Experimental,,15,_B8_AC_SI_R60z
1858.875,Feedback,,99,
1861.217,Experimental,,99,
1861.217,Experimental,,16,_A9_C_NSI_R180y
1891.05,Experimental,,17,_B9_C_NSI_R90z
1898.955,Experimental,,18,_A10_C_SI_R180x
1931.629,Experimental,,19,_B10_C_NSI_R180x
1959.304,Feedback,,99,
1961.57,Experimental,,99,
1961.57,Experimental,,20,_A11_AC_SI_R180y
1978.879,Experimental,,21,_B11_CI_NSI_R120z
1997.654,Experimental,,22,_A12_C_NSI_R180x
2015.816,Experimental,,23,_B12_C_SI_R180x
2034.593,Feedback,,99,
2036.463,Experimental,,99,
2036.463,Experimental,,24,_A13_CI_NSI_R180x
2049.663,Experimental,,25,_B13_AC_SI_R180x
2069.582,Experimental,,26,_A14_AC_SI_R180x
2090.394,Experimental,,27,_B14_AC_SI_R180y
2110.991,Feedback,,99,
2114.556,Experimental,,99,
2114.556,Experimental,,28,_A15_C_SI_R120z
2135.302,Experimental,,29,_B15_CI_NSI_R180y
2160.102,Experimental,,30,_A16_CI_NSI_R0
2181.059,Experimental,,31,_B16_C_NSI_R180y
2204.97,Feedback,,99,
2207.18,,EndofExperiment,99,
