TimeShown,TimeAnswered,TimeDiff,IsCorrect,CurrentTrial,StimulusQuestion,TimeoutCounter
1233.642,1272.348,38.70532,True,0,_A1_CI_NSI_R180x,0
1274.699,1293.799,19.09985,False,1,_B1_CI_NSI_R0,0
1295.846,1318.523,22.67749,False,2,_A2_AC_SI_R180z,0
1320.557,1333.08,12.52295,True,3,_B2_AC_SI_R180x,0
1340.554,1348.319,7.765747,True,4,_A3_CI_NSI_R120z,0
1350.387,1364.3,13.91235,True,5,_B3_AC_SI_R180y,0
1366.364,1374.116,7.752563,True,6,_A4_AC_SI_R180x,0
1376.183,1388.601,12.41821,True,7,_B4_C_SI_R180y,0
1394.74,1415.135,20.39563,True,8,_A5_AC_SI_R180y,0
1417.189,1436.669,19.47961,True,9,_B5_C_SI_R120z,0
1438.747,1455.705,16.95837,True,10,_A6_AC_SI_R180z,0
1457.78,1469.885,12.10547,True,11,_B6_CI_NSI_R180x,0
1475.103,1488.214,13.11084,False,12,_A7_C_NSI_R180z,0
1490.285,1510.032,19.74707,True,13,_B7_AC_SI_R90z,0
1512.102,1524.674,12.57251,True,14,_A8_C_SI_R180y,0
1526.762,1536.398,9.635864,True,15,_B8_AC_SI_R60z,0
1541.023,1550.725,9.702271,True,16,_A9_C_NSI_R180y,0
1552.802,1566.776,13.97412,True,17,_B9_C_NSI_R90z,0
1568.838,1577.326,8.488281,True,18,_A10_C_SI_R180x,0
1579.4,1599.721,20.32141,False,19,_B10_C_NSI_R180x,0
1604.049,1616.91,12.86121,True,20,_A11_AC_SI_R180y,0
1618.964,1637.397,18.43286,True,21,_B11_CI_NSI_R120z,0
1639.45,1656.966,17.51599,True,22,_A12_C_NSI_R180x,0
1659.03,1675.369,16.33887,False,23,_B12_C_SI_R180x,0
1681.542,1698.779,17.23694,True,24,_A13_CI_NSI_R180x,0
1700.824,1728.037,27.21289,False,25,_B13_AC_SI_R180x,0
1730.114,1743.718,13.60437,True,26,_A14_AC_SI_R180x,0
1745.783,1754.098,8.315308,True,27,_B14_AC_SI_R180y,0
1761.161,1772.379,11.21814,True,28,_A15_C_SI_R120z,0
1774.426,1785.388,10.96191,True,29,_B15_CI_NSI_R180y,0
1787.465,1807.519,20.05408,True,30,_A16_CI_NSI_R0,0
1809.588,1817.894,8.30603,False,31,_B16_C_NSI_R180y,0
