TimeShown,TimeAnswered,TimeDiff,IsCorrect,CurrentTrial,StimulusQuestion,TimeoutCounter
1540.238,1583.484,43.24634,True,0,_A1_CI_NSI_R180x,0
1585.56,1616.018,30.45801,True,1,_B1_CI_NSI_R0,0
1618.069,1649.986,31.91772,True,2,_A2_AC_SI_R180z,0
1652.085,1670.847,18.76196,True,3,_B2_AC_SI_R180x,0
1678.167,1703.053,24.8855,True,4,_A3_CI_NSI_R120z,0
1705.11,1716.253,11.14246,True,5,_B3_AC_SI_R180y,0
1718.333,1726.264,7.931274,True,6,_A4_AC_SI_R180x,0
1728.588,1743.815,15.22705,True,7,_B4_C_SI_R180y,0
1751.473,1783.025,31.55249,False,8,_A5_AC_SI_R180y,0
1785.091,1821.641,36.55029,True,9,_B5_C_SI_R120z,0
1823.719,1847.188,23.46875,True,10,_A6_AC_SI_R180z,0
1849.265,1866.732,17.46667,True,11,_B6_CI_NSI_R180x,0
1874.617,1895.041,20.42419,True,12,_A7_C_NSI_R180z,0
1897.122,1920.877,23.75525,True,13,_B7_AC_SI_R90z,0
1923.232,1933.394,10.16187,True,14,_A8_C_SI_R180y,0
1935.472,1941.977,6.504517,True,15,_B8_AC_SI_R60z,0
1948.405,1966.526,18.12146,True,16,_A9_C_NSI_R180y,0
1968.587,1983.491,14.90442,True,17,_B9_C_NSI_R90z,0
1985.577,2003.172,17.59534,True,18,_A10_C_SI_R180x,0
2005.227,2015.539,10.31201,True,19,_B10_C_NSI_R180x,0
2019.995,2036.744,16.7489,True,20,_A11_AC_SI_R180y,0
2039.088,2064.231,25.14355,False,21,_B11_CI_NSI_R120z,0
2066.307,2078.475,12.16846,True,22,_A12_C_NSI_R180x,0
2080.823,2093.391,12.56787,False,23,_B12_C_SI_R180x,0
2100.405,2109.365,8.959473,True,24,_A13_CI_NSI_R180x,0
2111.475,2130.523,19.04858,True,25,_B13_AC_SI_R180x,0
2132.609,2161.597,28.98755,True,26,_A14_AC_SI_R180x,0
2163.68,2172.72,9.039551,True,27,_B14_AC_SI_R180y,0
2177.394,2196.249,18.85571,True,28,_A15_C_SI_R120z,0
2198.335,2210.541,12.20654,True,29,_B15_CI_NSI_R180y,0
2212.928,2238.385,25.45728,True,30,_A16_CI_NSI_R0,0
2240.482,2257.076,16.59351,True,31,_B16_C_NSI_R180y,0
