TimeShown, TimeAnswered, TimeDiff, IsCorrect, CurrentTrial, StimulusQuestion, TimeoutCounter
1458.395,1506.4,48.00427,False,0,_A1_CI_NSI_R180x,0
1508.482,1524.631,16.14844,True,1,_B1_CI_NSI_R0,1
1526.69,1550.535,23.8446,True,2,_A2_AC_SI_R180z,1
1552.588,1584.947,32.35925,True,3,_B2_AC_SI_R180x,1
1598.996,1616.067,17.0708,True,4,_A3_CI_NSI_R120z,1
1618.143,1649.562,31.41895,True,5,_B3_AC_SI_R180y,1
1651.661,1662.835,11.17371,True,6,_A4_AC_SI_R180x,1
1664.893,1702.516,37.62244,True,7,_B4_C_SI_R180y,1
1708.746,1741.379,32.63257,True,8,_A5_AC_SI_R180y,1
1743.452,1791.219,47.76721,False,9,_B5_C_SI_R120z,1
1793.277,1830.202,36.92468,True,10,_A6_AC_SI_R180z,2
1832.26,1860.732,28.47229,True,11,_B6_CI_NSI_R180x,2
1867.522,1871.919,4.396484,True,12,_A7_C_NSI_R180z,2
1874.214,1888.531,14.31653,True,13,_B7_AC_SI_R90z,2
1890.607,1909.813,19.20569,True,14,_A8_C_SI_R180y,2
1911.875,1924.948,13.07239,True,15,_B8_AC_SI_R60z,2
1929.534,1959.937,30.4032,False,16,_A9_C_NSI_R180y,2
1962.041,1997.736,35.6947,False,17,_B9_C_NSI_R90z,2
1999.804,2036.464,36.66003,True,18,_A10_C_SI_R180x,2
2038.85,2084.457,45.60632,False,19,_B10_C_NSI_R180x,2
2089.221,2113.028,23.80688,False,20,_A11_AC_SI_R180y,3
2115.404,2159.029,43.625,False,21,_B11_CI_NSI_R120z,3
2161.144,2200.6,39.45605,False,22,_A12_C_NSI_R180x,3
2202.753,2224.654,21.90112,False,23,_B12_C_SI_R180x,3
2233.2,2263.929,30.72925,True,24,_A13_CI_NSI_R180x,3
2266.035,2292.268,26.23315,True,25,_B13_AC_SI_R180x,3
2294.338,2333.515,39.17725,True,26,_A14_AC_SI_R180x,3
2335.892,2365.701,29.80957,True,27,_B14_AC_SI_R180y,3
2371.024,2401.397,30.3728,True,28,_A15_C_SI_R120z,3
2403.483,2443.809,40.32617,True,29,_B15_CI_NSI_R180y,3
2445.919,2486.567,40.64795,True,30,_A16_CI_NSI_R0,3
2488.713,2514.933,26.2207,False,31,_B16_C_NSI_R180y,3
