square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,fixation_2.started,target_square_2.stopped,fixation_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 101
9.0,"[0.2, -0.1]",None,0.0,9.0,9.0,9.0,,,,,,,,,1505.9720038999803,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505.9561790000007,1505.9720038999803,1505.9720038999803,1506.4385554000037,1506.471849900001,1508.938413900003,1508.9553279999818,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
8.0,"[-0.2, -0.1]",None,0.0,10.0,10.0,10.0,,,,,,,,,1508.97175289999,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508.9560569000023,1508.97175289999,1508.97175289999,1509.4384720999806,1509.4717322999786,1511.9384811999917,1511.9554056999914,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
9.0,"[0.2, -0.1]",None,0.0,11.0,11.0,11.0,,,,,,,,,1511.9717489999894,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.956239799998,1511.9717489999894,1511.9717489999894,1512.4385124999972,1512.4717448999872,1514.9384861,1514.9551454999892,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
6.0,"[-0.3, 0]",None,0.0,12.0,12.0,12.0,,,,,,,,,1514.9714529000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514.9559796999963,1514.9714529000048,1514.9714529000048,1515.438404799992,1515.4718362999847,1517.9384104000055,1517.9552087000047,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
9.0,"[0.2, -0.1]",None,0.0,13.0,13.0,13.0,,,,,,,,,1517.9715896999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.956054499984,1517.9715896999987,1517.9715896999987,1518.4384064000042,1518.4715735999926,1520.9383879999805,1520.955088399991,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
7.0,"[0.3, 0]",None,0.0,14.0,14.0,14.0,,,,,,,,,1520.9715160999913,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.9558941999858,1520.9715160999913,1520.9715160999913,1521.4549214,1521.4715670000005,1523.9548633999948,1523.9550455999852,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
2.0,"[0.64, 0.4]",None,0.0,15.0,15.0,15.0,,,,,,,,,1523.971413799998,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523.955762700003,1523.971413799998,1523.971413799998,1524.4381789999898,1524.471519899991,1526.9383001999813,1526.9551212999795,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
2.0,"[0.64, 0.4]",None,0.0,16.0,16.0,16.0,,,,,,,,,1526.9715002999874,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526.9559313000063,1526.9715002999874,1526.9715002999874,1527.438131599978,1527.4715886999911,1529.938100600004,1529.9550702999986,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
11.0,"[-0.64, -0.4]",space,0.0,17.0,17.0,17.0,,,,,,,,,1529.9714707999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.9559627999845,1529.9714707999956,1529.9714707999956,1530.4549265999813,1530.4714837000065,1532.954803700006,1532.9550233999908,space,1.0,0.3545053999987431,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
11.0,"[-0.64, -0.4]",space,0.0,18.0,18.0,18.0,,,,,,,,,1532.9714536999818,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.9559561999922,1532.9714536999818,1532.9714536999818,1533.4547775999818,1533.4714161999873,1535.954771299992,1535.9549848999886,space,1.0,0.5194393999991007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
7.0,"[0.3, 0]",None,0.0,19.0,19.0,19.0,,,,,,,,,1535.9712758999958,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.955845199991,1535.9712758999958,1535.9712758999958,1536.454752699996,1536.471339499985,1538.9546491999936,1538.9548533000052,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
3.0,"[0, 0.2]",None,0.0,20.0,20.0,20.0,,,,,,,,,1538.971218199993,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.9556165999966,1538.971218199993,1538.971218199993,1539.4547338999982,1539.4712789999903,1541.954551200004,1541.9547437999863,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
10.0,"[0, -0.2]",None,0.0,21.0,21.0,21.0,,,,,,,,,1541.971161399997,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541.9554272999812,1541.971161399997,1541.971161399997,1542.4547428999797,1542.4713287999912,1544.954558700003,1544.95478,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
1.0,"[-0.64, 0.4]",None,0.0,22.0,22.0,22.0,,,,,,,,,1544.971265100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.9556327000028,1544.971265100001,1544.971265100001,1545.4545500999957,1545.4712290999887,1547.9543471999932,1547.954537799989,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
2.0,"[0.64, 0.4]",None,0.0,23.0,23.0,23.0,,,,,,,,,1547.971148199984,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.9552150999953,1547.971148199984,1547.971148199984,1548.454441399983,1548.4711560999858,1550.9543664999946,1550.9545821000063,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
6.0,"[-0.3, 0]",None,0.0,24.0,24.0,24.0,,,,,,,,,1550.971208000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.9554027999984,1550.971208000003,1550.971208000003,1551.454473299993,1551.4711901999835,1553.954430599988,1553.954644499987,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
3.0,"[0, 0.2]",None,0.0,25.0,25.0,25.0,,,,,,,,,1553.971170799981,,,,,,,,,,,,,,,,,,,,,,,,,,,,1553.955500799988,1553.971170799981,1553.971170799981,1554.4542938999948,1554.4710927999986,1556.954322399979,1556.954502699984,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
11.0,"[-0.64, -0.4]",space,0.0,26.0,26.0,26.0,,,,,,,,,1556.9710043999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556.955199499993,1556.9710043999949,1556.9710043999949,1557.4539192999946,1557.4706887999782,1559.954157,1559.9543370000029,space,1.0,0.3346085000084713,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
1.0,"[-0.64, 0.4]",None,0.0,27.0,27.0,27.0,,,,,,,,,1559.971009300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559.9551822999783,1559.971009300003,1559.971009300003,1560.4543767999858,1560.4709742999985,1562.954153700004,1562.9543297000057,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
3.0,"[0, 0.2]",None,0.0,28.0,28.0,28.0,,,,,,,,,1562.9708212999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.9550214000046,1562.9708212999976,1562.9708212999976,1563.454336499999,1563.4710520999795,1565.9541070999985,1565.9543204999936,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
9.0,"[0.2, -0.1]",None,0.0,29.0,29.0,29.0,,,,,,,,,1565.971017999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.9551431,1565.971017999982,1565.971017999982,1566.4540723999962,1566.470856,1568.954192299978,1568.9543943000026,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
8.0,"[-0.2, -0.1]",None,0.0,30.0,30.0,30.0,,,,,,,,,1568.9708431999898,,,,,,,,,,,,,,,,,,,,,,,,,,,,1568.9551592999778,1568.9708431999898,1568.9708431999898,1569.454118900001,1569.4707331999962,1571.9541344000029,1571.9543427999888,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
12.0,"[0.64, -0.4]",None,0.0,31.0,31.0,31.0,,,,,,,,,1571.970765599981,,,,,,,,,,,,,,,,,,,,,,,,,,,,1571.955185400002,1571.970765599981,1571.970765599981,1572.453993300005,1572.470793799992,1574.9540213999862,1574.954235499987,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
9.0,"[0.2, -0.1]",None,0.0,32.0,32.0,32.0,,,,,,,,,1574.9708528000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.9550533999864,1574.9708528000046,1574.9708528000046,1575.4539542999992,1575.4707064999966,1577.9539594999806,1577.9541740999848,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
11.0,"[-0.64, -0.4]",space,0.0,33.0,33.0,33.0,,,,,,,,,1577.970634199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.9550386999908,1577.970634199999,1577.970634199999,1578.4539073999913,1578.4706604999956,1580.9538509999984,1580.9540109999944,space,1.0,0.2942282999865711,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
7.0,"[0.3, 0]",None,0.0,34.0,34.0,34.0,,,,,,,,,1580.9704533999902,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.9547962999786,1580.9704533999902,1580.9704533999902,1581.453856899985,1581.4706389000055,1583.954000099999,1583.954213799996,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
11.0,"[-0.64, -0.4]",space,0.0,35.0,35.0,35.0,,,,,,,,,1583.970484299993,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583.9551159999974,1583.970484299993,1583.970484299993,1584.4539409999852,1584.470672299998,1586.953871100006,1586.9540950999944,space,1.0,0.4952405000221915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
4.0,"[-0.2, 0.1]",None,0.0,36.0,36.0,36.0,,,,,,,,,1586.970382999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586.9549421999836,1586.970382999978,1586.970382999978,1587.4538528999838,1587.4705178999866,1589.953761199984,1589.953912900004,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
5.0,"[0.2, 0.1]",None,0.0,37.0,37.0,37.0,,,,,,,,,1589.9703309999895,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.9545173999795,1589.9703309999895,1589.9703309999895,1590.4536905999994,1590.4704171000049,1592.9537718999782,1592.953951899981,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
6.0,"[-0.3, 0]",None,0.0,38.0,38.0,38.0,,,,,,,,,1592.9704189999902,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.9546492999943,1592.9704189999902,1592.9704189999902,1593.4536132999929,1593.4703923999914,1595.9535769999784,1595.9537520000013,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
11.0,"[-0.64, -0.4]",space,0.0,39.0,39.0,39.0,,,,,,,,,1595.9702570999798,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595.954431899998,1595.9702570999798,1595.9702570999798,1596.453575099993,1596.4702845999857,1598.9536924999848,1598.9539271999963,space,1.0,0.3009380000003148,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598.9546827999875,1598.9703765999875,1598.9703765999875,1613.371136600006,space,14.395040000003064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,0.0,0.0,0.0,,,,,1614.3866779999807,,,,,,,,,,,,,,,,,,,,,,,,1613.3711671000056,1613.386566000001,1614.3866779999807,1614.3703587999917,,,,,,,,,,,,,,,,,,,1614.3818402999896,1614.3866779999807,1614.3866779999807,1614.886737199995,1614.886737199995,1617.3867033999995,1617.3867033999995,1617.370785599982,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,1.0,1.0,1.0,,,,,1617.3867033999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.3715305999797,1617.3867033999995,1617.3867033999995,1617.8865198999993,1617.8865198999993,1620.3864969999995,1620.3864969999995,1620.3706227999935,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,2.0,2.0,2.0,,,,,1620.3864969999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620.3709288999962,1620.3864969999995,1620.3864969999995,1620.8864762999874,1620.8864762999874,1623.3867763000017,1623.3867763000017,1623.3708380000023,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
6.0,"[-0.3, 0]",space,,,,,0.0,3.0,3.0,3.0,,,,,1623.3867763000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.371680799988,1623.3867763000017,1623.3867763000017,1623.8864526999823,1623.8864526999823,1626.3864445999789,1626.3864445999789,1626.3709141,space,1.0,0.3380357999994885,None,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,4.0,4.0,4.0,,,,,1626.3864445999789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.3722078999854,1626.3864445999789,1626.3864445999789,1626.8864883999922,1626.8864883999922,1629.3862985000014,1629.3862985000014,1629.3704869000069,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,5.0,5.0,5.0,,,,,1629.3862985000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.371128500003,1629.3862985000014,1629.3862985000014,1629.8864309999915,1629.8864309999915,1632.3863162999914,1632.3863162999914,1632.370342899987,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nabck49,1.0,2024-01-12_09h46.55.297,untitled,2023.2.3,59.927607450110514,2024-01-12 10h17.25.995339 -0500,
