TimeShown, TimeAnswered, TimeDiff, IsCorrect, CurrentTrial, StimulusQuestion, TimeoutCounter
1520.327,1539.819,19.49133,True,0,_A1_CI_NSI_R180x,0
1541.876,1552.501,10.62537,True,1,_B1_CI_NSI_R0,0
1554.576,1573.168,18.59143,False,2,_A2_AC_SI_R180z,0
1575.237,1584.39,9.15271,False,3,_B2_AC_SI_R180x,0
1589.695,1608.93,19.23474,True,4,_A3_CI_NSI_R120z,0
1610.995,1621.948,10.95313,True,5,_B3_AC_SI_R180y,0
1624.001,1634.707,10.70642,False,6,_A4_AC_SI_R180x,0
1636.755,1650.799,14.04346,False,7,_B4_C_SI_R180y,0
1655.634,1672.757,17.1228,True,8,_A5_AC_SI_R180y,0
1674.833,1691.661,16.82751,False,9,_B5_C_SI_R120z,0
1693.735,1710.372,16.63708,True,10,_A6_AC_SI_R180z,0
1712.431,1719.742,7.310913,True,11,_B6_CI_NSI_R180x,0
1724.124,1735.305,11.18066,True,12,_A7_C_NSI_R180z,0
1737.386,1745.567,8.180908,False,13,_B7_AC_SI_R90z,0
1747.643,1775.88,28.2373,False,14,_A8_C_SI_R180y,0
1777.94,1787.475,9.534424,True,15,_B8_AC_SI_R60z,0
1791.268,1803.134,11.86548,True,16,_A9_C_NSI_R180y,0
1805.228,1826.711,21.48364,True,17,_B9_C_NSI_R90z,0
1828.797,1841.494,12.69702,True,18,_A10_C_SI_R180x,0
1843.582,1856.953,13.37061,True,19,_B10_C_NSI_R180x,0
1860.863,1872.864,12.00061,True,20,_A11_AC_SI_R180y,0
1874.942,1894.902,19.96008,False,21,_B11_CI_NSI_R120z,0
1896.953,1906.84,9.887817,True,22,_A12_C_NSI_R180x,0
1908.93,1930.499,21.56921,False,23,_B12_C_SI_R180x,0
1934.562,1942.492,7.929321,True,24,_A13_CI_NSI_R180x,0
1944.565,1954.218,9.653076,True,25,_B13_AC_SI_R180x,0
1956.318,1978.338,22.01929,False,26,_A14_AC_SI_R180x,0
1980.382,1991.644,11.2616,True,27,_B14_AC_SI_R180y,0
1996.323,2006.711,10.38757,True,28,_A15_C_SI_R120z,0
2008.79,2028.982,20.19226,True,29,_B15_CI_NSI_R180y,0
2031.081,2039.904,8.823364,True,30,_A16_CI_NSI_R0,0
2041.98,2054.026,12.0459,True,31,_B16_C_NSI_R180y,0
