TimeShown, TimeAnswered, TimeDiff, IsCorrect, CurrentTrial, StimulusQuestion, TimeoutCounter
1551.548,1567.005,15.45715,False,0,_A1_CI_NSI_R180x,0
1569.32,1614.999,45.67932,False,1,_B1_CI_NSI_R0,0
1617.054,1659.267,42.21301,False,2,_A2_AC_SI_R180z,1
1661.351,1688.041,26.69031,True,3,_B2_AC_SI_R180x,1
1693.963,1735.3,41.33691,True,4,_A3_CI_NSI_R120z,1
1737.384,1766.469,29.08582,True,5,_B3_AC_SI_R180y,1
1768.795,1781.685,12.89001,True,6,_A4_AC_SI_R180x,1
1783.744,1822.611,38.86694,True,7,_B4_C_SI_R180y,1
1828.697,1853.968,25.27075,True,8,_A5_AC_SI_R180y,1
1856.062,1891.825,35.76306,False,9,_B5_C_SI_R120z,1
1893.914,1932.697,38.78333,False,10,_A6_AC_SI_R180z,1
1935.04,1961.543,26.50256,True,11,_B6_CI_NSI_R180x,1
1966.494,1983.66,17.16589,True,12,_A7_C_NSI_R180z,1
1985.736,2007.866,22.13074,False,13,_B7_AC_SI_R90z,1
2010.213,2042.135,31.92175,True,14,_A8_C_SI_R180y,1
2044.22,2057.208,12.98792,True,15,_B8_AC_SI_R60z,1
2063.112,2085.691,22.57935,True,16,_A9_C_NSI_R180y,1
2087.789,2103.383,15.59399,True,17,_B9_C_NSI_R90z,1
2105.748,2142.146,36.39795,False,18,_A10_C_SI_R180x,1
2144.233,2160.99,16.75708,True,19,_B10_C_NSI_R180x,1
2168.166,2185.462,17.29565,True,20,_A11_AC_SI_R180y,1
2187.543,2204.985,17.44189,True,21,_B11_CI_NSI_R120z,1
2207.079,2223.475,16.39575,True,22,_A12_C_NSI_R180x,1
2225.573,2236.025,10.45239,False,23,_B12_C_SI_R180x,1
2241.002,2265.258,24.2561,True,24,_A13_CI_NSI_R180x,1
2267.334,2280.628,13.29419,True,25,_B13_AC_SI_R180x,1
2282.7,2302.002,19.30249,False,26,_A14_AC_SI_R180x,1
2304.073,2318.255,14.18262,True,27,_B14_AC_SI_R180y,1
2323.492,2340.554,17.06177,False,28,_A15_C_SI_R120z,1
2342.639,2362.211,19.57202,False,29,_B15_CI_NSI_R180y,1
2364.334,2374.914,10.58008,False,30,_A16_CI_NSI_R0,1
2377.016,2396.171,19.15527,True,31,_B16_C_NSI_R180y,1
