square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
9,"[0.2, -0.1]",space,,,,,0,8,8,8,,,,,1622.5317550000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.516304699995,1622.5317550000036,1622.5317550000036,1623.0316642000107,1623.0316642000107,1625.5316234999918,1625.5316234999918,1625.5156524999766,space,1,0.39905649999855086,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
6,"[-0.3, 0]",None,,,,,0,9,9,9,,,,,1625.5316234999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625.5164281000034,1625.5316234999918,1625.5316234999918,1626.031779700017,1626.031779700017,1628.5316248000017,1628.5316248000017,1628.5157225999865,space,0,0.6001789000001736,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
11,"[-0.64, -0.4]",None,,,,,0,10,10,10,,,,,1628.5316248000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.516456799989,1628.5316248000017,1628.5316248000017,1629.0317073999904,1629.0317073999904,1631.5314733000123,1631.5314733000123,1631.515945399995,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
11,"[-0.64, -0.4]",space,,,,,0,11,11,11,,,,,1631.5314733000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.516777599987,1631.5314733000123,1631.5314733000123,1632.0316659999662,1632.0316659999662,1634.531617200002,1634.531617200002,1634.5160645999713,space,1,0.6946059000329114,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
4,"[-0.2, 0.1]",None,,,,,0,12,12,12,,,,,1634.531617200002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.517038799997,1634.531617200002,1634.531617200002,1635.0316101000062,1635.0316101000062,1637.5314925999846,1637.5314925999846,1637.5159890999785,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
3,"[0, 0.2]",None,,,,,0,13,13,13,,,,,1637.5314925999846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.516686499992,1637.5314925999846,1637.5314925999846,1638.0315526999766,1638.0315526999766,1640.5314485999988,1640.5314485999988,1640.5156349000172,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
3,"[0, 0.2]",space,,,,,0,14,14,14,,,,,1640.5314485999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.516269500018,1640.5314485999988,1640.5314485999988,1641.031214699964,1641.031214699964,1643.5312962000025,1643.5312962000025,1643.5156115000136,space,1,0.5441289999871515,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
8,"[-0.2, -0.1]",None,,,,,0,15,15,15,,,,,1643.5312962000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.516445300018,1643.5312962000025,1643.5312962000025,1644.0314363999642,1644.0314363999642,1646.5312519000145,1646.5312519000145,1646.5155269000097,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
1,"[-0.64, 0.4]",None,,,,,0,16,16,16,,,,,1646.5312519000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646.5161414999748,1646.5312519000145,1646.5312519000145,1647.0315012999927,1647.0315012999927,1649.5311862999806,1649.5311862999806,1649.5153325999854,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
2,"[0.64, 0.4]",None,,,,,0,17,17,17,,,,,1649.5311862999806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1649.5160386000061,1649.5311862999806,1649.5311862999806,1650.0312239999766,1650.0312239999766,1652.5311636999832,1652.5311636999832,1652.5153067999636,space,0,0.7451181999640539,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
4,"[-0.2, 0.1]",None,,,,,0,18,18,18,,,,,1652.5311636999832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652.515902300016,1652.5311636999832,1652.5311636999832,1653.0313409999944,1653.0313409999944,1655.5310623999685,1655.5310623999685,1655.515203899995,space,0,0.7385364000219852,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
4,"[-0.2, 0.1]",space,,,,,0,19,19,19,,,,,1655.5310623999685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655.5158636000124,1655.5310623999685,1655.5310623999685,1656.0310797999846,1656.0310797999846,1658.531323699979,1658.531323699979,1658.5153499000007,space,1,0.4794910000055097,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
8,"[-0.2, -0.1]",None,,,,,0,20,20,20,,,,,1658.531323699979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.5161103999708,1658.531323699979,1658.531323699979,1659.031151400006,1659.031151400006,1661.5311010999721,1661.5311010999721,1661.5152892000042,space,0,0.6532105000223964,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
5,"[0.2, 0.1]",None,,,,,0,21,21,21,,,,,1661.5311010999721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.516080899979,1661.5311010999721,1661.5311010999721,1662.031158800004,1662.031158800004,1664.5309507999918,1664.5309507999918,1664.5150610000128,space,0,0.4820878999889828,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
5,"[0.2, 0.1]",space,,,,,0,22,22,22,,,,,1664.5309507999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.5158323000069,1664.5309507999918,1664.5309507999918,1665.0309501999873,1665.0309501999873,1667.5309893999947,1667.5309893999947,1667.515156199981,space,1,0.43403619999298826,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
1,"[-0.64, 0.4]",None,,,,,0,23,23,23,,,,,1667.5309893999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667.515898999991,1667.5309893999947,1667.5309893999947,1668.0308809999842,1668.0308809999842,1670.5308823999949,1670.5308823999949,1670.5155462999828,space,0,0.49230360001092777,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
3,"[0, 0.2]",None,,,,,0,24,24,24,,,,,1670.5308823999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670.516567100014,1670.5308823999949,1670.5308823999949,1671.030912199989,1671.030912199989,1673.5309456000105,1673.5309456000105,1673.515079899982,space,0,0.6364668000023812,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
6,"[-0.3, 0]",None,,,,,0,25,25,25,,,,,1673.5309456000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.515994300018,1673.5309456000105,1673.5309456000105,1674.0307247000164,1674.0307247000164,1676.5309246999677,1676.5309246999677,1676.5148312000092,space,0,0.7500014000106603,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
1,"[-0.64, 0.4]",None,,,,,0,26,26,26,,,,,1676.5309246999677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676.5154774999828,1676.5309246999677,1676.5309246999677,1677.030960700009,1677.030960700009,1679.5308002000093,1679.5308002000093,1679.5147886999766,space,0,0.4291592999943532,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
1,"[-0.64, 0.4]",space,,,,,0,27,27,27,,,,,1679.5308002000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679.5155230999808,1679.5308002000093,1679.5308002000093,1680.030888999987,1680.030888999987,1682.530663100013,1682.530663100013,1682.5149653999833,space,1,0.462285699963104,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
1,"[-0.64, 0.4]",space,,,,,0,28,28,28,,,,,1682.530663100013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1682.5157042999635,1682.530663100013,1682.530663100013,1683.030771599966,1683.030771599966,1685.5306572999689,1685.5306572999689,1685.51495360001,space,1,0.471411700011231,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
3,"[0, 0.2]",None,,,,,0,29,29,29,,,,,1685.5306572999689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.515825600014,1685.5306572999689,1685.5306572999689,1686.030760900001,1686.030760900001,1688.5307405000203,1688.5307405000203,1688.514698599989,space,0,0.6618298999965191,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
12,"[0.64, -0.4]",None,,,,,0,30,30,30,,,,,1688.5307405000203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688.5154796999996,1688.5307405000203,1688.5307405000203,1689.0305783000076,1689.0305783000076,1691.530469099991,1691.530469099991,1691.5144090999966,space,0,0.39860920002683997,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
12,"[0.64, -0.4]",space,,,,,0,31,31,31,,,,,1691.530469099991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1691.514995799982,1691.530469099991,1691.530469099991,1692.0305639000144,1692.0305639000144,1694.5305447999854,1694.5305447999854,1694.515019399987,space,1,0.48795480001717806,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
2,"[0.64, 0.4]",None,,,,,0,32,32,32,,,,,1694.5305447999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694.5160482999636,1694.5305447999854,1694.5305447999854,1695.0305710000102,1695.0305710000102,1697.5303433999652,1697.5303433999652,1697.5142478999915,space,0,0.40972559998044744,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
1,"[-0.64, 0.4]",None,,,,,0,33,33,33,,,,,1697.5303433999652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1697.5148449999979,1697.5303433999652,1697.5303433999652,1698.0305671999813,1698.0305671999813,1700.5305227999925,1700.5305227999925,1700.5146416999632,space,0,0.40028040000470355,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
7,"[0.3, 0]",None,,,,,0,34,34,34,,,,,1700.5305227999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.5154564999975,1700.5305227999925,1700.5305227999925,1701.0302476999932,1701.0302476999932,1703.5305307999952,1703.5305307999952,1703.5148175999639,space,0,0.390817400009837,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
7,"[0.3, 0]",space,,,,,0,35,35,35,,,,,1703.5305307999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703.515733600012,1703.5305307999952,1703.5305307999952,1704.0303074999829,1704.0303074999829,1706.5302780999918,1706.5302780999918,1706.5145577999647,space,1,0.5699122999794781,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
11,"[-0.64, -0.4]",None,,,,,0,36,36,36,,,,,1706.5302780999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1706.5153772999765,1706.5302780999918,1706.5302780999918,1707.0302140999702,1707.0302140999702,1709.5302059999667,1709.5302059999667,1709.5142961000092,space,0,0.7522201000247151,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
2,"[0.64, 0.4]",None,,,,,0,37,37,37,,,,,1709.5302059999667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709.515051800001,1709.5302059999667,1709.5302059999667,1710.0302001999808,1710.0302001999808,1712.530333200004,1712.530333200004,1712.5142886000103,space,0,0.4094393000123091,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
6,"[-0.3, 0]",None,,,,,0,38,38,38,,,,,1712.530333200004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.5150051999954,1712.530333200004,1712.530333200004,1713.0302564000012,1713.0302564000012,1715.5299876999925,1715.5299876999925,1715.5137935999664,space,0,0.6979103999910876,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
10,"[0, -0.2]",None,,,,,0,39,39,39,,,,,1715.5299876999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1715.5143138999701,1715.5299876999925,1715.5299876999925,1716.030069499975,1716.030069499975,1718.5302250999957,1718.5302250999957,1718.5141276000068,space,0,0.37810309999622405,None,,,,,,,,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718.5147407000186,1718.5302250999957,1718.5302250999957,1793.7301787000033,space,75.19270500005223,None,,,,,,,,,,,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0,0,0,0,1794.7451751999906,,,,,,,,,,,,,,,,,,,,,,,,1793.7302181000123,1793.7452873999719,1794.7451751999906,1794.7297842999687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.7393788999761,1794.7451751999906,1794.7451751999906,1795.2455370000098,1795.2455370000098,1797.7453770000138,1797.7453770000138,1797.729372599977,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0.64, 0.4]",None,,,,,,,,,0,1,1,1,1797.7453770000138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797.7301467999932,1797.7453770000138,1797.7453770000138,1798.2452975999913,1798.2452975999913,1800.7453704999643,1800.7453704999643,1800.7296540999669,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[-0.3, 0]",None,,,,,,,,,0,2,2,2,1800.7453704999643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.7304256000207,1800.7453704999643,1800.7453704999643,1801.24532300001,1801.24532300001,1803.7452268999768,1803.7452268999768,1803.7296837000176,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0,3,3,3,1803.7452268999768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1803.7305400000187,1803.7452268999768,1803.7452268999768,1804.24534329999,1804.24534329999,1806.7449815999717,1806.7449815999717,1806.7293877999764,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0, 0.2]",None,,,,,,,,,0,4,4,4,1806.7449815999717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.7299429000122,1806.7449815999717,1806.7449815999717,1807.245268700004,1807.245268700004,1809.7450356999761,1809.7450356999761,1809.7297341999947,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0.2, -0.1]",space,,,,,,,,,0,5,5,5,1809.7450356999761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809.730561400007,1809.7450356999761,1809.7450356999761,1810.244960299984,1810.244960299984,1812.7451474000118,1812.7451474000118,1812.7292025999632,space,1,0.4339414000278339,None,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0, -0.2]",None,,,,,,,,,0,6,6,6,1812.7451474000118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812.7301299999817,1812.7451474000118,1812.7451474000118,1813.245203999977,1813.245203999977,1815.7449465999962,1815.7449465999962,1815.7291654999717,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0.64, -0.4]",None,,,,,,,,,0,7,7,7,1815.7449465999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815.7297988999635,1815.7449465999962,1815.7449465999962,1816.2449650000199,1816.2449650000199,1818.7447358999634,1818.7447358999634,1818.728861999989,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0.3, 0]",None,,,,,,,,,0,8,8,8,1818.7447358999634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818.729469700018,1818.7447358999634,1818.7447358999634,1819.2449725000188,1819.2449725000188,1821.7450002999976,1821.7450002999976,1821.7292400000151,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0.64, -0.4]",space,,,,,,,,,0,9,9,9,1821.7450002999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821.7299266000045,1821.7450002999976,1821.7450002999976,1822.2448805000167,1822.2448805000167,1824.7448189000133,1824.7448189000133,1824.7290651999647,space,1,0.36245339998276904,None,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[-0.64, 0.4]",None,,,,,,,,,0,10,10,10,1824.7448189000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824.7300166999921,1824.7448189000133,1824.7448189000133,1825.2449955000193,1825.2449955000193,1827.7448776999954,1827.7448776999954,1827.7289512999705,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0,11,11,11,1827.7448776999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827.7295880999882,1827.7448776999954,1827.7448776999954,1828.2447301999782,1828.2447301999782,1830.7447521999711,1830.7447521999711,1830.7291157,space,0,0.5267097000032663,None,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0.3, 0]",None,,,,,,,,,0,12,12,12,1830.7447521999711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830.7299697999842,1830.7447521999711,1830.7447521999711,1831.2447748999693,1831.2447748999693,1833.7446501000086,1833.7446501000086,1833.7287899999646,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0.2, 0.1]",space,,,,,,,,,0,13,13,13,1833.7446501000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833.729347400018,1833.7446501000086,1833.7446501000086,1834.2445519000175,1834.2445519000175,1836.7445143999648,1836.7445143999648,1836.7290724000195,space,1,0.5416221999912523,None,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[-0.3, 0]",None,,,,,,,,,0,14,14,14,1836.7445143999648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836.7301051999675,1836.7445143999648,1836.7445143999648,1837.2446553999907,1837.2446553999907,1839.7445429000072,1839.7445429000072,1839.7286807000055,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[0, 0.2]",None,,,,,,,,,0,15,15,15,1839.7445429000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839.729310399969,1839.7445429000072,1839.7445429000072,1840.2444684999646,1840.2444684999646,1842.7445402999874,1842.7445402999874,1842.7285807000007,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[-0.3, 0]",space,,,,,,,,,0,16,16,16,1842.7445402999874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842.7291966999765,1842.7445402999874,1842.7445402999874,1843.244428200007,1843.244428200007,1845.7444849999738,1845.7444849999738,1845.7286426000064,space,1,0.40100740001071244,None,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[-0.64, -0.4]",None,,,,,,,,,0,17,17,17,1845.7444849999738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845.7293785999645,1845.7444849999738,1845.7444849999738,1846.2445362000144,1846.2445362000144,1848.7444733000011,1848.7444733000011,1848.7288763999823,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
,"[-0.2, -0.1]",None,,,,,,,,,0,18,18,18,1848.7444733000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848.7296669000061,1848.7444733000011,1848.7444733000011,1849.2444947999902,1849.2444947999902,1851.7444201000035,1851.7444201000035,1851.728843299963,None,1,,,,,,,nback38,001,2023-12-19_11h22.03.780,untitled,2023.2.3,60.01327493968806,2023-12-19 11h43.28.625539 -0500,
