square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,fixation_1.started,target_square_1.stopped,fixation_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,fixation_2.started,target_square_2.stopped,fixation_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 100
1.0,"[-0.64, 0.4]",None,,,,,0.0,16.0,16.0,16.0,,,,,1956.179465700057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956.163839600049,1956.179465700057,1956.179465700057,1956.6625656000103,1956.6794205000624,1959.162572600064,1959.1627949000103,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,17.0,17.0,17.0,,,,,1959.179380299989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959.1636468999784,1959.179380299989,1959.179380299989,1959.662710700068,1959.6791880000385,1962.162611000007,1962.162784300046,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
4.0,"[-0.2, 0.1]",None,,,,,0.0,18.0,18.0,18.0,,,,,1962.1791726000372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962.1634622000856,1962.1791726000372,1962.1791726000372,1962.6626645000647,1962.6792168000247,1965.1625329999952,1965.162733400008,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
4.0,"[-0.2, 0.1]",space,,,,,0.0,19.0,19.0,19.0,,,,,1965.179244800005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.163505200064,1965.179244800005,1965.179244800005,1965.662600300042,1965.679129300057,1968.162400200032,1968.1626133000243,space,1.0,0.5053249000338838,None,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
8.0,"[-0.2, -0.1]",None,,,,,0.0,20.0,20.0,20.0,,,,,1968.1789660999784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968.1636055000129,1968.1789660999784,1968.1789660999784,1968.662427400006,1968.678955500014,1971.1626490000635,1971.1628445000388,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,21.0,21.0,21.0,,,,,1971.1789180000776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971.1636316999795,1971.1789180000776,1971.1789180000776,1971.6624321000415,1971.679106800002,1974.1624147000257,1974.1626128000207,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
5.0,"[0.2, 0.1]",space,,,,,0.0,22.0,22.0,22.0,,,,,1974.1789645000829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974.1634278000563,1974.1789645000829,1974.1789645000829,1974.6623447000748,1974.6790282999864,1977.162258299999,1977.1624512000708,space,1.0,0.3221394000574946,None,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,23.0,23.0,23.0,,,,,1977.1791161000729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.163320700056,1977.1791161000729,1977.1791161000729,1977.662238900084,1977.6788647000208,1980.1622680000728,1980.1624884000048,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
3.0,"[0, 0.2]",None,,,,,0.0,24.0,24.0,24.0,,,,,1980.1787818000885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980.1633179000344,1980.1787818000885,1980.1787818000885,1980.6623915000816,1980.678924900014,1983.1621771000791,1983.1623787999847,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,25.0,25.0,25.0,,,,,1983.1788165000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983.1631932000164,1983.1788165000037,1983.1788165000037,1983.6620153000115,1983.6787603000407,1986.1620131999955,1986.162219900056,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,26.0,26.0,26.0,,,,,1986.1792403000877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986.162993200007,1986.1792403000877,1986.1792403000877,1986.6622052000605,1986.67871560005,1989.1621268000451,1989.1623044000007,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
1.0,"[-0.64, 0.4]",space,,,,,0.0,27.0,27.0,27.0,,,,,1989.178717700066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989.163020899985,1989.178717700066,1989.178717700066,1989.6620671000564,1989.6787561000087,1992.1621545000237,1992.1623830000167,space,1.0,0.6150712000671774,None,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
1.0,"[-0.64, 0.4]",space,,,,,0.0,28.0,28.0,28.0,,,,,1992.178813299979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.1632097000256,1992.178813299979,1992.178813299979,1992.661971600028,1992.67867100006,1995.1619285000488,1995.1621102000356,space,1.0,1.2382513999473304,None,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
3.0,"[0, 0.2]",None,,,,,0.0,29.0,29.0,29.0,,,,,1995.1784286000768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.1628744000336,1995.1784286000768,1995.1784286000768,1995.662204600056,1995.6787334000687,1998.162017500028,1998.162231000024,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,30.0,30.0,30.0,,,,,1998.17859460006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998.1630406000183,1998.17859460006,1998.17859460006,1998.662392300088,1998.67833600007,2001.161885100068,2001.1620887999889,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
12.0,"[0.64, -0.4]",space,,,,,0.0,31.0,31.0,31.0,,,,,2001.178428500076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.16287520004,2001.178428500076,2001.178428500076,2001.661867100047,2001.6784738000715,2004.161736399983,2004.161907300004,space,1.0,0.6660099000437185,None,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,32.0,32.0,32.0,,,,,2004.1785226999784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.162700199988,2004.1785226999784,2004.1785226999784,2004.6617235000008,2004.6784794999985,2007.161689500092,2007.1618503000357,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,33.0,33.0,33.0,,,,,2007.178289300064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.1625655000096,2007.178289300064,2007.178289300064,2007.6617775000632,2007.678513900028,2010.16157830006,2010.1617148000516,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
7.0,"[0.3, 0]",None,,,,,0.0,34.0,34.0,34.0,,,,,2010.178583699977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.1622783000348,2010.178583699977,2010.178583699977,2010.661987300031,2010.6784169999885,2013.161768099992,2013.161976100062,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
7.0,"[0.3, 0]",space,,,,,0.0,35.0,35.0,35.0,,,,,2013.178352100076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.1628106000132,2013.178352100076,2013.178352100076,2013.661743300036,2013.678327200003,2016.161667700042,2016.1618868000803,space,1.0,0.4119415999157354,None,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
11.0,"[-0.64, -0.4]",None,,,,,0.0,36.0,36.0,36.0,,,,,2016.17831410002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.1633185000392,2016.17831410002,2016.17831410002,2016.661506100092,2016.678256000043,2019.1615221999816,2019.1617109000215,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,37.0,37.0,37.0,,,,,2019.1781327000356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.1624548999823,2019.1781327000356,2019.1781327000356,2019.661660099984,2019.6782304000808,2022.1615228999872,2022.1616906999843,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,38.0,38.0,38.0,,,,,2022.178180200048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.1623299000785,2022.178180200048,2022.178180200048,2022.6615896000292,2022.6782703000356,2025.1615073999856,2025.1616901999805,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,39.0,39.0,39.0,,,,,2025.1782531000208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.162369800033,2025.1782531000208,2025.1782531000208,2025.6614149999805,2025.678068100009,2028.1612974000163,2028.1614763999823,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028.1619550000175,2028.1781699000855,2028.1781699000855,2041.4458273000785,space,13.26355859998148,None,,,,,,,,,,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,0.0,0.0,0.0,2042.4623102000917,,,,,,,,,,,,,,,,,,,,,,,,2041.4458710000615,2041.46121530002,2042.4623102000917,2042.4453633000376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2042.4603075999769,2042.4623102000917,2042.4623102000917,2042.961145700072,2042.9778853000607,2045.460924700019,2045.4611183999805,None,1.0,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[0.64, 0.4]",None,,,,,,,,,0.0,1.0,1.0,1.0,2045.477792700054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2045.462018700084,2045.477792700054,2045.477792700054,2045.9611318000825,2045.977824400063,2048.4608256000797,2048.4609781000763,None,1.0,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[-0.3, 0]",None,,,,,,,,,0.0,2.0,2.0,2.0,2048.477605300024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048.4615765000926,2048.477605300024,2048.477605300024,2048.9610460000117,2048.977593800053,2051.461069900077,2051.46128430008,None,1.0,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0.0,3.0,3.0,3.0,2051.477581900079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2051.46210470004,2051.477581900079,2051.477581900079,2051.961071000085,2051.977561000036,2054.46086500003,2054.461035000044,None,1.0,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[0, 0.2]",None,,,,,,,,,0.0,4.0,4.0,4.0,2054.4774605000857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2054.461690200027,2054.4774605000857,2054.4774605000857,2054.960839400068,2054.97748900007,2057.460727000027,2057.46089820005,None,1.0,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[0.2, -0.1]",space,,,,,,,,,0.0,5.0,5.0,5.0,2057.4774492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2057.4615596000804,2057.4774492,2057.4774492,2057.9608819000423,2057.977390600019,2060.460816400009,2060.4610211000545,space,1.0,0.515748200006783,None,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[0, -0.2]",None,,,,,,,,,0.0,6.0,6.0,6.0,2060.477525299997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060.4622826999985,2060.477525299997,2060.477525299997,2060.960895700031,2060.977610900067,2063.4608742999844,2063.4610880999826,None,1.0,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[0.64, -0.4]",None,,,,,,,,,0.0,7.0,7.0,7.0,2063.477278599981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2063.4619495000225,2063.477278599981,2063.477278599981,2063.960759800044,2063.9773964000638,2066.4607882000278,2066.4609913000604,None,1.0,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,8.0,8.0,8.0,2066.477266300004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2066.461734500015,2066.477266300004,2066.477266300004,2066.9605934000574,2066.9775365000824,2069.460719100083,2069.4609530000016,None,1.0,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[0.64, -0.4]",space,,,,,,,,,0.0,9.0,9.0,9.0,2069.477386099985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2069.4618582000257,2069.477386099985,2069.477386099985,2069.9608519000467,2069.977398100076,2072.4606424000813,2072.460841100081,space,1.0,0.8603885000338778,None,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[-0.64, 0.4]",None,,,,,,,,,0.0,10.0,10.0,10.0,2072.47722650005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2072.461860800045,2072.47722650005,2072.47722650005,2072.960598899983,2072.977133100037,2075.460490500089,2075.460672400077,None,1.0,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,11.0,11.0,11.0,2075.4772323999787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.461389800068,2075.4772323999787,2075.4772323999787,2075.9605623000534,2075.977345000021,2078.4605704999994,2078.460767699988,None,1.0,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,12.0,12.0,12.0,2078.477027100045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2078.4615294000832,2078.477027100045,2078.477027100045,2078.960479600006,2078.9769554000814,2081.4603749000235,2081.4605552,None,1.0,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[0.2, 0.1]",space,,,,,,,,,0.0,13.0,13.0,13.0,2081.477019499988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2081.4612546000862,2081.477019499988,2081.477019499988,2081.9604441000847,2081.977103900048,2084.460305300076,2084.460488700075,space,1.0,0.7546629999997094,None,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[-0.3, 0]",None,,,,,,,,,0.0,14.0,14.0,14.0,2084.476994400029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2084.461284900084,2084.476994400029,2084.476994400029,2084.960410700063,2084.9770261000376,2087.4604296000907,2087.4606481000083,None,1.0,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[0, 0.2]",None,,,,,,,,,0.0,15.0,15.0,15.0,2087.476955700084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2087.4614924000343,2087.476955700084,2087.476955700084,2087.9604699000483,2087.9770631000865,2090.460303400061,2090.460474300082,None,1.0,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[-0.3, 0]",space,,,,,,,,,0.0,16.0,16.0,16.0,2090.4770059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090.461228500004,2090.4770059,2090.4770059,2090.9601674000733,2090.9768114000326,2093.4602095000446,2093.460385399987,space,1.0,0.4108939999714494,None,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[-0.64, -0.4]",None,,,,,,,,,0.0,17.0,17.0,17.0,2093.476949200034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2093.4611779000843,2093.476949200034,2093.476949200034,2093.9601465000305,2093.976884100004,2096.4600950999884,2096.460274900077,None,1.0,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[-0.2, -0.1]",None,,,,,,,,,0.0,18.0,18.0,18.0,2096.47680230008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2096.460985600017,2096.47680230008,2096.47680230008,2096.9601598000154,2096.9769342000363,2099.4601195000578,2099.4603242999874,None,1.0,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0.0,19.0,19.0,19.0,2099.4768272000365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2099.46106240002,2099.4768272000365,2099.4768272000365,2099.9599443000043,2099.9767803000286,2102.4599740999984,2102.4601806000574,None,1.0,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0.0,20.0,20.0,20.0,2102.476759099984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102.4609163000714,2102.476759099984,2102.476759099984,2102.96000750002,2102.9766481000697,2105.4599836000707,2105.4601444000145,None,1.0,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[-0.64, 0.4]",None,,,,,,,,,0.0,21.0,21.0,21.0,2105.47669140005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2105.4607791000744,2105.47669140005,2105.47669140005,2105.959998400067,2105.9767100000754,2108.459998000064,2108.4602342,None,1.0,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[0, 0.2]",None,,,,,,,,,0.0,22.0,22.0,22.0,2108.4764582000207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108.4610283999937,2108.4764582000207,2108.4764582000207,2108.9599253000924,2108.976604100084,2111.459824300022,2111.459960200009,None,1.0,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[0.64, -0.4]",None,,,,,,,,,0.0,23.0,23.0,23.0,2111.476462600054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111.460470800055,2111.476462600054,2111.476462600054,2111.9598884000443,2111.976489200024,2114.4601776000345,2114.460389400017,None,1.0,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[0, 0.2]",space,,,,,,,,,0.0,24.0,24.0,24.0,2114.476598700043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114.461339600035,2114.476598700043,2114.476598700043,2114.959929900011,2114.976494600065,2117.4596231000032,2117.4597367000533,space,1.0,0.9589484999887644,None,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[-0.2, 0.1]",None,,,,,,,,,0.0,25.0,25.0,25.0,2117.476463600062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117.460195900057,2117.476463600062,2117.476463600062,2117.959754700074,2117.976533900015,2120.45987989998,2120.460086700041,None,1.0,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,26.0,26.0,26.0,2120.476414200035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120.4608951000264,2120.476414200035,2120.476414200035,2120.959642200032,2120.976592499996,2123.459755600081,2123.459962600027,None,1.0,,,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
,"[-0.2, 0.1]",space,,,,,,,,,0.0,27.0,27.0,27.0,2123.476364800008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.4607416000217,2123.476364800008,2123.476364800008,2123.9596773000667,2123.976322100032,2126.459630700061,2126.459837500006,space,1.0,0.8156727000605315,None,,,,nback68,1.0,2024-01-23_09h23.21.458,untitled,2023.2.3,59.92886446829918,2024-01-23 09h42.43.416623 -0500,
