square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 103
9.0,"[0.2, -0.1]",None,0.0,9.0,9.0,9.0,,,,,,,,,1701.9830431999872,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701.967424499977,1701.9830431999872,1701.9830431999872,1702.4493727999798,1702.4827554999792,1704.9494634000002,1704.9663528999954,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
8.0,"[-0.2, -0.1]",None,0.0,10.0,10.0,10.0,,,,,,,,,1704.9827826999826,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704.9671776999894,1704.9827826999826,1704.9827826999826,1705.4493646999765,1705.4828439999835,1707.9493377000035,1707.966379599995,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
9.0,"[0.2, -0.1]",None,0.0,11.0,11.0,11.0,,,,,,,,,1707.982754800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707.9672059000004,1707.982754800003,1707.982754800003,1708.4658633999934,1708.4825990999816,1710.96604129998,1710.966249799996,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
6.0,"[-0.3, 0]",None,0.0,12.0,12.0,12.0,,,,,,,,,1710.982713699981,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710.967083800002,1710.982713699981,1710.982713699981,1711.4493468999865,1711.4827093999777,1713.9492348999777,1713.966206299985,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
9.0,"[0.2, -0.1]",None,0.0,13.0,13.0,13.0,,,,,,,,,1713.982572799985,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713.9670235999802,1713.982572799985,1713.982572799985,1714.465950199985,1714.4824709999957,1716.9659056999951,1716.9661153999914,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
7.0,"[0.3, 0]",None,0.0,14.0,14.0,14.0,,,,,,,,,1716.98253009998,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716.966922599997,1716.98253009998,1716.98253009998,1717.4658820999905,1717.4824912999757,1719.9658660999849,1719.9660673999751,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
2.0,"[0.64, 0.4]",None,0.0,15.0,15.0,15.0,,,,,,,,,1719.9824265999778,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719.9668779999774,1719.9824265999778,1719.9824265999778,1720.4659105000028,1720.4825245999964,1722.9658217999968,1722.966029299976,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
2.0,"[0.64, 0.4]",None,0.0,16.0,16.0,16.0,,,,,,,,,1722.9823772999807,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.9668173999817,1722.9823772999807,1722.9823772999807,1723.4657415999973,1723.482569499989,1725.9656361999805,1725.965815899981,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
11.0,"[-0.64, -0.4]",space,0.0,17.0,17.0,17.0,,,,,,,,,1725.982447199989,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.9665211999964,1725.982447199989,1725.982447199989,1726.4658796000003,1726.4822655000023,1728.965774799988,1728.9659727999824,space,1.0,0.4784457999921869,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
11.0,"[-0.64, -0.4]",space,0.0,18.0,18.0,18.0,,,,,,,,,1728.982199399994,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728.9669018999848,1728.982199399994,1728.982199399994,1729.465712699981,1729.4823279999837,1731.9656918999972,1731.9658972999896,space,1.0,0.5481855000252835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
7.0,"[0.3, 0]",None,0.0,19.0,19.0,19.0,,,,,,,,,1731.982295499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.9668679999886,1731.982295499998,1731.982295499998,1732.4655343999912,1732.4823005999788,1734.9656954999955,1734.9658620999835,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
3.0,"[0, 0.2]",None,0.0,20.0,20.0,20.0,,,,,,,,,1734.9823582999816,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734.9665257000015,1734.9823582999816,1734.9823582999816,1735.4655191999918,1735.482223799976,1737.9655719999864,1737.9657564999943,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
10.0,"[0, -0.2]",None,0.0,21.0,21.0,21.0,,,,,,,,,1737.982188199996,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737.9665181000018,1737.982188199996,1737.982188199996,1738.4655411999847,1738.482133499987,1740.965555999981,1740.965731599979,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
1.0,"[-0.64, 0.4]",None,0.0,22.0,22.0,22.0,,,,,,,,,1740.9820275999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.9664700999856,1740.9820275999955,1740.9820275999955,1741.4654938000022,1741.482176599995,1743.9656327999835,1743.9658422999782,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
2.0,"[0.64, 0.4]",None,0.0,23.0,23.0,23.0,,,,,,,,,1743.9822091999813,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.9666504999914,1743.9822091999813,1743.9822091999813,1744.4653552999953,1744.482018699986,1746.9654218999783,1746.965589999978,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
6.0,"[-0.3, 0]",None,0.0,24.0,24.0,24.0,,,,,,,,,1746.981991699984,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746.966327299975,1746.981991699984,1746.981991699984,1747.4654970999982,1747.4820888999966,1749.9652783999918,1749.9654290999752,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
3.0,"[0, 0.2]",None,0.0,25.0,25.0,25.0,,,,,,,,,1749.9819193999865,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.9660141999775,1749.9819193999865,1749.9819193999865,1750.465345899982,1750.4818795000028,1752.9652995999786,1752.9654902999755,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
11.0,"[-0.64, -0.4]",space,0.0,26.0,26.0,26.0,,,,,,,,,1752.9819728999864,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752.9662080999988,1752.9819728999864,1752.9819728999864,1753.4652251999942,1753.4819090999954,1755.9651958000031,1755.9653950999782,space,1.0,0.6625036999757867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
1.0,"[-0.64, 0.4]",None,0.0,27.0,27.0,27.0,,,,,,,,,1755.9817394999843,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.9663392999792,1755.9817394999843,1755.9817394999843,1756.465175999998,1756.4818986000028,1758.964853499987,1758.964950900001,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
3.0,"[0, 0.2]",None,0.0,28.0,28.0,28.0,,,,,,,,,1758.981689999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758.9652934999904,1758.981689999986,1758.981689999986,1759.4651946999948,1759.4818302999774,1761.9650524999888,1761.9652255999972,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
9.0,"[0.2, -0.1]",None,0.0,29.0,29.0,29.0,,,,,,,,,1761.981631999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.9658608000027,1761.981631999981,1761.981631999981,1762.4651284999854,1762.4816494999975,1764.965089699981,1764.9652922999812,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
8.0,"[-0.2, -0.1]",None,0.0,30.0,30.0,30.0,,,,,,,,,1764.9818850999873,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764.9660520000034,1764.9818850999873,1764.9818850999873,1765.4651309999754,1765.4815925000005,1767.965016399976,1767.9652313999832,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
12.0,"[0.64, -0.4]",None,0.0,31.0,31.0,31.0,,,,,,,,,1767.9818749999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767.965987499978,1767.9818749999977,1767.9818749999977,1768.465063999989,1768.481693999987,1770.965017999988,1770.9652730999803,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
9.0,"[0.2, -0.1]",None,0.0,32.0,32.0,32.0,,,,,,,,,1770.9815478999808,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.9660241999954,1770.9815478999808,1770.9815478999808,1771.465122499998,1771.4816176999884,1773.9650926000031,1773.9653055999952,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
11.0,"[-0.64, -0.4]",space,0.0,33.0,33.0,33.0,,,,,,,,,1773.9815777999756,,,,,,,,,,,,,,,,,,,,,,,,,,,,1773.9661285999755,1773.9815777999756,1773.9815777999756,1774.464954199997,1774.4815855999768,1776.9647836999793,1776.964997299976,space,1.0,0.393686900002649,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
7.0,"[0.3, 0]",None,0.0,34.0,34.0,34.0,,,,,,,,,1776.9815136999823,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776.9659780999937,1776.9815136999823,1776.9815136999823,1777.4647532999809,1777.4816444999888,1779.9648754999798,1779.9650804999983,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
11.0,"[-0.64, -0.4]",space,0.0,35.0,35.0,35.0,,,,,,,,,1779.981464899989,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779.9658429999836,1779.981464899989,1779.981464899989,1780.4647065000026,1780.4815598999849,1782.964534699975,1782.9646918999788,space,1.0,0.5615524999739137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
4.0,"[-0.2, 0.1]",None,0.0,36.0,36.0,36.0,,,,,,,,,1782.9813018999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.9654176999757,1782.9813018999994,1782.9813018999994,1783.4647751000011,1783.4813158999896,1785.964835699997,1785.9650438999815,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
5.0,"[0.2, 0.1]",None,0.0,37.0,37.0,37.0,,,,,,,,,1785.9815097999815,,,,,,,,,,,,,,,,,,,,,,,,,,,,1785.9658001999778,1785.9815097999815,1785.9815097999815,1786.4646837000037,1786.481236599997,1788.964513199986,1788.9646804999793,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
6.0,"[-0.3, 0]",None,0.0,38.0,38.0,38.0,,,,,,,,,1788.98139239999,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.9653758999775,1788.98139239999,1788.98139239999,1789.464524399984,1789.4811419000034,1791.964605199988,1791.964788799989,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
11.0,"[-0.64, -0.4]",space,0.0,39.0,39.0,39.0,,,,,,,,,1791.9813473999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791.9654994999871,1791.9813473999966,1791.9813473999966,1792.464553400001,1792.4812756000028,1794.9645455999998,1794.9647292000009,space,1.0,0.4224377000064123,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.9654096000013,1794.9814370999811,1794.9814370999811,1831.4486376999996,space,36.45100440000533,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,0.0,0.0,0.0,,,,,1832.4643284999763,,,,,,,,,,,,,,,,,,,,,,,,1831.448677599983,1831.46383589998,1832.4643284999763,1832.4480457000027,,,,,,,,,,,,,,,,,,,1832.4622443999976,1832.4643284999763,1832.4643284999763,1832.963797099976,1832.963797099976,1835.4637478999796,1835.4637478999796,1835.4478442999823,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,1.0,1.0,1.0,,,,,1835.4637478999796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835.4488014999952,1835.4637478999796,1835.4637478999796,1835.963806399988,1835.963806399988,1838.463702599984,1838.463702599984,1838.447855699982,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,2.0,2.0,2.0,,,,,1838.463702599984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838.4484606999904,1838.463702599984,1838.463702599984,1838.963847099978,1838.963847099978,1841.4636418999871,1841.4636418999871,1841.4477569999872,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
6.0,"[-0.3, 0]",space,,,,,0.0,3.0,3.0,3.0,,,,,1841.4636418999871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.448379599984,1841.4636418999871,1841.4636418999871,1841.963680099987,1841.963680099987,1844.463561099983,1844.463561099983,1844.4476618999904,space,1.0,0.4307372000184841,None,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,4.0,4.0,4.0,,,,,1844.463561099983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844.4485513999823,1844.463561099983,1844.463561099983,1844.9636818,1844.9636818,1847.4635381999835,1847.4635381999835,1847.447955199983,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,5.0,5.0,5.0,,,,,1847.4635381999835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1847.4485093999829,1847.4635381999835,1847.4635381999835,1847.96359259999,1847.96359259999,1850.463382899994,1850.463382899994,1850.4476275999916,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback60,1.0,2024-01-18_15h55.57.363,untitled,2023.2.3,59.95390743745801,2024-01-18 16h17.41.139542 -0500,
