TimeShown,TimeAnswered,TimeDiff,IsCorrect,CurrentTrial,StimulusQuestion,TimeoutCounter
1454.398,1477.065,22.6665,True,0,_A1_CI_NSI_R180x,0
1479.112,1496.726,17.61414,True,1,_B1_CI_NSI_R0,0
1498.831,1517.356,18.52539,True,2,_A2_AC_SI_R180z,0
1519.421,1526.174,6.752808,True,3,_B2_AC_SI_R180x,0
1532.771,1542.044,9.273315,True,4,_A3_CI_NSI_R120z,0
1544.1,1555.672,11.5719,True,5,_B3_AC_SI_R180y,0
1557.737,1570.048,12.31055,True,6,_A4_AC_SI_R180x,0
1572.153,1581.009,8.855835,True,7,_B4_C_SI_R180y,0
1588.334,1599.485,11.15076,True,8,_A5_AC_SI_R180y,0
1601.563,1616.5,14.93774,False,9,_B5_C_SI_R120z,0
1618.59,1630.729,12.13928,True,10,_A6_AC_SI_R180z,0
1632.792,1643.909,11.11755,True,11,_B6_CI_NSI_R180x,0
1650.329,1659.186,8.856201,False,12,_A7_C_NSI_R180z,0
1661.237,1669.325,8.087158,True,13,_B7_AC_SI_R90z,0
1671.389,1701.694,30.30444,True,14,_A8_C_SI_R180y,0
1703.762,1717.786,14.02393,True,15,_B8_AC_SI_R60z,0
1723.218,1729.764,6.546021,True,16,_A9_C_NSI_R180y,0
1731.839,1750.835,18.99609,True,17,_B9_C_NSI_R90z,0
1753.141,1766.368,13.22717,True,18,_A10_C_SI_R180x,0
1768.485,1783.669,15.18396,True,19,_B10_C_NSI_R180x,0
1789.235,1803.725,14.49011,True,20,_A11_AC_SI_R180y,0
1805.793,1824.772,18.97876,True,21,_B11_CI_NSI_R120z,0
1826.849,1840.454,13.60596,True,22,_A12_C_NSI_R180x,0
1842.534,1865.064,22.53052,False,23,_B12_C_SI_R180x,0
1870.151,1899.611,29.46082,True,24,_A13_CI_NSI_R180x,0
1901.683,1916.673,14.99036,True,25,_B13_AC_SI_R180x,0
1918.731,1951.858,33.12683,True,26,_A14_AC_SI_R180x,0
1953.916,1967.189,13.27246,True,27,_B14_AC_SI_R180y,0
1970.893,1983.37,12.47681,True,28,_A15_C_SI_R120z,0
1985.446,1998.53,13.08374,True,29,_B15_CI_NSI_R180y,0
2000.601,2021.177,20.57581,True,30,_A16_CI_NSI_R0,0
2023.284,2041.638,18.354,True,31,_B16_C_NSI_R180y,0
