square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,fixation_2.started,target_square_2.stopped,fixation_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 101
9.0,"[0.2, -0.1]",None,0.0,13.0,13.0,13.0,,,,,,,,,1908.3966708999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,1908.381145599997,1908.3966708999944,1908.3966708999944,1908.8802685999835,1908.8965372999955,1911.3800754999972,1911.3802493999829,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
7.0,"[0.3, 0]",None,0.0,14.0,14.0,14.0,,,,,,,,,1911.39676839998,,,,,,,,,,,,,,,,,,,,,,,,,,,,1911.3809405000063,1911.39676839998,1911.39676839998,1911.879916100006,1911.896620599989,1914.3800755999985,1914.3802479000003,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
2.0,"[0.64, 0.4]",None,0.0,15.0,15.0,15.0,,,,,,,,,1914.3966306000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,1914.3810025999849,1914.3966306000077,1914.3966306000077,1914.8799582000065,1914.8965197999787,1917.3798466000007,1917.3799224999968,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
2.0,"[0.64, 0.4]",None,0.0,16.0,16.0,16.0,,,,,,,,,1917.396410199988,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917.3802475999985,1917.396410199988,1917.396410199988,1917.8797621999984,1917.8963706000068,1920.3798488999887,1920.3799547999809,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
11.0,"[-0.64, -0.4]",space,0.0,17.0,17.0,17.0,,,,,,,,,1920.3963652999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.3804102999857,1920.3963652999955,1920.3963652999955,1920.8799792999928,1920.896525899996,1923.379991099995,1923.380250599992,space,1.0,0.4642782999726478,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
11.0,"[-0.64, -0.4]",space,0.0,18.0,18.0,18.0,,,,,,,,,1923.396535799984,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923.3811813000063,1923.396535799984,1923.396535799984,1923.8798905999863,1923.896512799984,1926.379814299988,1926.379983599996,space,1.0,0.6545587000146043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
7.0,"[0.3, 0]",None,0.0,19.0,19.0,19.0,,,,,,,,,1926.396348999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926.3807815999896,1926.396348999988,1926.396348999988,1926.8797228999904,1926.896427600004,1929.379694899981,1929.37984519999,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
3.0,"[0, 0.2]",None,0.0,20.0,20.0,20.0,,,,,,,,,1929.3963287999795,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929.3804786999824,1929.3963287999795,1929.3963287999795,1929.8798560999855,1929.896398199984,1932.3796555000008,1932.3798308999976,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
10.0,"[0, -0.2]",None,0.0,21.0,21.0,21.0,,,,,,,,,1932.3962352999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932.380582199985,1932.3962352999952,1932.3962352999952,1932.879592099984,1932.8962943999795,1935.379645899986,1935.379811599996,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
1.0,"[-0.64, 0.4]",None,0.0,22.0,22.0,22.0,,,,,,,,,1935.3965232000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.380456499988,1935.3965232000048,1935.3965232000048,1935.879783499986,1935.896241099981,1938.379735099996,1938.379866400006,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
2.0,"[0.64, 0.4]",None,0.0,23.0,23.0,23.0,,,,,,,,,1938.3961066000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,1938.3803145999848,1938.3961066000047,1938.3961066000047,1938.879645399982,1938.8961990999812,1941.379570399993,1941.3797326000056,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
6.0,"[-0.3, 0]",None,0.0,24.0,24.0,24.0,,,,,,,,,1941.39615299998,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941.3803860000044,1941.39615299998,1941.39615299998,1941.879511599982,1941.8962633000049,1944.379538599984,1944.3797221999848,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
3.0,"[0, 0.2]",None,0.0,25.0,25.0,25.0,,,,,,,,,1944.3961477999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944.380509199982,1944.3961477999983,1944.3961477999983,1944.879661999992,1944.8962268999892,1947.379404799984,1947.3795727999825,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
11.0,"[-0.64, -0.4]",space,0.0,26.0,26.0,26.0,,,,,,,,,1947.396045300004,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.380153599981,1947.396045300004,1947.396045300004,1947.879521499999,1947.8961337000076,1950.379452699999,1950.3796486000065,space,1.0,0.3840006999962497,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
1.0,"[-0.64, 0.4]",None,0.0,27.0,27.0,27.0,,,,,,,,,1950.3961953999824,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.3805986999944,1950.3961953999824,1950.3961953999824,1950.8795955999813,1950.8960267000075,1953.3793529999969,1953.3795207999935,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
3.0,"[0, 0.2]",None,0.0,28.0,28.0,28.0,,,,,,,,,1953.396057200007,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.3802071999817,1953.396057200007,1953.396057200007,1953.8794395999869,1953.8960257,1956.37934449999,1956.379528599995,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
9.0,"[0.2, -0.1]",None,0.0,29.0,29.0,29.0,,,,,,,,,1956.3960072000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956.380313200003,1956.3960072000043,1956.3960072000043,1956.879415000003,1956.89600399998,1959.3792629999807,1959.3794521999955,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
8.0,"[-0.2, -0.1]",None,0.0,30.0,30.0,30.0,,,,,,,,,1959.3958435999807,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959.3801991000075,1959.3958435999807,1959.3958435999807,1959.8794935999904,1959.895894799993,1962.3793124999795,1962.3795817999928,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
12.0,"[0.64, -0.4]",None,0.0,31.0,31.0,31.0,,,,,,,,,1962.3959655000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962.3803277999975,1962.3959655000072,1962.3959655000072,1962.8791204000008,1962.8958724999973,1965.3792432000048,1965.3794538999791,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
9.0,"[0.2, -0.1]",None,0.0,32.0,32.0,32.0,,,,,,,,,1965.3959441999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.380346799997,1965.3959441999905,1965.3959441999905,1965.8792504000007,1965.895678700006,1968.3791114999915,1968.379271199985,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
11.0,"[-0.64, -0.4]",space,0.0,33.0,33.0,33.0,,,,,,,,,1968.3956819000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968.3799039000005,1968.3956819000011,1968.3956819000011,1968.879197000002,1968.8957668999792,1971.3792317000043,1971.3794196999809,space,1.0,0.3758569000056013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
7.0,"[0.3, 0]",None,0.0,34.0,34.0,34.0,,,,,,,,,1971.395677499997,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971.3803092000016,1971.395677499997,1971.395677499997,1971.8790726999869,1971.895670800004,1974.3790309999893,1974.379184999998,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
11.0,"[-0.64, -0.4]",space,0.0,35.0,35.0,35.0,,,,,,,,,1974.3956907999816,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974.3797898000048,1974.3956907999816,1974.3956907999816,1974.878967800003,1974.8956714999804,1977.379162199999,1977.3793825999887,space,1.0,0.3500495000043884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
4.0,"[-0.2, 0.1]",None,0.0,36.0,36.0,36.0,,,,,,,,,1977.3957003999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.3804051000045,1977.3957003999967,1977.3957003999967,1977.8789049999905,1977.895480599982,1980.3789258000036,1980.379094200005,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
5.0,"[0.2, 0.1]",None,0.0,37.0,37.0,37.0,,,,,,,,,1980.3955811999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980.3799067999933,1980.3955811999915,1980.3955811999915,1980.8789216000005,1980.895529100002,1983.3789820999957,1983.379162600002,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
6.0,"[-0.3, 0]",None,0.0,38.0,38.0,38.0,,,,,,,,,1983.3955267999845,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983.3797994999916,1983.3955267999845,1983.3955267999845,1983.8789655999865,1983.895490099996,1986.3788241999864,1986.3790015999984,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
11.0,"[-0.64, -0.4]",space,0.0,39.0,39.0,39.0,,,,,,,,,1986.3954160999856,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986.3797559999805,1986.3954160999856,1986.3954160999856,1986.8788387999807,1986.8954584999883,1989.378945400007,1989.3791233999943,space,1.0,0.5235972000227775,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989.3798624000049,1989.3956183999835,1989.3956183999835,2001.5803038000013,space,12.17225309999776,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,0.0,0.0,0.0,,,,,2002.596085600002,,,,,,,,,,,,,,,,,,,,,,,,2001.580346200004,2001.595156700001,2002.596085600002,2002.579277199984,,,,,,,,,,,,,,,,,,,2002.5939984,2002.596085600002,2002.596085600002,2003.095276499982,2003.095276499982,2005.5952800999803,2005.5952800999803,2005.579779499996,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,1.0,1.0,1.0,,,,,2005.5952800999803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.5807407999816,2005.5952800999803,2005.5952800999803,2006.0952988000065,2006.0952988000065,2008.595135299984,2008.595135299984,2008.579118199996,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,2.0,2.0,2.0,,,,,2008.595135299984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.5797325999883,2008.595135299984,2008.595135299984,2009.0952703999935,2009.0952703999935,2011.595262699993,2011.595262699993,2011.579409800004,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
6.0,"[-0.3, 0]",space,,,,,0.0,3.0,3.0,3.0,,,,,2011.595262699993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.5801905999836,2011.595262699993,2011.595262699993,2012.09513479998,2012.09513479998,2014.594878599979,2014.594878599979,2014.578989300004,space,1.0,0.4106872999982442,None,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,4.0,4.0,4.0,,,,,2014.594878599979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.579910200002,2014.594878599979,2014.594878599979,2015.0949333999888,2015.0949333999888,2017.595009199984,2017.595009199984,2017.5793341999813,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,5.0,5.0,5.0,,,,,2017.595009199984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.5802382999973,2017.595009199984,2017.595009199984,2018.0951315999848,2018.0951315999848,2020.594906499988,2020.594906499988,2020.5790306999988,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback47,1.0,2024-01-10_17h27.02.843,untitled,2023.2.3,59.95703478279254,2024-01-10 17h50.51.614914 -0500,
