square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,fixation_1.started,target_square_1.stopped,fixation_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,fixation_2.started,target_square_2.stopped,fixation_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 100
3.0,"[0, 0.2]",None,0.0,20.0,20.0,20.0,,,,,,,,,1779.0353840000462,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779.0198643999174,1779.0353840000462,1779.0353840000462,1779.5188239999115,1779.535480799852,1782.0187653000469,1782.0189785000402,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
10.0,"[0, -0.2]",None,0.0,21.0,21.0,21.0,,,,,,,,,1782.0353744998574,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.0197823999915,1782.0353744998574,1782.0353744998574,1782.5187337999232,1782.5354402000085,1785.0189171000384,1785.0191323000472,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
1.0,"[-0.64, 0.4]",None,0.0,22.0,22.0,22.0,,,,,,,,,1785.0354102000128,,,,,,,,,,,,,,,,,,,,,,,,,,,,1785.0199454999529,1785.0354102000128,1785.0354102000128,1785.5193033998366,1785.535980500048,1788.0185815999284,1788.0187619000208,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
2.0,"[0.64, 0.4]",None,0.0,23.0,23.0,23.0,,,,,,,,,1788.0352496998385,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.0194361999163,1788.0352496998385,1788.0352496998385,1788.5186719999183,1788.535270199878,1791.0185215999372,1791.0187056998257,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
6.0,"[-0.3, 0]",None,0.0,24.0,24.0,24.0,,,,,,,,,1791.0351593999658,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791.019494399894,1791.0351593999658,1791.0351593999658,1791.518446699949,1791.5350233998615,1794.0185187000316,1794.018700500019,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
3.0,"[0, 0.2]",None,0.0,25.0,25.0,25.0,,,,,,,,,1794.0352411998902,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.019376900047,1794.0352411998902,1794.0352411998902,1794.5187619000208,1794.5352802998386,1797.0185497000348,1797.018753199838,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
11.0,"[-0.64, -0.4]",space,0.0,26.0,26.0,26.0,,,,,,,,,1797.035061799921,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797.0195184999611,1797.035061799921,1797.035061799921,1797.5183746998664,1797.5349801999982,1800.0182230998762,1800.0183751999866,space,1.0,0.352522199973464,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
1.0,"[-0.64, 0.4]",None,0.0,27.0,27.0,27.0,,,,,,,,,1800.0351038998924,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.0190898999572,1800.0351038998924,1800.0351038998924,1800.518335300032,1800.5349191999994,1803.0182986999864,1803.0184885999188,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
3.0,"[0, 0.2]",None,0.0,28.0,28.0,28.0,,,,,,,,,1803.034991899971,,,,,,,,,,,,,,,,,,,,,,,,,,,,1803.019238699926,1803.034991899971,1803.034991899971,1803.5182998999956,1803.534924000036,1806.0181018000003,1806.0182510998568,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
9.0,"[0.2, -0.1]",None,0.0,29.0,29.0,29.0,,,,,,,,,1806.03498389991,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.018818699988,1806.03498389991,1806.03498389991,1806.5184972998688,1806.5348292000128,1809.0184247000143,1809.0186387998983,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
8.0,"[-0.2, -0.1]",None,0.0,30.0,30.0,30.0,,,,,,,,,1809.034970799927,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809.0194774998815,1809.034970799927,1809.034970799927,1809.5182111000177,1809.5349343998823,1812.0181440999727,1812.0183375000488,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
12.0,"[0.64, -0.4]",None,0.0,31.0,31.0,31.0,,,,,,,,,1812.034998399904,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812.019186699996,1812.034998399904,1812.034998399904,1812.5181700999383,1812.534883999964,1815.018196299905,1815.0184108999088,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
9.0,"[0.2, -0.1]",None,0.0,32.0,32.0,32.0,,,,,,,,,1815.0348954999356,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815.0192590998488,1815.0348954999356,1815.0348954999356,1815.5179884999525,1815.5347481998613,1818.0179995999208,1818.0181865999475,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
11.0,"[-0.64, -0.4]",space,0.0,33.0,33.0,33.0,,,,,,,,,1818.034859499894,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818.019007999916,1818.034859499894,1818.034859499894,1818.517888800008,1818.534590399824,1821.018194000004,1821.0183838999365,space,1.0,0.3801884001586586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
7.0,"[0.3, 0]",None,0.0,34.0,34.0,34.0,,,,,,,,,1821.0347992999011,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821.0192402999385,1821.0347992999011,1821.0347992999011,1821.5180623000488,1821.534478199901,1824.0179743999613,1824.0181716999505,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
11.0,"[-0.64, -0.4]",space,0.0,35.0,35.0,35.0,,,,,,,,,1824.034746099962,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824.0189950999336,1824.034746099962,1824.034746099962,1824.517854299862,1824.5343532999975,1827.0179021998772,1827.0180877000091,space,1.0,0.4039960000663996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
4.0,"[-0.2, 0.1]",None,0.0,36.0,36.0,36.0,,,,,,,,,1827.0345931998452,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827.018894799985,1827.0345931998452,1827.0345931998452,1827.5181316998787,1827.5345898999367,1830.0178831999656,1830.018092799932,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
5.0,"[0.2, 0.1]",None,0.0,37.0,37.0,37.0,,,,,,,,,1830.0346494000405,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830.0189624999184,1830.0346494000405,1830.0346494000405,1830.517697099829,1830.53440899984,1833.0178528998515,1833.0180607000368,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
6.0,"[-0.3, 0]",None,0.0,38.0,38.0,38.0,,,,,,,,,1833.0345165999609,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833.0189212998373,1833.0345165999609,1833.0345165999609,1833.5178004000336,1833.5346784999128,1836.0178236998615,1836.01800429984,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
11.0,"[-0.64, -0.4]",space,0.0,39.0,39.0,39.0,,,,,,,,,1836.0345085999,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836.0186766998377,1836.0345085999,1836.0345085999,1836.5178345998283,1836.534531999845,1839.017632500036,1839.0178034999408,space,1.0,0.3378407000564039,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839.0184098000173,1839.0345200998709,1839.0345200998709,1852.3023961000144,space,13.26368819992058,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,0.0,0.0,0.0,,,,,1853.3194961999543,,,,,,,,,,,,,,,,,,,,,,,,1852.3024315999355,1852.3172297999265,1853.3194961999543,1853.3015441000464,,,,,,,,,,,,,,,,,,,1853.31756139989,1853.3194961999543,1853.3194961999543,1853.8173529000487,1853.8340461000332,1856.3172551000025,1856.3174164998345,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,1.0,1.0,1.0,,,,,1856.3339062999005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856.3181761000303,1856.3339062999005,1856.3339062999005,1856.8174822998697,1856.8340155999176,1859.3171786998864,1859.3173813999165,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,2.0,2.0,2.0,,,,,1859.3340274000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859.318166699959,1859.3340274000077,1859.3340274000077,1859.817502500024,1859.834040799877,1862.317224799888,1862.3173978000411,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
6.0,"[-0.3, 0]",space,,,,,0.0,3.0,3.0,3.0,,,,,1862.333946299972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1862.318060999969,1862.333946299972,1862.333946299972,1862.817208299879,1862.83399059996,1865.3174117000308,1865.317611800041,None,0.0,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,4.0,4.0,4.0,,,,,1865.3340062999632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1865.3184423998464,1865.3340062999632,1865.3340062999632,1865.8173873999624,1865.8340994999744,1868.317374099977,1868.317591900006,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,5.0,5.0,5.0,,,,,1868.333948899992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868.318363499828,1868.333948899992,1868.333948899992,1868.817118299892,1868.833860799903,1871.3172712000087,1871.3174995000008,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,6.0,6.0,6.0,,,,,1871.333716999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871.3184374999253,1871.333716999972,1871.333716999972,1871.8172389999963,1871.833872099873,1874.317130399868,1874.3173318000045,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback74,1.0,2024-01-30_10h21.03.132,untitled,2023.2.3,59.94082641218299,2024-01-30 10h45.14.521678 -0500,
