TimeShown, TimeAnswered, TimeDiff, IsCorrect, CurrentTrial, StimulusQuestion, TimeoutCounter
1217.514,1229.526,12.01208,True,0,_A1_CI_NSI_R180x,0
1231.603,1239.177,7.574707,True,1,_B1_CI_NSI_R0,0
1241.288,1261.456,20.16821,True,2,_A2_AC_SI_R180z,0
1263.537,1266.62,3.083374,False,3,_B2_AC_SI_R180x,0
1275.471,1292.748,17.27673,True,4,_A3_CI_NSI_R120z,0
1294.833,1303.737,8.904175,True,5,_B3_AC_SI_R180y,0
1305.928,1312.012,6.084106,True,6,_A4_AC_SI_R180x,0
1314.398,1321.096,6.697876,True,7,_B4_C_SI_R180y,0
1325.209,1336.969,11.75952,False,8,_A5_AC_SI_R180y,0
1339.055,1354.758,15.70276,True,9,_B5_C_SI_R120z,0
1356.814,1365.154,8.34082,False,10,_A6_AC_SI_R180z,0
1367.253,1377.57,10.31641,False,11,_B6_CI_NSI_R180x,0
1388.842,1403.437,14.5946,True,12,_A7_C_NSI_R180z,0
1405.492,1420.143,14.65112,True,13,_B7_AC_SI_R90z,0
1422.226,1446.651,24.42517,True,14,_A8_C_SI_R180y,0
1448.741,1456.36,7.619141,True,15,_B8_AC_SI_R60z,0
1463.72,1472.218,8.497559,True,16,_A9_C_NSI_R180y,0
1474.292,1498.692,24.40039,True,17,_B9_C_NSI_R90z,0
1500.891,1512.13,11.23865,True,18,_A10_C_SI_R180x,0
1514.196,1538.474,24.27808,False,19,_B10_C_NSI_R180x,0
1542.327,1550.057,7.730835,True,20,_A11_AC_SI_R180y,0
1552.403,1570.814,18.41125,True,21,_B11_CI_NSI_R120z,0
1572.88,1589.139,16.25964,True,22,_A12_C_NSI_R180x,0
1591.271,1614.431,23.15979,False,23,_B12_C_SI_R180x,0
1618.195,1626.785,8.59021,True,24,_A13_CI_NSI_R180x,0
1628.855,1642.881,14.02637,True,25,_B13_AC_SI_R180x,0
1644.98,1671.314,26.33411,False,26,_A14_AC_SI_R180x,0
1673.382,1697.556,24.1748,True,27,_B14_AC_SI_R180y,0
1701.188,1714.097,12.90894,True,28,_A15_C_SI_R120z,0
1716.208,1734.53,18.32178,True,29,_B15_CI_NSI_R180y,0
1736.627,1744.761,8.134033,True,30,_A16_CI_NSI_R0,0
1746.824,1756.861,10.03674,True,31,_B16_C_NSI_R180y,0
