Event Time , Event Type, Extra Info
665.0458,Feedback,FeedbackScore: 3
687.7747,Feedback,FeedbackScore: 1
716.7725,Feedback,FeedbackScore: 7
1026.5,Feedback,FeedbackScore: 3
1061.532,Answer,Correct CurrentTrial 0 StimumlusName _A1_CI_NSI_R180x TimeoutCounter 0
1076.256,Answer,Correct CurrentTrial 1 StimumlusName _B1_CI_NSI_R0 TimeoutCounter 0
1087.459,Answer,Incorrect CurrentTrial 2 StimumlusName _A2_AC_SI_R180z TimeoutCounter 0
1096.187,Answer,Correct CurrentTrial 3 StimumlusName _B2_AC_SI_R180x TimeoutCounter 0
1101.119,Feedback,FeedbackScore: 3
1114.557,Answer,Correct CurrentTrial 4 StimumlusName _A3_CI_NSI_R120z TimeoutCounter 0
1124.218,Answer,Correct CurrentTrial 5 StimumlusName _B3_AC_SI_R180y TimeoutCounter 0
1134.583,Answer,Correct CurrentTrial 6 StimumlusName _A4_AC_SI_R180x TimeoutCounter 0
1147.719,Answer,Correct CurrentTrial 7 StimumlusName _B4_C_SI_R180y TimeoutCounter 0
1151.964,Feedback,FeedbackScore: 4
1162.906,Answer,Incorrect CurrentTrial 8 StimumlusName _A5_AC_SI_R180y TimeoutCounter 0
1175.906,Answer,Correct CurrentTrial 9 StimumlusName _B5_C_SI_R120z TimeoutCounter 0
1184.08,Answer,Correct CurrentTrial 10 StimumlusName _A6_AC_SI_R180z TimeoutCounter 0
1192.267,Answer,Correct CurrentTrial 11 StimumlusName _B6_CI_NSI_R180x TimeoutCounter 0
1198.544,Feedback,FeedbackScore: 4
1208.516,Answer,Incorrect CurrentTrial 12 StimumlusName _A7_C_NSI_R180z TimeoutCounter 0
1218.335,Answer,Correct CurrentTrial 13 StimumlusName _B7_AC_SI_R90z TimeoutCounter 0
1233.795,Answer,Correct CurrentTrial 14 StimumlusName _A8_C_SI_R180y TimeoutCounter 0
1245.197,Answer,Correct CurrentTrial 15 StimumlusName _B8_AC_SI_R60z TimeoutCounter 0
1250.583,Feedback,FeedbackScore: 4
1262.303,Answer,Correct CurrentTrial 16 StimumlusName _A9_C_NSI_R180y TimeoutCounter 0
1281.27,Answer,Incorrect CurrentTrial 17 StimumlusName _B9_C_NSI_R90z TimeoutCounter 0
1291.393,Answer,Incorrect CurrentTrial 18 StimumlusName _A10_C_SI_R180x TimeoutCounter 0
1318.596,Answer,Correct CurrentTrial 19 StimumlusName _B10_C_NSI_R180x TimeoutCounter 0
1322.773,Feedback,FeedbackScore: 6
1332.701,Answer,Correct CurrentTrial 20 StimumlusName _A11_AC_SI_R180y TimeoutCounter 0
1344.352,Answer,Correct CurrentTrial 21 StimumlusName _B11_CI_NSI_R120z TimeoutCounter 0
1364.021,Answer,Correct CurrentTrial 22 StimumlusName _A12_C_NSI_R180x TimeoutCounter 0
1387.581,Answer,Incorrect CurrentTrial 23 StimumlusName _B12_C_SI_R180x TimeoutCounter 0
1393.026,Feedback,FeedbackScore: 6
1409.484,Answer,Correct CurrentTrial 24 StimumlusName _A13_CI_NSI_R180x TimeoutCounter 0
1431.137,Answer,Correct CurrentTrial 25 StimumlusName _B13_AC_SI_R180x TimeoutCounter 0
1444.831,Answer,Incorrect CurrentTrial 26 StimumlusName _A14_AC_SI_R180x TimeoutCounter 0
1454.684,Answer,Correct CurrentTrial 27 StimumlusName _B14_AC_SI_R180y TimeoutCounter 0
1458.504,Feedback,FeedbackScore: 7
1472.222,Answer,Correct CurrentTrial 28 StimumlusName _A15_C_SI_R120z TimeoutCounter 0
1482.056,Answer,Incorrect CurrentTrial 29 StimumlusName _B15_CI_NSI_R180y TimeoutCounter 0
1512.065,Answer,Incorrect CurrentTrial 30 StimumlusName _A16_CI_NSI_R0 TimeoutCounter 0
1529.551,Answer,Incorrect CurrentTrial 31 StimumlusName _B16_C_NSI_R180y TimeoutCounter 0
1534.109,Feedback,FeedbackScore: 8
