Timestamp, ActivePhase, EndActivePhase, CurrentTrial, StimulusQuestion
0,Start,,99,
549.9363,,EndofStart,99,
549.9363,Calibration,,99,
567.93,,EndofCalibration,99,
567.93,Tutorial,,99,
1140.272,,EndofTutorial,99,
1140.272,Rest,,99,
1154.978,Feedback,,99,
1167.592,Rest,,99,
1440.274,,EndofRest,99,
1440.326,Feedback,,99,
1452.457,Experimental,,99,
1458.395,Experimental,,0,_A1_CI_NSI_R180x
1508.482,Experimental,,1,_B1_CI_NSI_R0
1526.69,Experimental,,2,_A2_AC_SI_R180z
1552.588,Experimental,,3,_B2_AC_SI_R180x
1587.006,Feedback,,99,
1598.996,Experimental,,99,
1598.996,Experimental,,4,_A3_CI_NSI_R120z
1618.143,Experimental,,5,_B3_AC_SI_R180y
1651.661,Experimental,,6,_A4_AC_SI_R180x
1664.893,Experimental,,7,_B4_C_SI_R180y
1704.57,Feedback,,99,
1708.746,Experimental,,99,
1708.746,Experimental,,8,_A5_AC_SI_R180y
1743.452,Experimental,,9,_B5_C_SI_R120z
1793.277,Experimental,,10,_A6_AC_SI_R180z
1832.26,Experimental,,11,_B6_CI_NSI_R180x
1862.803,Feedback,,99,
1867.522,Experimental,,99,
1867.522,Experimental,,12,_A7_C_NSI_R180z
1874.214,Experimental,,13,_B7_AC_SI_R90z
1890.607,Experimental,,14,_A8_C_SI_R180y
1911.875,Experimental,,15,_B8_AC_SI_R60z
1927.013,Feedback,,99,
1929.534,Experimental,,99,
1929.534,Experimental,,16,_A9_C_NSI_R180y
1962.041,Experimental,,17,_B9_C_NSI_R90z
1999.804,Experimental,,18,_A10_C_SI_R180x
2038.85,Experimental,,19,_B10_C_NSI_R180x
2086.573,Feedback,,99,
2089.221,Experimental,,99,
2089.221,Experimental,,20,_A11_AC_SI_R180y
2115.404,Experimental,,21,_B11_CI_NSI_R120z
2161.144,Experimental,,22,_A12_C_NSI_R180x
2202.753,Experimental,,23,_B12_C_SI_R180x
2226.742,Feedback,,99,
2233.2,Experimental,,99,
2233.2,Experimental,,24,_A13_CI_NSI_R180x
2266.035,Experimental,,25,_B13_AC_SI_R180x
2294.338,Experimental,,26,_A14_AC_SI_R180x
2335.892,Experimental,,27,_B14_AC_SI_R180y
2367.978,Feedback,,99,
2371.024,Experimental,,99,
2371.024,Experimental,,28,_A15_C_SI_R120z
2403.483,Experimental,,29,_B15_CI_NSI_R180y
2445.919,Experimental,,30,_A16_CI_NSI_R0
2488.713,Experimental,,31,_B16_C_NSI_R180y
2517.087,Feedback,,99,
2519.73,,EndofExperiment,99,
