Timestamp,ActivePhase,EndActivePhase,CurrentTrial,StimulusQuestion
0.0,Start,,99,
589.4894,,EndofStart,99,
589.4894,Calibration,,99,
594.0217,,EndofCalibration,99,
594.0217,Tutorial,,99,
989.7235,,EndofTutorial,99,
989.7235,Rest,,99,
1289.73,,EndofRest,99,
1289.779,Feedback,,99,
1298.526,Experimental,,99,
1323.454,Experimental,,0,_A1_CI_NSI_R180x
1372.108,Experimental,,1,_B1_CI_NSI_R0
1394.609,Experimental,,2,_A2_AC_SI_R180z
1440.197,Experimental,,3,_B2_AC_SI_R180x
1458.413,Feedback,,99,
1466.582,Experimental,,99,
1466.582,Experimental,,4,_A3_CI_NSI_R120z
1484.781,Experimental,,5,_B3_AC_SI_R180y
1501.5,Experimental,,6,_A4_AC_SI_R180x
1521.202,Experimental,,7,_B4_C_SI_R180y
1536.855,Feedback,,99,
1541.351,Experimental,,99,
1541.351,Experimental,,8,_A5_AC_SI_R180y
1567.58,Experimental,,9,_B5_C_SI_R120z
1598.515,Experimental,,10,_A6_AC_SI_R180z
1606.088,Experimental,,11,_B6_CI_NSI_R180x
1626.465,Feedback,,99,
1629.576,Experimental,,99,
1629.576,Experimental,,12,_A7_C_NSI_R180z
1658.672,Experimental,,13,_B7_AC_SI_R90z
1673.915,Experimental,,14,_A8_C_SI_R180y
1714.396,Experimental,,15,_B8_AC_SI_R60z
1729.653,Feedback,,99,
1733.188,Experimental,,99,
1733.188,Experimental,,16,_A9_C_NSI_R180y
1750.879,Experimental,,17,_B9_C_NSI_R90z
1773.824,Experimental,,18,_A10_C_SI_R180x
1789.547,Experimental,,19,_B10_C_NSI_R180x
1829.965,Feedback,,99,
1833.021,Experimental,,99,
1833.021,Experimental,,20,_A11_AC_SI_R180y
1851.453,Experimental,,21,_B11_CI_NSI_R120z
1885.002,Experimental,,22,_A12_C_NSI_R180x
1914.033,Experimental,,23,_B12_C_SI_R180x
1937.668,Feedback,,99,
1941.231,Experimental,,99,
1941.231,Experimental,,24,_A13_CI_NSI_R180x
1963.679,Experimental,,25,_B13_AC_SI_R180x
1990.12,Experimental,,26,_A14_AC_SI_R180x
2031.038,Experimental,,27,_B14_AC_SI_R180y
2057.413,Feedback,,99,
2059.914,Experimental,,99,
2059.914,Experimental,,28,_A15_C_SI_R120z
2082.361,Experimental,,29,_B15_CI_NSI_R180y
2111.457,Experimental,,30,_A16_CI_NSI_R0
2131.09,Experimental,,31,_B16_C_NSI_R180y
2149.73,Feedback,,99,
2152.838,,EndofExperiment,99,
