square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 103
11.0,"[-0.64, -0.4]",space,0.0,39.0,39.0,39.0,,,,,,,,,1885.3491312998813,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885.333661600016,1885.3491312998813,1885.3491312998813,1885.832972599892,1885.8490331000648,1888.3325415998695,1888.332745600026,space,1.0,0.490819200174883,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888.333420000039,1888.3490673999768,1888.3490673999768,1911.400050699944,space,23.03527200012468,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,0.0,0.0,0.0,,,,,1912.415276200045,,,,,,,,,,,,,,,,,,,,,,,,1911.4000901000109,1911.415384100052,1912.415276200045,1912.3993720998988,,,,,,,,,,,,,,,,,,,1912.409756900044,1912.415276200045,1912.415276200045,1912.91534759989,1912.91534759989,1915.4152240999972,1915.4152240999972,1915.399109199876,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,1.0,1.0,1.0,,,,,1915.4152240999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.399648899911,1915.4152240999972,1915.4152240999972,1915.915316199884,1915.915316199884,1918.415293999948,1918.415293999948,1918.399146700045,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,2.0,2.0,2.0,,,,,1918.415293999948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918.3997686000075,1918.415293999948,1918.415293999948,1918.9152146999256,1918.9152146999256,1921.4152210000905,1921.4152210000905,1921.3993756999264,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
6.0,"[-0.3, 0]",space,,,,,0.0,3.0,3.0,3.0,,,,,1921.4152210000905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921.4000428998845,1921.4152210000905,1921.4152210000905,1921.915251400089,1921.915251400089,1924.4151391000487,1924.4151391000487,1924.399535600096,space,1.0,0.5343375001102686,None,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,4.0,4.0,4.0,,,,,1924.4151391000487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924.400634400081,1924.4151391000487,1924.4151391000487,1924.9153050000316,1924.9153050000316,1927.4152424999047,1927.4152424999047,1927.3996061000507,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,5.0,5.0,5.0,,,,,1927.4152424999047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1927.40049359994,1927.4152424999047,1927.4152424999047,1927.9151498000135,1927.9151498000135,1930.414951599901,1930.414951599901,1930.398747300031,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,6.0,6.0,6.0,,,,,1930.414951599901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.39912019996,1930.414951599901,1930.414951599901,1930.9150821000803,1930.9150821000803,1933.4150072999764,1933.4150072999764,1933.3991693998687,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
9.0,"[0.2, -0.1]",None,,,,,0.0,7.0,7.0,7.0,,,,,1933.4150072999764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933.3998547999652,1933.4150072999764,1933.4150072999764,1933.91500859987,1933.91500859987,1936.4150918000375,1936.4150918000375,1936.399404899916,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
9.0,"[0.2, -0.1]",space,,,,,0.0,8.0,8.0,8.0,,,,,1936.4150918000375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1936.4002302999145,1936.4150918000375,1936.4150918000375,1936.9149477998728,1936.9149477998728,1939.4151290999723,1939.4151290999723,1939.399424900068,space,1.0,0.475905500119552,None,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,9.0,9.0,9.0,,,,,1939.4151290999723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.400550100021,1939.4151290999723,1939.4151290999723,1939.915113300085,1939.915113300085,1942.4148538999725,1942.4148538999725,1942.398997300072,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
11.0,"[-0.64, -0.4]",None,,,,,0.0,10.0,10.0,10.0,,,,,1942.4148538999725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942.39958889992,1942.4148538999725,1942.4148538999725,1942.9149231000335,1942.9149231000335,1945.414761699969,1945.414761699969,1945.3990187000015,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
11.0,"[-0.64, -0.4]",space,,,,,0.0,11.0,11.0,11.0,,,,,1945.414761699969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945.399656899972,1945.414761699969,1945.414761699969,1945.9148283998948,1945.9148283998948,1948.4146133998877,1948.4146133998877,1948.3986637000928,space,1.0,0.4980725001078099,None,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
4.0,"[-0.2, 0.1]",None,,,,,0.0,12.0,12.0,12.0,,,,,1948.4146133998877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948.3993597000367,1948.4146133998877,1948.4146133998877,1948.914701800095,1948.914701800095,1951.4147560999263,1951.4147560999263,1951.3989788999315,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
3.0,"[0, 0.2]",None,,,,,0.0,13.0,13.0,13.0,,,,,1951.4147560999263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1951.3996204000432,1951.4147560999263,1951.4147560999263,1951.914796399884,1951.914796399884,1954.4147433000617,1954.4147433000617,1954.398795699933,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
3.0,"[0, 0.2]",space,,,,,0.0,14.0,14.0,14.0,,,,,1954.4147433000617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954.3994891000912,1954.4147433000617,1954.4147433000617,1954.9147602999583,1954.9147602999583,1957.4146062999496,1957.4146062999496,1957.3989766000304,space,1.0,0.692591099999845,None,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
8.0,"[-0.2, -0.1]",None,,,,,0.0,15.0,15.0,15.0,,,,,1957.4146062999496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.3999461000783,1957.4146062999496,1957.4146062999496,1957.9146843999624,1957.9146843999624,1960.4143950999717,1960.4143950999717,1960.398420199985,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,16.0,16.0,16.0,,,,,1960.4143950999717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.3990209000185,1960.4143950999717,1960.4143950999717,1960.914502999978,1960.914502999978,1963.4145277000496,1963.4145277000496,1963.39857329987,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,17.0,17.0,17.0,,,,,1963.4145277000496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963.3991392999887,1963.4145277000496,1963.4145277000496,1963.9145064998884,1963.9145064998884,1966.4143638999667,1966.4143638999667,1966.398356999969,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
4.0,"[-0.2, 0.1]",None,,,,,0.0,18.0,18.0,18.0,,,,,1966.4143638999667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.398874500068,1966.4143638999667,1966.4143638999667,1966.914462900022,1966.914462900022,1969.414576499956,1969.414576499956,1969.3986654998732,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
4.0,"[-0.2, 0.1]",space,,,,,0.0,19.0,19.0,19.0,,,,,1969.414576499956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969.3994753998704,1969.414576499956,1969.414576499956,1969.9143799999729,1969.9143799999729,1972.4142714999616,1972.4142714999616,1972.3983477000147,space,1.0,0.9168217000551522,None,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
8.0,"[-0.2, -0.1]",None,,,,,0.0,20.0,20.0,20.0,,,,,1972.4142714999616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972.399195000064,1972.4142714999616,1972.4142714999616,1972.9143061998768,1972.9143061998768,1975.414457899984,1975.414457899984,1975.3984964000992,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,21.0,21.0,21.0,,,,,1975.414457899984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975.3991775999311,1975.414457899984,1975.414457899984,1975.914084099932,1975.914084099932,1978.4141877999064,1978.4141877999064,1978.3985228000677,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
5.0,"[0.2, 0.1]",space,,,,,0.0,22.0,22.0,22.0,,,,,1978.4141877999064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978.3993251000063,1978.4141877999064,1978.4141877999064,1978.91415950004,1978.91415950004,1981.414203000022,1981.414203000022,1981.3985391999595,space,1.0,0.4879908999428153,None,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,23.0,23.0,23.0,,,,,1981.414203000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.3994308998808,1981.414203000022,1981.414203000022,1981.9142592998687,1981.9142592998687,1984.414064100012,1984.414064100012,1984.3981085999403,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
3.0,"[0, 0.2]",None,,,,,0.0,24.0,24.0,24.0,,,,,1984.414064100012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984.3986708000305,1984.414064100012,1984.414064100012,1984.9141732999124,1984.9141732999124,1987.414140000008,1987.414140000008,1987.398467999883,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,25.0,25.0,25.0,,,,,1987.414140000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987.399163400056,1987.414140000008,1987.414140000008,1987.9139300999232,1987.9139300999232,1990.4140256000685,1990.4140256000685,1990.3982965999749,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,26.0,26.0,26.0,,,,,1990.4140256000685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990.3989943000488,1990.4140256000685,1990.4140256000685,1990.9139916000424,1990.9139916000424,1993.413925099885,1993.413925099885,1993.3982174999544,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
1.0,"[-0.64, 0.4]",space,,,,,0.0,27.0,27.0,27.0,,,,,1993.413925099885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.398968799971,1993.413925099885,1993.413925099885,1993.914069300052,1993.914069300052,1996.4139109000096,1996.4139109000096,1996.3977689000312,space,1.0,0.4686183999292552,None,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
1.0,"[-0.64, 0.4]",space,,,,,0.0,28.0,28.0,28.0,,,,,1996.4139109000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996.398366099922,1996.4139109000096,1996.4139109000096,1996.9138611000965,1996.9138611000965,1999.4136504998896,1999.4136504998896,1999.397789400071,space,1.0,1.7581142999697477,None,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
3.0,"[0, 0.2]",None,,,,,0.0,29.0,29.0,29.0,,,,,1999.4136504998896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.3982478999533,1999.4136504998896,1999.4136504998896,1999.9139070999809,1999.9139070999809,2002.4137244999877,2002.4137244999877,2002.3976918999103,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,30.0,30.0,30.0,,,,,2002.4137244999877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.3984999998936,2002.4137244999877,2002.4137244999877,2002.913653400028,2002.913653400028,2005.4134958998768,2005.4134958998768,2005.3974625999108,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
12.0,"[0.64, -0.4]",space,,,,,0.0,31.0,31.0,31.0,,,,,2005.4134958998768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.3978758999149,2005.4134958998768,2005.4134958998768,2005.9136179999916,2005.9136179999916,2008.4137744000184,2008.4137744000184,2008.3981087000573,space,1.0,0.6657227000687271,None,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,32.0,32.0,32.0,,,,,2008.4137744000184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.3991082999853,2008.4137744000184,2008.4137744000184,2008.9138821000236,2008.9138821000236,2011.413703999948,2011.413703999948,2011.3979915999807,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,33.0,33.0,33.0,,,,,2011.413703999948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.3986424000468,2011.413703999948,2011.413703999948,2011.913739999989,2011.913739999989,2014.4136455000844,2014.4136455000844,2014.3977578999477,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
7.0,"[0.3, 0]",None,,,,,0.0,34.0,34.0,34.0,,,,,2014.4136455000844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.3986106999216,2014.4136455000844,2014.4136455000844,2014.9137188999448,2014.9137188999448,2017.4135197000576,2017.4135197000576,2017.397810699884,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
7.0,"[0.3, 0]",space,,,,,0.0,35.0,35.0,35.0,,,,,2017.4135197000576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.3985683000649,2017.4135197000576,2017.4135197000576,2017.9136345000009,2017.9136345000009,2020.4133538000751,2020.4133538000751,2020.3975098000371,space,1.0,0.5187083000782877,None,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
11.0,"[-0.64, -0.4]",None,,,,,0.0,36.0,36.0,36.0,,,,,2020.4133538000751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.3981943998951,2020.4133538000751,2020.4133538000751,2020.913503699936,2020.913503699936,2023.4135525000747,2023.4135525000747,2023.3976775000335,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,37.0,37.0,37.0,,,,,2023.4135525000747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.3984014999587,2023.4135525000747,2023.4135525000747,2023.913389799884,2023.913389799884,2026.4133282999971,2026.4133282999971,2026.3973850999027,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,38.0,38.0,38.0,,,,,2026.4133282999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026.397993999999,2026.4133282999971,2026.4133282999971,2026.9134168000887,2026.9134168000887,2029.413364399923,2029.413364399923,2029.3976769000287,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,39.0,39.0,39.0,,,,,2029.413364399923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2029.398511199979,2029.413364399923,2029.413364399923,2029.9135813000607,2029.9135813000607,2032.4134490999857,2032.4134490999857,2032.3976922000293,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2032.398275099928,2032.4134490999857,2032.4134490999857,2042.3475673000796,space,9.926607999950647,None,,,,,,,,,,,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,0.0,0.0,0.0,2043.3631686999,,,,,,,,,,,,,,,,,,,,,,,,2042.3476044000129,2042.3631213000044,2043.3631686999,2043.3473086000888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043.3572954998815,2043.3631686999,2043.3631686999,2043.86312990007,2043.86312990007,2046.363054200076,2046.363054200076,2046.3465495000128,None,1.0,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
,"[0.64, 0.4]",None,,,,,,,,,0.0,1.0,1.0,1.0,2046.363054200076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2046.3469898998735,2046.363054200076,2046.363054200076,2046.863032199908,2046.863032199908,2049.363102999981,2049.363102999981,2049.3475498000626,None,1.0,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
,"[-0.3, 0]",None,,,,,,,,,0.0,2.0,2.0,2.0,2049.363102999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2049.3483778999653,2049.363102999981,2049.363102999981,2049.862822199939,2049.862822199939,2052.3628537999466,2052.3628537999466,2052.347097999882,None,1.0,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0.0,3.0,3.0,3.0,2052.3628537999466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052.347771300003,2052.3628537999466,2052.3628537999466,2052.863097100053,2052.863097100053,2055.362995899981,2055.362995899981,2055.347105300054,None,1.0,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
,"[0, 0.2]",None,,,,,,,,,0.0,4.0,4.0,4.0,2055.362995899981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2055.347715599928,2055.362995899981,2055.362995899981,2055.862961899955,2055.862961899955,2058.362684200052,2058.362684200052,2058.346967699937,None,1.0,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
,"[0.2, -0.1]",space,,,,,,,,,0.0,5.0,5.0,5.0,2058.362684200052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2058.34767999989,2058.362684200052,2058.362684200052,2058.862774600042,2058.862774600042,2061.362829899881,2061.362829899881,2061.3468577000317,space,1.0,0.7929024999029934,None,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
,"[0, -0.2]",None,,,,,,,,,0.0,6.0,6.0,6.0,2061.362829899881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061.3478047999088,2061.362829899881,2061.362829899881,2061.862747099949,2061.862747099949,2064.3626433999743,2064.3626433999743,2064.3468112000264,None,1.0,,,,,,,nback76,1.0,2024-01-30_14h17.48.480,untitled,2023.2.3,59.9346831733353,2024-01-30 14h44.50.270545 -0500,
