Event Time,Event Type,Extra Info
1163.673,Feedback,FeedbackScore: 1
1184.738,Feedback,FeedbackScore: 1
1217.844,Feedback,FeedbackScore: 6
1535.936,Feedback,FeedbackScore: 1
1567.005,Answer,Incorrect CurrentTrial 0 StimumlusName _A1_CI_NSI_R180x TimeoutCounter 0
1614.999,Answer,Incorrect CurrentTrial 1 StimumlusName _B1_CI_NSI_R0 TimeoutCounter 0
1659.267,Answer,Incorrect CurrentTrial 2 StimumlusName _A2_AC_SI_R180z TimeoutCounter 1
1688.041,Answer,Correct CurrentTrial 3 StimumlusName _B2_AC_SI_R180x TimeoutCounter 1
1693.963,Feedback,FeedbackScore: 3
1735.3,Answer,Correct CurrentTrial 4 StimumlusName _A3_CI_NSI_R120z TimeoutCounter 1
1766.469,Answer,Correct CurrentTrial 5 StimumlusName _B3_AC_SI_R180y TimeoutCounter 1
1781.685,Answer,Correct CurrentTrial 6 StimumlusName _A4_AC_SI_R180x TimeoutCounter 1
1822.611,Answer,Correct CurrentTrial 7 StimumlusName _B4_C_SI_R180y TimeoutCounter 1
1828.697,Feedback,FeedbackScore: 4
1853.968,Answer,Correct CurrentTrial 8 StimumlusName _A5_AC_SI_R180y TimeoutCounter 1
1891.825,Answer,Incorrect CurrentTrial 9 StimumlusName _B5_C_SI_R120z TimeoutCounter 1
1932.697,Answer,Incorrect CurrentTrial 10 StimumlusName _A6_AC_SI_R180z TimeoutCounter 1
1961.543,Answer,Correct CurrentTrial 11 StimumlusName _B6_CI_NSI_R180x TimeoutCounter 1
1966.494,Feedback,FeedbackScore: 5
1983.66,Answer,Correct CurrentTrial 12 StimumlusName _A7_C_NSI_R180z TimeoutCounter 1
2007.866,Answer,Incorrect CurrentTrial 13 StimumlusName _B7_AC_SI_R90z TimeoutCounter 1
2042.135,Answer,Correct CurrentTrial 14 StimumlusName _A8_C_SI_R180y TimeoutCounter 1
2057.208,Answer,Correct CurrentTrial 15 StimumlusName _B8_AC_SI_R60z TimeoutCounter 1
2063.112,Feedback,FeedbackScore: 3
2085.691,Answer,Correct CurrentTrial 16 StimumlusName _A9_C_NSI_R180y TimeoutCounter 1
2103.383,Answer,Correct CurrentTrial 17 StimumlusName _B9_C_NSI_R90z TimeoutCounter 1
2142.146,Answer,Incorrect CurrentTrial 18 StimumlusName _A10_C_SI_R180x TimeoutCounter 1
2160.99,Answer,Correct CurrentTrial 19 StimumlusName _B10_C_NSI_R180x TimeoutCounter 1
2168.166,Feedback,FeedbackScore: 4
2185.462,Answer,Correct CurrentTrial 20 StimumlusName _A11_AC_SI_R180y TimeoutCounter 1
2204.985,Answer,Correct CurrentTrial 21 StimumlusName _B11_CI_NSI_R120z TimeoutCounter 1
2223.475,Answer,Correct CurrentTrial 22 StimumlusName _A12_C_NSI_R180x TimeoutCounter 1
2236.025,Answer,Incorrect CurrentTrial 23 StimumlusName _B12_C_SI_R180x TimeoutCounter 1
2241.002,Feedback,FeedbackScore: 3
2265.258,Answer,Correct CurrentTrial 24 StimumlusName _A13_CI_NSI_R180x TimeoutCounter 1
2280.628,Answer,Correct CurrentTrial 25 StimumlusName _B13_AC_SI_R180x TimeoutCounter 1
2302.002,Answer,Incorrect CurrentTrial 26 StimumlusName _A14_AC_SI_R180x TimeoutCounter 1
2318.255,Answer,Correct CurrentTrial 27 StimumlusName _B14_AC_SI_R180y TimeoutCounter 1
2323.492,Feedback,FeedbackScore: 4
2340.554,Answer,Incorrect CurrentTrial 28 StimumlusName _A15_C_SI_R120z TimeoutCounter 1
2362.211,Answer,Incorrect CurrentTrial 29 StimumlusName _B15_CI_NSI_R180y TimeoutCounter 1
2374.914,Answer,Incorrect CurrentTrial 30 StimumlusName _A16_CI_NSI_R0 TimeoutCounter 1
2396.171,Answer,Correct CurrentTrial 31 StimumlusName _B16_C_NSI_R180y TimeoutCounter 1
2401.395,Feedback,FeedbackScore: 6
