Timestamp,ActivePhase,EndActivePhase,CurrentTrial,StimulusQuestion
0.0,Start,,99,
578.347,,EndofStart,99,
578.347,Calibration,,99,
585.0384,,EndofCalibration,99,
585.0384,Tutorial,,99,
1182.347,,EndofTutorial,99,
1182.347,Rest,,99,
1482.356,,EndofRest,99,
1482.41,Feedback,,99,
1491.516,Experimental,,99,
1502.788,Experimental,,0,_A1_CI_NSI_R180x
1547.504,Experimental,,1,_B1_CI_NSI_R0
1574.603,Experimental,,2,_A2_AC_SI_R180z
1607.366,Experimental,,3,_B2_AC_SI_R180x
1628.045,Feedback,,99,
1635.407,Experimental,,99,
1635.407,Experimental,,4,_A3_CI_NSI_R120z
1659.951,Experimental,,5,_B3_AC_SI_R180y
1685.836,Experimental,,6,_A4_AC_SI_R180x
1708.307,Experimental,,7,_B4_C_SI_R180y
1745.247,Feedback,,99,
1749.535,Experimental,,99,
1749.535,Experimental,,8,_A5_AC_SI_R180y
1776.333,Experimental,,9,_B5_C_SI_R120z
1795.766,Experimental,,10,_A6_AC_SI_R180z
1813.593,Experimental,,11,_B6_CI_NSI_R180x
1828.241,Feedback,,99,
1832.496,Experimental,,99,
1832.496,Experimental,,12,_A7_C_NSI_R180z
1849.999,Experimental,,13,_B7_AC_SI_R90z
1868.499,Experimental,,14,_A8_C_SI_R180y
1893.563,Experimental,,15,_B8_AC_SI_R60z
1909.466,Feedback,,99,
1912.171,Experimental,,99,
1912.171,Experimental,,16,_A9_C_NSI_R180y
1933.257,Experimental,,17,_B9_C_NSI_R90z
1978.035,Experimental,,18,_A10_C_SI_R180x
2007.534,Experimental,,19,_B10_C_NSI_R180x
2045.042,Feedback,,99,
2048.852,Experimental,,99,
2048.852,Experimental,,20,_A11_AC_SI_R180y
2067.42,Experimental,,21,_B11_CI_NSI_R120z
2089.889,Experimental,,22,_A12_C_NSI_R180x
2111.457,Experimental,,23,_B12_C_SI_R180x
2143.596,Feedback,,99,
2147.235,Experimental,,99,
2147.235,Experimental,,24,_A13_CI_NSI_R180x
2177.67,Experimental,,25,_B13_AC_SI_R180x
2215.938,Experimental,,26,_A14_AC_SI_R180x
2241.709,Experimental,,27,_B14_AC_SI_R180y
2260.351,Feedback,,99,
2264.196,Experimental,,99,
2264.196,Experimental,,28,_A15_C_SI_R120z
2297.581,Experimental,,29,_B15_CI_NSI_R180y
2314.531,Experimental,,30,_A16_CI_NSI_R0
2337.498,Experimental,,31,_B16_C_NSI_R180y
2374.021,Feedback,,99,
2377.333,,EndofExperiment,99,
