square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,response_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 104
9.0,"[0.2, -0.1]",None,0.0,9.0,9.0,9.0,,,,,,,,,617.8034437999595,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.788572599995,617.8034437999595,617.8034437999595,618.3031920999638,618.3031920999638,620.8035211999668,620.8035211999668,620.7875738999574,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
8.0,"[-0.2, -0.1]",None,0.0,10.0,10.0,10.0,,,,,,,,,620.8035211999668,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.7882161999587,620.8035211999668,620.8035211999668,621.3034535999759,621.3034535999759,623.8033529999666,623.8033529999666,623.7875522999675,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
9.0,"[0.2, -0.1]",None,0.0,11.0,11.0,11.0,,,,,,,,,623.8033529999666,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.7882846999564,623.8033529999666,623.8033529999666,624.3037223999854,624.3037223999854,626.8030619999627,626.8030619999627,626.7874223999679,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
6.0,"[-0.3, 0]",None,0.0,12.0,12.0,12.0,,,,,,,,,626.8030619999627,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.7880210999865,626.8030619999627,626.8030619999627,627.3036114999559,627.3036114999559,629.8032435000059,629.8032435000059,629.7872459999635,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
9.0,"[0.2, -0.1]",None,0.0,13.0,13.0,13.0,,,,,,,,,629.8032435000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.7878552000038,629.8032435000059,629.8032435000059,630.3031985999551,630.3031985999551,632.8030440000002,632.8030440000002,632.7870267999824,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
7.0,"[0.3, 0]",None,0.0,14.0,14.0,14.0,,,,,,,,,632.8030440000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.7876401999965,632.8030440000002,632.8030440000002,633.3031521000084,633.3031521000084,635.8029679000028,635.8029679000028,635.7869952999754,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
2.0,"[0.64, 0.4]",None,0.0,15.0,15.0,15.0,,,,,,,,,635.8029679000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.7875402999925,635.8029679000028,635.8029679000028,636.3031004999648,636.3031004999648,638.8028825999936,638.8028825999936,638.7871949999826,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
2.0,"[0.64, 0.4]",None,0.0,16.0,16.0,16.0,,,,,,,,,638.8028825999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.787949999969,638.8028825999936,638.8028825999936,639.3029599000001,639.3029599000001,641.8027668999857,641.8027668999857,641.7870349999866,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
11.0,"[-0.64, -0.4]",space,0.0,17.0,17.0,17.0,,,,,,,,,641.8027668999857,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.7877131999703,641.8027668999857,641.8027668999857,642.3029077000101,642.3029077000101,644.8027792999637,644.8027792999637,644.7869106999715,space,1.0,0.3397499999846332,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
11.0,"[-0.64, -0.4]",space,0.0,18.0,18.0,18.0,,,,,,,,,644.8027792999637,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.7877305999864,644.8027792999637,644.8027792999637,645.3027253999608,645.3027253999608,647.8027648999705,647.8027648999705,647.7870390999597,space,1.0,0.6339090000255965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
7.0,"[0.3, 0]",None,0.0,19.0,19.0,19.0,,,,,,,,,647.8027648999705,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.7878451999859,647.8027648999705,647.8027648999705,648.3029083999572,648.3029083999572,650.802723300003,650.802723300003,650.7867831999902,space,0.0,0.5108180000097491,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
3.0,"[0, 0.2]",None,0.0,20.0,20.0,20.0,,,,,,,,,650.802723300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.7874581000069,650.802723300003,650.802723300003,651.3027329999604,651.3027329999604,653.802608900005,653.802608900005,653.7866409999551,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
10.0,"[0, -0.2]",None,0.0,21.0,21.0,21.0,,,,,,,,,653.802608900005,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.7872635999811,653.802608900005,653.802608900005,654.3030549999676,654.3030549999676,656.8026638999581,656.8026638999581,656.7868981999927,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
1.0,"[-0.64, 0.4]",None,0.0,22.0,22.0,22.0,,,,,,,,,656.8026638999581,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.7875851999852,656.8026638999581,656.8026638999581,657.3028223000001,657.3028223000001,659.8026043999707,659.8026043999707,659.7867705000099,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
2.0,"[0.64, 0.4]",None,0.0,23.0,23.0,23.0,,,,,,,,,659.8026043999707,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.7874153999728,659.8026043999707,659.8026043999707,660.3025733999675,660.3025733999675,662.802583599987,662.802583599987,662.7864912999794,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
6.0,"[-0.3, 0]",None,0.0,24.0,24.0,24.0,,,,,,,,,662.802583599987,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.787054699962,662.802583599987,662.802583599987,663.302527599968,663.302527599968,665.8026994999964,665.8026994999964,665.7866081999964,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
3.0,"[0, 0.2]",None,0.0,25.0,25.0,25.0,,,,,,,,,665.8026994999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.7872000999632,665.8026994999964,665.8026994999964,666.3028884999803,666.3028884999803,668.8023566000047,668.8023566000047,668.7864160999889,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
11.0,"[-0.64, -0.4]",space,0.0,26.0,26.0,26.0,,,,,,,,,668.8023566000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.787087899982,668.8023566000047,668.8023566000047,669.3025035999599,669.3025035999599,671.8024640000076,671.8024640000076,671.7867755999905,space,1.0,0.3766926000243984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
1.0,"[-0.64, 0.4]",None,0.0,27.0,27.0,27.0,,,,,,,,,671.8024640000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.7875598999672,671.8024640000076,671.8024640000076,672.3025312999962,672.3025312999962,674.8024872000096,674.8024872000096,674.7865097000031,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
3.0,"[0, 0.2]",None,0.0,28.0,28.0,28.0,,,,,,,,,674.8024872000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.7871301999548,674.8024872000096,674.8024872000096,675.3025121999672,675.3025121999672,677.8027183999657,677.8027183999657,677.7865030000103,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
9.0,"[0.2, -0.1]",None,0.0,29.0,29.0,29.0,,,,,,,,,677.8027183999657,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.7872216000105,677.8027183999657,677.8027183999657,678.3025747999782,678.3025747999782,680.8022033000016,680.8022033000016,680.7862770999782,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
8.0,"[-0.2, -0.1]",None,0.0,30.0,30.0,30.0,,,,,,,,,680.8022033000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.7868848000071,680.8022033000016,680.8022033000016,681.3021754999645,681.3021754999645,683.8025357999722,683.8025357999722,683.7862822999596,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
12.0,"[0.64, -0.4]",None,0.0,31.0,31.0,31.0,,,,,,,,,683.8025357999722,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.7869927999564,683.8025357999722,683.8025357999722,684.3022466999828,684.3022466999828,686.8020562999882,686.8020562999882,686.7863309999811,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
9.0,"[0.2, -0.1]",None,0.0,32.0,32.0,32.0,,,,,,,,,686.8020562999882,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.7871058000019,686.8020562999882,686.8020562999882,687.3024280999671,687.3024280999671,689.8020215999568,689.8020215999568,689.7862728000036,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
11.0,"[-0.64, -0.4]",space,0.0,33.0,33.0,33.0,,,,,,,,,689.8020215999568,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.7869259999716,689.8020215999568,689.8020215999568,690.3021565999952,690.3021565999952,692.802215499978,692.802215499978,692.7861524999607,space,1.0,0.4452520000049844,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
7.0,"[0.3, 0]",None,0.0,34.0,34.0,34.0,,,,,,,,,692.802215499978,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.786896399979,692.802215499978,692.802215499978,693.3019855999737,693.3019855999737,695.8019475999754,695.8019475999754,695.7864436999662,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
11.0,"[-0.64, -0.4]",space,0.0,35.0,35.0,35.0,,,,,,,,,695.8019475999754,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.7870498999837,695.8019475999754,695.8019475999754,696.3019119999954,696.3019119999954,698.802117299987,698.802117299987,698.7858939999714,space,1.0,0.5411821000161581,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
4.0,"[-0.2, 0.1]",None,0.0,36.0,36.0,36.0,,,,,,,,,698.802117299987,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.7865743999719,698.802117299987,698.802117299987,699.301858699997,699.301858699997,701.8017839000095,701.8017839000095,701.78609889996,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
5.0,"[0.2, 0.1]",None,0.0,37.0,37.0,37.0,,,,,,,,,701.8017839000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.7866657999693,701.8017839000095,701.8017839000095,702.3019541999674,702.3019541999674,704.801854499965,704.801854499965,704.7861810000031,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
6.0,"[-0.3, 0]",None,0.0,38.0,38.0,38.0,,,,,,,,,704.801854499965,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.7868587999837,704.801854499965,704.801854499965,705.3017863999703,705.3017863999703,707.8017948999768,707.8017948999768,707.785679899971,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
11.0,"[-0.64, -0.4]",space,0.0,39.0,39.0,39.0,,,,,,,,,707.8017948999768,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.7862009999808,707.8017948999768,707.8017948999768,708.3018433999969,708.3018433999969,710.8018798999838,710.8018798999838,710.7858527000062,space,1.0,0.3544458000105805,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.7864535999834,710.8018798999838,710.8018798999838,745.3690469999565,space,34.56200799997896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,0.0,0.0,0.0,,,,,746.3845466999919,,,,,,,,,,,,,,,,,,,,,,,,745.3690827999962,745.3844089999911,746.3845466999919,746.3685133999679,,,,,,,,,,,,,,,,,,,,746.3776039999793,746.3845466999919,746.3845466999919,746.8844598999713,746.8844598999713,749.3845140999765,749.3845140999765,749.3689955999725,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,1.0,1.0,1.0,,,,,749.3845140999765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.370065999974,749.3845140999765,749.3845140999765,749.8843391999835,749.8843391999835,752.3843233999796,752.3843233999796,752.368418099999,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,2.0,2.0,2.0,,,,,752.3843233999796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.3690432999865,752.3843233999796,752.3843233999796,752.8843871999998,752.8843871999998,755.3843322999892,755.3843322999892,755.3685803999542,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
6.0,"[-0.3, 0]",space,,,,,0.0,3.0,3.0,3.0,,,,,755.3843322999892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.3692690999596,755.3843322999892,755.3843322999892,755.8843008999829,755.8843008999829,758.3842131999554,758.3842131999554,758.3683691999759,None,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,4.0,4.0,4.0,,,,,758.3842131999554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.368960199994,758.3842131999554,758.3842131999554,758.8842657000059,758.8842657000059,761.3841888000024,761.3841888000024,761.3686211999739,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,5.0,5.0,5.0,,,,,761.3841888000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.3694325999822,761.3841888000024,761.3841888000024,761.8841003999696,761.8841003999696,764.3840101999813,764.3840101999813,764.3681154999649,space,0.0,0.4763944000005722,None,,,,,,,,,,,,,,,,,,,,,,,,nback41,1.0,2023-12-19_17h41.44.459,untitled,2023.2.3,60.00132002512176,2023-12-19 18h42.25.668772 -0500,
