TimeShown, TimeAnswered, TimeDiff, IsCorrect, CurrentTrial, StimulusQuestion, TimeoutCounter
1120.924,1163.721,42.79749,False,0,_A1_CI_NSI_R180x,0
1165.8,1192.053,26.25232,True,1,_B1_CI_NSI_R0,0
1194.295,1221.608,27.31226,True,2,_A2_AC_SI_R180z,0
1223.972,1243.265,19.29309,True,3,_B2_AC_SI_R180x,0
1249.849,1266.131,16.28259,True,4,_A3_CI_NSI_R120z,0
1268.198,1289.279,21.08069,True,5,_B3_AC_SI_R180y,0
1291.351,1311.322,19.97021,True,6,_A4_AC_SI_R180x,0
1313.408,1336.242,22.83484,False,7,_B4_C_SI_R180y,0
1341.673,1388.676,47.00232,True,8,_A5_AC_SI_R180y,0
1390.974,1408.734,17.7605,True,9,_B5_C_SI_R120z,0
1410.834,1445.354,34.51978,True,10,_A6_AC_SI_R180z,0
1447.437,1469.76,22.32312,True,11,_B6_CI_NSI_R180x,0
1475.8,1492.104,16.30408,True,12,_A7_C_NSI_R180z,0
1494.214,1510.253,16.03931,True,13,_B7_AC_SI_R90z,0
1512.297,1542.842,30.54492,True,14,_A8_C_SI_R180y,0
1544.935,1564.086,19.15125,True,15,_B8_AC_SI_R60z,0
1568.631,1596.437,27.80676,True,16,_A9_C_NSI_R180y,0
1598.771,1619.05,20.27893,True,17,_B9_C_NSI_R90z,0
1621.156,1637.382,16.22668,True,18,_A10_C_SI_R180x,0
1639.448,1657.722,18.27478,True,19,_B10_C_NSI_R180x,0
1661.204,1679.091,17.88745,True,20,_A11_AC_SI_R180y,0
1681.172,1710.804,29.63123,True,21,_B11_CI_NSI_R120z,0
1712.85,1731.721,18.87085,True,22,_A12_C_NSI_R180x,0
1733.804,1753.764,19.96069,False,23,_B12_C_SI_R180x,0
1760.325,1793.533,33.20801,True,24,_A13_CI_NSI_R180x,0
1795.602,1821.701,26.09888,True,25,_B13_AC_SI_R180x,0
1823.779,1867.959,44.1803,False,26,_A14_AC_SI_R180x,0
1870.064,1901.128,31.06433,False,27,_B14_AC_SI_R180y,0
1904.753,1940.315,35.56274,True,28,_A15_C_SI_R120z,0
1942.403,1957.703,15.30017,True,29,_B15_CI_NSI_R180y,0
1959.772,1971.921,12.14929,True,30,_A16_CI_NSI_R0,0
1974.263,1998.22,23.95654,True,31,_B16_C_NSI_R180y,0
