Timestamp, ActivePhase, EndActivePhase, CurrentTrial, StimulusQuestion
0,Start,,99,
564.949,,EndofStart,99,
564.949,Calibration,,99,
589.0173,,EndofCalibration,99,
589.0173,Tutorial,,99,
1534.068,,EndofTutorial,99,
1534.068,Rest,,99,
1834.072,,EndofRest,99,
1834.141,Feedback,,99,
1847.537,Experimental,,99,
1902.702,Experimental,,0,_A1_CI_NSI_R180x
1952.795,Experimental,,1,_B1_CI_NSI_R0
1986.802,Experimental,,2,_A2_AC_SI_R180z
2031.987,Experimental,,3,_B2_AC_SI_R180x
2076.683,Feedback,,99,
2115.354,Experimental,,99,
2115.354,Experimental,,4,_A3_CI_NSI_R120z
2162.102,Experimental,,5,_B3_AC_SI_R180y
2187.024,Experimental,,6,_A4_AC_SI_R180x
2215.9,Experimental,,7,_B4_C_SI_R180y
2261.248,Feedback,,99,
2265.045,Experimental,,99,
2265.045,Experimental,,8,_A5_AC_SI_R180y
2310.256,Experimental,,9,_B5_C_SI_R120z
2354.778,Experimental,,10,_A6_AC_SI_R180z
2396.741,Experimental,,11,_B6_CI_NSI_R180x
2444.761,Feedback,,99,
2448.524,Experimental,,99,
2448.524,Experimental,,12,_A7_C_NSI_R180z
2487.82,Experimental,,13,_B7_AC_SI_R90z
2519.237,Experimental,,14,_A8_C_SI_R180y
2550.333,Experimental,,15,_B8_AC_SI_R60z
2589.359,Feedback,,99,
2592.702,Experimental,,99,
2592.702,Experimental,,16,_A9_C_NSI_R180y
2639.717,Experimental,,17,_B9_C_NSI_R90z
2687.43,Experimental,,18,_A10_C_SI_R180x
2728.707,Experimental,,19,_B10_C_NSI_R180x
2772.166,Feedback,,99,
2774.852,Experimental,,99,
2774.852,Experimental,,20,_A11_AC_SI_R180y
2805.694,Experimental,,21,_B11_CI_NSI_R120z
2839.467,Experimental,,22,_A12_C_NSI_R180x
2866.526,Experimental,,23,_B12_C_SI_R180x
2906.78,Feedback,,99,
2909.084,Experimental,,99,
2909.084,Experimental,,24,_A13_CI_NSI_R180x
2955.058,Experimental,,25,_B13_AC_SI_R180x
2999.053,Experimental,,26,_A14_AC_SI_R180x
3043.3,Experimental,,27,_B14_AC_SI_R180y
3081.634,Feedback,,99,
3084.123,Experimental,,99,
3084.123,Experimental,,28,_A15_C_SI_R120z
3130.183,Experimental,,29,_B15_CI_NSI_R180y
3170.859,Experimental,,30,_A16_CI_NSI_R0
3216.765,Experimental,,31,_B16_C_NSI_R180y
3261.329,Feedback,,99,
3263.672,,EndofExperiment,99,
