Timestamp, ActivePhase, EndActivePhase, CurrentTrial, StimulusQuestion
0,Start,,99,
542.5788,,EndofStart,99,
542.5788,Calibration,,99,
554.2215,,EndofCalibration,99,
554.2215,Tutorial,,99,
911.7816,,EndofTutorial,99,
911.7816,Rest,,99,
1211.786,,EndofRest,99,
1211.832,Feedback,,99,
1218.105,Experimental,,99,
1237.361,Experimental,,0,_A1_CI_NSI_R180x
1251.468,Experimental,,1,_B1_CI_NSI_R0
1264.995,Experimental,,2,_A2_AC_SI_R180z
1282.987,Experimental,,3,_B2_AC_SI_R180x
1297.176,Feedback,,99,
1301.054,Experimental,,99,
1301.054,Experimental,,4,_A3_CI_NSI_R120z
1310.572,Experimental,,5,_B3_AC_SI_R180y
1328.817,Experimental,,6,_A4_AC_SI_R180x
1337.791,Experimental,,7,_B4_C_SI_R180y
1354.806,Feedback,,99,
1357.398,Experimental,,99,
1357.398,Experimental,,8,_A5_AC_SI_R180y
1369.026,Experimental,,9,_B5_C_SI_R120z
1385.118,Experimental,,10,_A6_AC_SI_R180z
1419.246,Experimental,,11,_B6_CI_NSI_R180x
1428.649,Feedback,,99,
1431.105,Experimental,,99,
1431.105,Experimental,,12,_A7_C_NSI_R180z
1448.567,Experimental,,13,_B7_AC_SI_R90z
1457.203,Experimental,,14,_A8_C_SI_R180y
1474.883,Experimental,,15,_B8_AC_SI_R60z
1484.913,Feedback,,99,
1487.2,Experimental,,99,
1487.2,Experimental,,16,_A9_C_NSI_R180y
1496.767,Experimental,,17,_B9_C_NSI_R90z
1517.045,Experimental,,18,_A10_C_SI_R180x
1534.646,Experimental,,19,_B10_C_NSI_R180x
1554.46,Feedback,,99,
1557.079,Experimental,,99,
1557.079,Experimental,,20,_A11_AC_SI_R180y
1565.908,Experimental,,21,_B11_CI_NSI_R120z
1577.983,Experimental,,22,_A12_C_NSI_R180x
1593.507,Experimental,,23,_B12_C_SI_R180x
1612.159,Feedback,,99,
1614.303,Experimental,,99,
1614.303,Experimental,,24,_A13_CI_NSI_R180x
1628.559,Experimental,,25,_B13_AC_SI_R180x
1642.164,Experimental,,26,_A14_AC_SI_R180x
1668.284,Experimental,,27,_B14_AC_SI_R180y
1679.238,Feedback,,99,
1681.371,Experimental,,99,
1681.371,Experimental,,28,_A15_C_SI_R120z
1692.043,Experimental,,29,_B15_CI_NSI_R180y
1708.066,Experimental,,30,_A16_CI_NSI_R0
1717.156,Experimental,,31,_B16_C_NSI_R180y
1728.683,Feedback,,99,
1731.205,,EndofExperiment,99,
