TimeShown,TimeAnswered,TimeDiff,IsCorrect,CurrentTrial,StimulusQuestion,TimeoutCounter
1398.015,1418.403,20.38745,True,0,_A1_CI_NSI_R180x,0
1420.472,1433.407,12.93457,True,1,_B1_CI_NSI_R0,0
1435.466,1456.786,21.32007,True,2,_A2_AC_SI_R180z,0
1458.839,1471.694,12.8551,True,3,_B2_AC_SI_R180x,0
1478.409,1501.709,23.30017,True,4,_A3_CI_NSI_R120z,0
1503.797,1522.877,19.08032,True,5,_B3_AC_SI_R180y,0
1524.946,1532.955,8.009521,True,6,_A4_AC_SI_R180x,0
1534.996,1546.535,11.53918,True,7,_B4_C_SI_R180y,0
1551.425,1573.266,21.84033,True,8,_A5_AC_SI_R180y,0
1575.335,1588.573,13.2384,True,9,_B5_C_SI_R120z,0
1590.636,1605.121,14.48523,True,10,_A6_AC_SI_R180z,0
1607.174,1614.325,7.151611,True,11,_B6_CI_NSI_R180x,0
1619.035,1634.875,15.8396,True,12,_A7_C_NSI_R180z,0
1636.927,1651.274,14.3468,True,13,_B7_AC_SI_R90z,0
1653.322,1663.873,10.55164,True,14,_A8_C_SI_R180y,0
1665.922,1674.225,8.302612,True,15,_B8_AC_SI_R60z,0
1678.796,1685.003,6.207642,True,16,_A9_C_NSI_R180y,0
1687.062,1706.783,19.72119,True,17,_B9_C_NSI_R90z,0
1708.849,1718.377,9.52771,True,18,_A10_C_SI_R180x,0
1720.444,1749.214,28.77002,True,19,_B10_C_NSI_R180x,0
1754.571,1761.79,7.21936,True,20,_A11_AC_SI_R180y,0
1763.89,1781.915,18.02515,True,21,_B11_CI_NSI_R120z,0
1783.984,1799.043,15.05884,True,22,_A12_C_NSI_R180x,0
1801.143,1817.977,16.83362,False,23,_B12_C_SI_R180x,0
1822.799,1837.005,14.20593,True,24,_A13_CI_NSI_R180x,0
1839.07,1853.882,14.81152,True,25,_B13_AC_SI_R180x,0
1855.957,1875.343,19.3855,True,26,_A14_AC_SI_R180x,0
1877.396,1903.884,26.48804,False,27,_B14_AC_SI_R180y,0
1909.055,1928.914,19.85901,False,28,_A15_C_SI_R120z,0
1930.98,1944.906,13.92664,True,29,_B15_CI_NSI_R180y,0
1946.965,1963.076,16.11096,True,30,_A16_CI_NSI_R0,0
1965.23,1993.913,28.68311,True,31,_B16_C_NSI_R180y,0
