square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,fixation_1.started,target_square_1.stopped,fixation_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,fixation_2.started,target_square_2.stopped,fixation_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 100
9.0,"[0.2, -0.1]",None,0.0,9.0,9.0,9.0,,,,,,,,,74.80850999999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7929613999986,74.80850999999893,74.80850999999893,75.2751387999997,75.30846440000096,77.77504969999791,77.79189939999924,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
8.0,"[-0.2, -0.1]",None,0.0,10.0,10.0,10.0,,,,,,,,,77.8085891999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.7927185999979,77.8085891999981,77.8085891999981,78.2750277999985,78.3083841000007,80.7750159999996,80.79191300000093,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
9.0,"[0.2, -0.1]",None,0.0,11.0,11.0,11.0,,,,,,,,,80.80825819999882,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.79268619999857,80.80825819999882,80.80825819999882,81.2751274000002,81.30836149999959,83.77490699999908,83.79182189999847,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
6.0,"[-0.3, 0]",None,0.0,12.0,12.0,12.0,,,,,,,,,83.80839130000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7926378000011,83.80839130000095,83.80839130000095,84.27496529999917,84.308357599999,86.77472159999888,86.79143869999825,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
9.0,"[0.2, -0.1]",None,0.0,13.0,13.0,13.0,,,,,,,,,86.80812969999897,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.79182310000033,86.80812969999897,86.80812969999897,87.27486549999958,87.30831599999874,89.7748087,89.79182769999898,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
7.0,"[0.3, 0]",None,0.0,14.0,14.0,14.0,,,,,,,,,89.80818279999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.79262799999924,89.80818279999949,89.80818279999949,90.29161540000132,90.30834930000128,92.79150429999936,92.79170439999872,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
2.0,"[0.64, 0.4]",None,0.0,15.0,15.0,15.0,,,,,,,,,92.80828829999882,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.79249429999982,92.80828829999882,92.80828829999882,93.29146829999809,93.3081878999983,95.79139690000012,95.79159779999829,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
2.0,"[0.64, 0.4]",None,0.0,16.0,16.0,16.0,,,,,,,,,95.80802019999828,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.79238859999896,95.80802019999828,95.80802019999828,96.29137189999892,96.30808609999804,98.79125170000044,98.79141560000062,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
11.0,"[-0.64, -0.4]",space,0.0,17.0,17.0,17.0,,,,,,,,,98.80796679999912,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7920634000002,98.80796679999912,98.80796679999912,99.29141510000044,99.30822519999856,101.79144180000004,101.7916284999992,space,1.0,0.3890978999988874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
11.0,"[-0.64, -0.4]",space,0.0,18.0,18.0,18.0,,,,,,,,,101.80793569999878,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.79253249999964,101.80793569999878,101.80793569999878,102.2912002000012,102.3078964999986,104.79127769999832,104.79143660000044,space,1.0,0.4769135000024107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
7.0,"[0.3, 0]",None,0.0,19.0,19.0,19.0,,,,,,,,,104.80785589999869,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.79224819999943,104.80785589999869,104.80785589999869,105.29119530000024,105.30786739999894,107.79119050000008,107.79139639999994,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
3.0,"[0, 0.2]",None,0.0,20.0,20.0,20.0,,,,,,,,,107.808028200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.79224229999818,107.808028200001,107.808028200001,108.29122980000102,108.30794369999784,110.7912651000006,110.79149699999834,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
10.0,"[0, -0.2]",None,0.0,21.0,21.0,21.0,,,,,,,,,110.80776809999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.79236820000006,110.80776809999952,110.80776809999952,111.29110610000134,111.30784639999912,113.79115819999788,113.79132459999892,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
1.0,"[-0.64, 0.4]",None,0.0,22.0,22.0,22.0,,,,,,,,,113.80779149999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.79209339999944,113.80779149999944,113.80779149999944,114.29102860000056,114.30784309999945,116.79101829999854,116.79120830000102,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
2.0,"[0.64, 0.4]",None,0.0,23.0,23.0,23.0,,,,,,,,,116.8078166000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.79196640000008,116.8078166000014,116.8078166000014,117.291096500001,117.30784399999902,119.79110320000107,119.7913387999979,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
6.0,"[-0.3, 0]",None,0.0,24.0,24.0,24.0,,,,,,,,,119.80790100000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.79218969999783,119.80790100000011,119.80790100000011,120.29107859999932,120.3077502999986,122.7910899999988,122.7912706999996,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
3.0,"[0, 0.2]",None,0.0,25.0,25.0,25.0,,,,,,,,,122.80762219999816,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.79203390000112,122.80762219999816,122.80762219999816,123.291019100001,123.30769710000096,125.79107649999789,125.79128599999969,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
11.0,"[-0.64, -0.4]",space,0.0,26.0,26.0,26.0,,,,,,,,,125.80770779999877,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.792104199998,125.80770779999877,125.80770779999877,126.29105309999797,126.30770979999944,128.79101599999922,128.79120429999966,space,1.0,0.4065124000007927,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
1.0,"[-0.64, 0.4]",None,0.0,27.0,27.0,27.0,,,,,,,,,128.8075663999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.79209379999884,128.8075663999989,128.8075663999989,129.29073539999808,129.30756069999916,131.79079009999987,131.7910058999987,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
3.0,"[0, 0.2]",None,0.0,28.0,28.0,28.0,,,,,,,,,131.80754800000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.79182049999872,131.80754800000068,131.80754800000068,132.2908466000008,132.30749790000118,134.79079170000114,134.79097289999845,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
9.0,"[0.2, -0.1]",None,0.0,29.0,29.0,29.0,,,,,,,,,134.80753360000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.79176399999778,134.80753360000017,134.80753360000017,135.29086029999962,135.3074990999994,137.79083080000055,137.79104300000108,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
8.0,"[-0.2, -0.1]",None,0.0,30.0,30.0,30.0,,,,,,,,,137.80742079999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.79185669999788,137.80742079999982,137.80742079999982,138.29072480000104,138.30746119999822,140.79069769999842,140.79089380000005,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
12.0,"[0.64, -0.4]",None,0.0,31.0,31.0,31.0,,,,,,,,,140.80732390000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.79165640000065,140.80732390000048,140.80732390000048,141.29077680000046,141.30735260000074,143.79077210000105,143.79098650000014,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
9.0,"[0.2, -0.1]",None,0.0,32.0,32.0,32.0,,,,,,,,,143.8073551999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.79180199999973,143.8073551999987,143.8073551999987,144.29070239999783,144.3072050999981,146.79032929999812,146.7904054999999,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
11.0,"[-0.64, -0.4]",space,0.0,33.0,33.0,33.0,,,,,,,,,146.80700889999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.7907849000003,146.80700889999935,146.80700889999935,147.29052709999814,147.30735699999786,149.79053669999848,149.790715799998,space,1.0,0.4412862999997742,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
7.0,"[0.3, 0]",None,0.0,34.0,34.0,34.0,,,,,,,,,149.80732129999888,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.7916760000007,149.80732129999888,149.80732129999888,150.290479700001,150.30701480000062,152.79053809999823,152.79073760000028,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
11.0,"[-0.64, -0.4]",space,0.0,35.0,35.0,35.0,,,,,,,,,152.80715630000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.79154969999945,152.80715630000122,152.80715630000122,153.2905776999978,153.30726309999957,155.79032949999964,155.7905006000001,space,1.0,0.407187699998758,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
4.0,"[-0.2, 0.1]",None,0.0,36.0,36.0,36.0,,,,,,,,,155.80712800000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.79132599999866,155.80712800000038,155.80712800000038,156.29036799999813,156.30709510000088,158.79028599999947,158.79047830000127,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
5.0,"[0.2, 0.1]",None,0.0,37.0,37.0,37.0,,,,,,,,,158.8071173999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.79118989999915,158.8071173999997,158.8071173999997,159.2902463999999,159.3070813000013,161.79042219999974,161.79064749999816,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
6.0,"[-0.3, 0]",None,0.0,38.0,38.0,38.0,,,,,,,,,161.80693579999934,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.79146019999826,161.80693579999934,161.80693579999934,162.29036949999863,162.3069598000002,164.79033739999795,164.79053619999831,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
11.0,"[-0.64, -0.4]",space,0.0,39.0,39.0,39.0,,,,,,,,,164.80694239999866,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.79129190000094,164.80694239999866,164.80694239999866,165.29042879999906,165.30695959999866,167.79030440000133,167.79048709999915,space,1.0,0.3601326999996672,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.79116430000067,167.80688879999798,167.80688879999798,201.2910817999982,space,33.47379539999747,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,0.0,0.0,0.0,,,,,202.30839689999996,,,,,,,,,,,,,,,,,,,,,,,,201.2911258999993,201.30611940000017,202.30839689999996,202.2904940999979,,,,,,,,,,,,,,,,,,,202.3064865999986,202.30839689999996,202.30839689999996,202.8062303000006,202.82289010000025,205.30620609999824,205.30637679999927,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,1.0,1.0,1.0,,,,,205.3228104000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.30710569999792,205.3228104000009,205.3228104000009,205.8064205999981,205.82285689999844,208.30625370000047,208.3064449000012,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,2.0,2.0,2.0,,,,,208.3228272999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.30721509999785,208.3228272999986,208.3228272999986,208.8062467999989,208.8227998000002,211.30616029999877,211.30636830000003,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
6.0,"[-0.3, 0]",space,,,,,0.0,3.0,3.0,3.0,,,,,211.32269169999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.3072241000009,211.32269169999927,211.32269169999927,211.8062495999984,211.8227941000005,214.30613380000068,214.30631169999836,space,1.0,0.4026559000012639,None,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,4.0,4.0,4.0,,,,,214.32271330000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.3073837999982,214.32271330000003,214.32271330000003,214.80614010000136,214.8226183000006,217.3061611000012,217.30636510000116,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,5.0,5.0,5.0,,,,,217.32268199999817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.307202699998,217.32268199999817,217.32268199999817,217.8061318,217.82279370000103,220.30610220000017,220.3062714000007,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,6.0,6.0,6.0,,,,,220.32254639999883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.30693469999824,220.32254639999883,220.32254639999883,220.8060378000009,220.82265449999977,223.30595619999804,223.3061455999996,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
9.0,"[0.2, -0.1]",None,,,,,0.0,7.0,7.0,7.0,,,,,223.322337499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.3069155000012,223.322337499998,223.322337499998,223.80591410000125,223.82246889999809,226.30579170000053,226.30597649999984,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,nback22,1.0,2023-12-12_14h54.13.735,untitled,2023.2.3,60.08402149586299,2023-12-12 15h46.33.521952 -0500,
