square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 103
9.0,"[0.2, -0.1]",None,0.0,9.0,9.0,9.0,,,,,,,,,2010.2119576999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.195986200008,2010.2119576999976,2010.2119576999976,2010.694982599991,2010.7119485999865,2013.195076200005,2013.195272300014,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
8.0,"[-0.2, -0.1]",None,0.0,10.0,10.0,10.0,,,,,,,,,2013.211773899995,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.1960306999968,2013.211773899995,2013.211773899995,2013.694977200008,2013.7116828,2016.1950196000107,2016.195230799989,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
9.0,"[0.2, -0.1]",None,0.0,11.0,11.0,11.0,,,,,,,,,2016.211812900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.1961100999904,2016.211812900001,2016.211812900001,2016.6949519999907,2016.711718800012,2019.1950259000005,2019.1952250000031,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
6.0,"[-0.3, 0]",None,0.0,12.0,12.0,12.0,,,,,,,,,2019.2117523000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.1960709000125,2019.2117523000047,2019.2117523000047,2019.6950277000144,2019.711817100004,2022.1945743999968,2022.1947502999972,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
9.0,"[0.2, -0.1]",None,0.0,13.0,13.0,13.0,,,,,,,,,2022.2115146,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.1954885000011,2022.2115146,2022.2115146,2022.695007000002,2022.7115472999867,2025.194840400014,2025.1950353999853,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
7.0,"[0.3, 0]",None,0.0,14.0,14.0,14.0,,,,,,,,,2025.2115264000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.195804999996,2025.2115264000024,2025.2115264000024,2025.694857099996,2025.711591600004,2028.1947224999892,2028.194900100003,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
2.0,"[0.64, 0.4]",None,0.0,15.0,15.0,15.0,,,,,,,,,2028.211512400012,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028.195612899988,2028.211512400012,2028.211512400012,2028.6948918999988,2028.711439200008,2031.194600799994,2031.194704199996,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
2.0,"[0.64, 0.4]",None,0.0,16.0,16.0,16.0,,,,,,,,,2031.2113015000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,2031.1950602,2031.2113015000068,2031.2113015000068,2031.6948344999985,2031.711538100004,2034.1948542000027,2034.1950337000017,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
11.0,"[-0.64, -0.4]",space,0.0,17.0,17.0,17.0,,,,,,,,,2034.2113600999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,2034.1957122999884,2034.2113600999876,2034.2113600999876,2034.6946609999868,2034.711286100006,2037.1945943000028,2037.1947876999911,space,1.0,0.4047317999938968,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
11.0,"[-0.64, -0.4]",space,0.0,18.0,18.0,18.0,,,,,,,,,2037.2112640000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,2037.1956274000115,2037.2112640000123,2037.2112640000123,2037.6946093000008,2037.7112344999916,2040.1945894999956,2040.1947623000012,space,1.0,0.4453704000043217,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
7.0,"[0.3, 0]",None,0.0,19.0,19.0,19.0,,,,,,,,,2040.2113308999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.1955912999983,2040.2113308999976,2040.2113308999976,2040.694808100001,2040.711273499997,2043.1946743000008,2043.1949318000115,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
3.0,"[0, 0.2]",None,0.0,20.0,20.0,20.0,,,,,,,,,2043.211293100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043.1957790000013,2043.211293100001,2043.211293100001,2043.694572999986,2043.7112449000124,2046.1944882000096,2046.1946848999944,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
10.0,"[0, -0.2]",None,0.0,21.0,21.0,21.0,,,,,,,,,2046.2113143999889,,,,,,,,,,,,,,,,,,,,,,,,,,,,2046.1954650999976,2046.2113143999889,2046.2113143999889,2046.694611499988,2046.7112203,2049.194395900005,2049.194538599986,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
1.0,"[-0.64, 0.4]",None,0.0,22.0,22.0,22.0,,,,,,,,,2049.211211599992,,,,,,,,,,,,,,,,,,,,,,,,,,,,2049.1950923000118,2049.211211599992,2049.211211599992,2049.6944199999853,2049.7111497999867,2052.194398099993,2052.19462200001,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
2.0,"[0.64, 0.4]",None,0.0,23.0,23.0,23.0,,,,,,,,,2052.211148200004,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052.1954613999987,2052.211148200004,2052.211148200004,2052.694352499995,2052.711138899991,2055.1941416999907,2055.1943201000104,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
6.0,"[-0.3, 0]",None,0.0,24.0,24.0,24.0,,,,,,,,,2055.210925799998,,,,,,,,,,,,,,,,,,,,,,,,,,,,2055.194993699988,2055.210925799998,2055.210925799998,2055.694281000004,2055.7110261000053,2058.1943784999894,2058.1946022000047,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
3.0,"[0, 0.2]",None,0.0,25.0,25.0,25.0,,,,,,,,,2058.210964099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,2058.195377199998,2058.210964099999,2058.210964099999,2058.6942119000014,2058.7110260000045,2061.1943085000094,2061.1944831,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
11.0,"[-0.64, -0.4]",space,0.0,26.0,26.0,26.0,,,,,,,,,2061.210947899992,,,,,,,,,,,,,,,,,,,,,,,,,,,,2061.1951788000006,2061.210947899992,2061.210947899992,2061.6941347999964,2061.7109452000004,2064.1942113999976,2064.1944008000137,space,1.0,0.3368530000152532,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
1.0,"[-0.64, 0.4]",None,0.0,27.0,27.0,27.0,,,,,,,,,2064.210927200009,,,,,,,,,,,,,,,,,,,,,,,,,,,,2064.19529589999,2064.210927200009,2064.210927200009,2064.6941375999886,2064.710890599992,2067.194166400004,2067.1943551999866,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
3.0,"[0, 0.2]",None,0.0,28.0,28.0,28.0,,,,,,,,,2067.210938100005,,,,,,,,,,,,,,,,,,,,,,,,,,,,2067.1951061,2067.210938100005,2067.210938100005,2067.694105900009,2067.7108754999936,2070.1940738999983,2070.194251100009,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
9.0,"[0.2, -0.1]",None,0.0,29.0,29.0,29.0,,,,,,,,,2070.2107270999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070.194919500005,2070.2107270999986,2070.2107270999986,2070.6940572999883,2070.710787399992,2073.1939830000047,2073.194172999996,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
8.0,"[-0.2, -0.1]",None,0.0,30.0,30.0,30.0,,,,,,,,,2073.2106620999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,2073.1949598999927,2073.2106620999984,2073.2106620999984,2073.693889099988,2073.710615299992,2076.193961300014,2076.194139600004,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
12.0,"[0.64, -0.4]",None,0.0,31.0,31.0,31.0,,,,,,,,,2076.210722599993,,,,,,,,,,,,,,,,,,,,,,,,,,,,2076.194876499998,2076.210722599993,2076.210722599993,2076.694092199992,2076.710678800009,2079.193986600003,2079.1942030999926,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
9.0,"[0.2, -0.1]",None,0.0,32.0,32.0,32.0,,,,,,,,,2079.210773300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079.1950184000016,2079.210773300001,2079.210773300001,2079.693759599992,2079.710595499986,2082.1937014999858,2082.193799700006,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
11.0,"[-0.64, -0.4]",space,0.0,33.0,33.0,33.0,,,,,,,,,2082.2104616000142,,,,,,,,,,,,,,,,,,,,,,,,,,,,2082.194348899997,2082.2104616000142,2082.2104616000142,2082.693764900003,2082.7107401000103,2085.193888799986,2085.194090200006,space,1.0,0.3017824999988079,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
7.0,"[0.3, 0]",None,0.0,34.0,34.0,34.0,,,,,,,,,2085.210592799994,,,,,,,,,,,,,,,,,,,,,,,,,,,,2085.195018700004,2085.210592799994,2085.210592799994,2085.6939808999887,2085.7104310999857,2088.193953500013,2088.1941537999955,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
11.0,"[-0.64, -0.4]",space,0.0,35.0,35.0,35.0,,,,,,,,,2088.210588599992,,,,,,,,,,,,,,,,,,,,,,,,,,,,2088.1949287999887,2088.210588599992,2088.210588599992,2088.693878099992,2088.710366299987,2091.1938205999904,2091.193991999986,space,1.0,0.350560899998527,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
4.0,"[-0.2, 0.1]",None,0.0,36.0,36.0,36.0,,,,,,,,,2091.2104718000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,2091.194758700003,2091.2104718000046,2091.2104718000046,2091.6937977999914,2091.710349600005,2094.193716600013,2094.193915400014,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
5.0,"[0.2, 0.1]",None,0.0,37.0,37.0,37.0,,,,,,,,,2094.210370199988,,,,,,,,,,,,,,,,,,,,,,,,,,,,2094.1946985000104,2094.210370199988,2094.210370199988,2094.6937408999947,2094.710370199988,2097.193514899991,2097.193704400008,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
6.0,"[-0.3, 0]",None,0.0,38.0,38.0,38.0,,,,,,,,,2097.21034640001,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097.1944522999984,2097.21034640001,2097.21034640001,2097.6937660000112,2097.710265200003,2100.193628899986,2100.193805499992,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
11.0,"[-0.64, -0.4]",space,0.0,39.0,39.0,39.0,,,,,,,,,2100.2102589000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100.1945314999903,2100.2102589000133,2100.2102589000133,2100.6936431000067,2100.7104008999886,2103.193684500002,2103.193910300004,space,1.0,0.3251532999856863,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2103.1946329000057,2103.2102812000085,2103.2102812000085,2121.0116811000044,space,17.785606099991128,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,0.0,0.0,0.0,,,,,2122.026681599993,,,,,,,,,,,,,,,,,,,,,,,,2121.011729699996,2121.026685699995,2122.026681599993,2122.010856000008,,,,,,,,,,,,,,,,,,,2122.020598100004,2122.026681599993,2122.026681599993,2122.52664560001,2122.52664560001,2125.0264865999925,2125.0264865999925,2125.0105868999963,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,1.0,1.0,1.0,,,,,2125.0264865999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2125.011261100008,2125.0264865999925,2125.0264865999925,2125.526550300012,2125.526550300012,2128.0264745999884,2128.0264745999884,2128.010799100012,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,2.0,2.0,2.0,,,,,2128.0264745999884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.011556599988,2128.0264745999884,2128.0264745999884,2128.5264538000047,2128.5264538000047,2131.026599200006,2131.026599200006,2131.010668600007,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
6.0,"[-0.3, 0]",space,,,,,0.0,3.0,3.0,3.0,,,,,2131.026599200006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2131.01132759999,2131.026599200006,2131.026599200006,2131.526471099991,2131.526471099991,2134.026462600013,2134.026462600013,2134.0107112000114,space,1.0,1.4672050999943167,None,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,4.0,4.0,4.0,,,,,2134.026462600013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2134.011657099996,2134.026462600013,2134.026462600013,2134.5263129000086,2134.5263129000086,2137.026413899992,2137.026413899992,2137.010535700014,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,5.0,5.0,5.0,,,,,2137.026413899992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.011368600012,2137.026413899992,2137.026413899992,2137.5264603999967,2137.5264603999967,2140.026195999992,2140.026195999992,2140.01039380001,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback51,1.0,2024-01-12_17h18.39.372,untitled,2023.2.3,60.05371203655631,2024-01-12 17h53.18.129485 -0500,
