square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,fixation_2.started,target_square_2.stopped,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 103
10.0,"[0, -0.2]",None,,,,,0.0,0.0,0.0,0.0,,,,,2156.951136600008,,,,,,,,,,,,,,,,,,,,,,,,2155.936132700008,2155.9511661,2156.951136600008,2156.9352818000043,,,,,,,,,,,,,,,,,,,2156.9490812000004,2156.951136600008,2156.951136600008,2157.4513144000084,2157.4513144000084,2159.951151100002,2159.951151100002,2159.935041500008,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,1.0,1.0,1.0,,,,,2159.951151100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2159.9356462,2159.951151100002,2159.951151100002,2160.450987000004,2160.450987000004,2162.951095300013,2162.951095300013,2162.935568900008,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,2.0,2.0,2.0,,,,,2162.951095300013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2162.936387000009,2162.951095300013,2162.951095300013,2163.451093399999,2163.451093399999,2165.950832600007,2165.950832600007,2165.934780900003,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
6.0,"[-0.3, 0]",space,,,,,0.0,3.0,3.0,3.0,,,,,2165.950832600007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2165.9351301999995,2165.950832600007,2165.950832600007,2166.4511035000032,2166.4511035000032,2168.9509884,2168.9509884,2168.9349990000046,space,1.0,0.5632114999898477,None,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,4.0,4.0,4.0,,,,,2168.9509884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2168.935854700001,2168.9509884,2168.9509884,2169.4509690000123,2169.4509690000123,2171.950943200005,2171.950943200005,2171.9351041000045,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,5.0,5.0,5.0,,,,,2171.950943200005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171.9358576000086,2171.950943200005,2171.950943200005,2172.450913400011,2172.450913400011,2174.9508085000125,2174.9508085000125,2174.935158700013,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,6.0,6.0,6.0,,,,,2174.9508085000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2174.9359222000057,2174.9508085000125,2174.9508085000125,2175.4508872000006,2175.4508872000006,2177.950732000012,2177.950732000012,2177.934761200013,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
9.0,"[0.2, -0.1]",None,,,,,0.0,7.0,7.0,7.0,,,,,2177.950732000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2177.9353506000043,2177.950732000012,2177.950732000012,2178.4507663000118,2178.4507663000118,2180.9507863000035,2180.9507863000035,2180.9351730000053,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
9.0,"[0.2, -0.1]",space,,,,,0.0,8.0,8.0,8.0,,,,,2180.9507863000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180.9359444,2180.9507863000035,2180.9507863000035,2181.450640700001,2181.450640700001,2183.950647200006,2183.950647200006,2183.9348720000125,space,1.0,0.6540297000028659,None,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,9.0,9.0,9.0,,,,,2183.950647200006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2183.935635700007,2183.950647200006,2183.950647200006,2184.450735300008,2184.450735300008,2186.950627099999,2186.950627099999,2186.934852400009,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
11.0,"[-0.64, -0.4]",None,,,,,0.0,10.0,10.0,10.0,,,,,2186.950627099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2186.9354756000102,2186.950627099999,2186.950627099999,2187.450690800004,2187.450690800004,2189.950830300004,2189.950830300004,2189.934681800005,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
11.0,"[-0.64, -0.4]",space,,,,,0.0,11.0,11.0,11.0,,,,,2189.950830300004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2189.9353348000004,2189.950830300004,2189.950830300004,2190.450583700004,2190.450583700004,2192.950435900013,2192.950435900013,2192.934415200012,space,1.0,0.6973121999908471,None,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
4.0,"[-0.2, 0.1]",None,,,,,0.0,12.0,12.0,12.0,,,,,2192.950435900013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2192.935094500004,2192.950435900013,2192.950435900013,2193.450634600013,2193.450634600013,2195.9504637000064,2195.9504637000064,2195.9345926000096,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
3.0,"[0, 0.2]",None,,,,,0.0,13.0,13.0,13.0,,,,,2195.9504637000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195.935206400012,2195.9504637000064,2195.9504637000064,2196.4504795000103,2196.4504795000103,2198.950504200009,2198.950504200009,2198.9346644000034,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
3.0,"[0, 0.2]",space,,,,,0.0,14.0,14.0,14.0,,,,,2198.950504200009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2198.9353322000097,2198.950504200009,2198.950504200009,2199.450383500007,2199.450383500007,2201.950346800004,2201.950346800004,2201.9344631999998,space,1.0,0.661737100002938,None,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
8.0,"[-0.2, -0.1]",None,,,,,0.0,15.0,15.0,15.0,,,,,2201.950346800004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2201.9352542000124,2201.950346800004,2201.950346800004,2202.450482900007,2202.450482900007,2204.950239900005,2204.950239900005,2204.9342747000046,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,16.0,16.0,16.0,,,,,2204.950239900005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2204.934863200004,2204.950239900005,2204.950239900005,2205.450154200007,2205.450154200007,2207.9505291000096,2207.9505291000096,2207.934633000012,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,17.0,17.0,17.0,,,,,2207.9505291000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207.935299500008,2207.9505291000096,2207.9505291000096,2208.450240200007,2208.450240200007,2210.9502936000063,2210.9502936000063,2210.934297700005,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
4.0,"[-0.2, 0.1]",None,,,,,0.0,18.0,18.0,18.0,,,,,2210.9502936000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2210.934914100013,2210.9502936000063,2210.9502936000063,2211.4502014000027,2211.4502014000027,2213.9500076000118,2213.9500076000118,2213.9340452000038,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
4.0,"[-0.2, 0.1]",space,,,,,0.0,19.0,19.0,19.0,,,,,2213.9500076000118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2213.93465760001,2213.9500076000118,2213.9500076000118,2214.4500698000047,2214.4500698000047,2216.950135600011,2216.950135600011,2216.9343185000034,space,1.0,0.487472799999523,None,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
8.0,"[-0.2, -0.1]",None,,,,,0.0,20.0,20.0,20.0,,,,,2216.950135600011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2216.935023400001,2216.950135600011,2216.950135600011,2217.450190100004,2217.450190100004,2219.950406600008,2219.950406600008,2219.934174400012,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,21.0,21.0,21.0,,,,,2219.950406600008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2219.934792400003,2219.950406600008,2219.950406600008,2220.4502390000125,2220.4502390000125,2222.950030600012,2222.950030600012,2222.9339795000124,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
5.0,"[0.2, 0.1]",space,,,,,0.0,22.0,22.0,22.0,,,,,2222.950030600012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2222.934633500001,2222.950030600012,2222.950030600012,2223.449999100005,2223.449999100005,2225.9499196000106,2225.9499196000106,2225.933879700009,space,1.0,0.6497844999976223,None,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,23.0,23.0,23.0,,,,,2225.9499196000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2225.934611600009,2225.9499196000106,2225.9499196000106,2226.449883100009,2226.449883100009,2228.9502516000066,2228.9502516000066,2228.9341649000125,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
3.0,"[0, 0.2]",None,,,,,0.0,24.0,24.0,24.0,,,,,2228.9502516000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2228.9349105,2228.9502516000066,2228.9502516000066,2229.4499560000118,2229.4499560000118,2231.949869200005,2231.949869200005,2231.934069400013,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,25.0,25.0,25.0,,,,,2231.949869200005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2231.9347169000102,2231.949869200005,2231.949869200005,2232.4499712000106,2232.4499712000106,2234.9498410000087,2234.9498410000087,2234.933713200008,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,26.0,26.0,26.0,,,,,2234.9498410000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2234.9343192000088,2234.9498410000087,2234.9498410000087,2235.4498269000032,2235.4498269000032,2237.9498054,2237.9498054,2237.9337876000063,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
1.0,"[-0.64, 0.4]",space,,,,,0.0,27.0,27.0,27.0,,,,,2237.9498054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2237.934400700004,2237.9498054,2237.9498054,2238.449690900001,2238.449690900001,2240.9497753000032,2240.9497753000032,2240.9338438000123,space,1.0,0.6158924000046682,None,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
1.0,"[-0.64, 0.4]",space,,,,,0.0,28.0,28.0,28.0,,,,,2240.9497753000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2240.9346057000075,2240.9497753000032,2240.9497753000032,2241.4497580000025,2241.4497580000025,2243.949665500011,2243.949665500011,2243.9336778,None,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
3.0,"[0, 0.2]",None,,,,,0.0,29.0,29.0,29.0,,,,,2243.949665500011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2243.934273000006,2243.949665500011,2243.949665500011,2244.4496563,2244.4496563,2246.9495797000127,2246.9495797000127,2246.933722600006,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,30.0,30.0,30.0,,,,,2246.9495797000127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2246.934418900011,2246.9495797000127,2246.9495797000127,2247.4496305000066,2247.4496305000066,2249.949552700011,2249.949552700011,2249.9337161000003,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
12.0,"[0.64, -0.4]",space,,,,,0.0,31.0,31.0,31.0,,,,,2249.949552700011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2249.93433850001,2249.949552700011,2249.949552700011,2250.449461900004,2250.449461900004,2252.949469700005,2252.949469700005,2252.9335974999995,space,1.0,0.6840917999943485,None,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,32.0,32.0,32.0,,,,,2252.949469700005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2252.934338900013,2252.949469700005,2252.949469700005,2253.4494437000103,2253.4494437000103,2255.949441400008,2255.949441400008,2255.9336577000067,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
1.0,"[-0.64, 0.4]",None,,,,,0.0,33.0,33.0,33.0,,,,,2255.949441400008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2255.934278300003,2255.949441400008,2255.949441400008,2256.449345900008,2256.449345900008,2258.949407500011,2258.949407500011,2258.9334653000114,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
7.0,"[0.3, 0]",None,,,,,0.0,34.0,34.0,34.0,,,,,2258.949407500011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2258.934131700007,2258.949407500011,2258.949407500011,2259.4493776000018,2259.4493776000018,2261.949508000005,2261.949508000005,2261.9338592999998,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
7.0,"[0.3, 0]",space,,,,,0.0,35.0,35.0,35.0,,,,,2261.949508000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2261.9346370999992,2261.949508000005,2261.949508000005,2262.449453500012,2262.449453500012,2264.9492660000105,2264.9492660000105,2264.933500500003,space,1.0,0.7693081000033999,None,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
11.0,"[-0.64, -0.4]",None,,,,,0.0,36.0,36.0,36.0,,,,,2264.9492660000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2264.9343727000087,2264.9492660000105,2264.9492660000105,2265.449276800005,2265.449276800005,2267.949217000001,2267.949217000001,2267.9334499000106,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
2.0,"[0.64, 0.4]",None,,,,,0.0,37.0,37.0,37.0,,,,,2267.949217000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2267.9341226000106,2267.949217000001,2267.949217000001,2268.4492963000084,2268.4492963000084,2270.9491254000022,2270.9491254000022,2270.9336814000126,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,38.0,38.0,38.0,,,,,2270.9491254000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2270.934665200009,2270.9491254000022,2270.9491254000022,2271.449476600013,2271.449476600013,2273.9492260000115,2273.9492260000115,2273.933261900005,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,39.0,39.0,39.0,,,,,2273.9492260000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2273.934022100002,2273.9492260000115,2273.9492260000115,2274.449181300006,2274.449181300006,2276.949249800004,2276.949249800004,2276.933142600013,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2276.93360270001,2276.949249800004,2276.949249800004,2289.3502731000044,space,12.387156900003902,None,,,,,,,,,,,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0.2, 0.1]",None,,,,,,,,,0.0,0.0,0.0,0.0,2290.366534300003,,,,,,,,,,,,,,,,,,,,,,,,2289.3503173000063,2289.36551280001,2290.366534300003,2290.349771699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290.364550600003,2290.366534300003,2290.366534300003,2290.865554000004,2290.882152200007,2293.3654890000034,2293.3654890000034,2293.349531300002,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0.64, 0.4]",None,,,,,,,,,0.0,1.0,1.0,1.0,2293.3654890000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2293.350187700009,2293.3654890000034,2293.3654890000034,2293.8654695000005,2293.8654695000005,2296.3654513000074,2296.3654513000074,2296.349451300004,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[-0.3, 0]",None,,,,,,,,,0.0,2.0,2.0,2.0,2296.3654513000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2296.350078600008,2296.3654513000074,2296.3654513000074,2296.86552810001,2296.86552810001,2299.365441300004,2299.365441300004,2299.34953040001,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0.2, -0.1]",None,,,,,,,,,0.0,3.0,3.0,3.0,2299.365441300004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299.35016110001,2299.365441300004,2299.365441300004,2299.8654345000105,2299.8654345000105,2302.3654255,2302.3654255,2302.349692100004,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0, 0.2]",None,,,,,,,,,0.0,4.0,4.0,4.0,2302.3654255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2302.350541000007,2302.3654255,2302.3654255,2302.8653949,2302.8653949,2305.365208700008,2305.365208700008,2305.3493823000026,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0.2, -0.1]",space,,,,,,,,,0.0,5.0,5.0,5.0,2305.365208700008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2305.350079700001,2305.365208700008,2305.365208700008,2305.865209900003,2305.865209900003,2308.365330300003,2308.365330300003,2308.3496674000053,space,1.0,0.5943661999917822,None,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0, -0.2]",None,,,,,,,,,0.0,6.0,6.0,6.0,2308.365330300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308.3509025000094,2308.365330300003,2308.365330300003,2308.865417500012,2308.865417500012,2311.3650949000003,2311.3650949000003,2311.3493120000057,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0.64, -0.4]",None,,,,,,,,,0.0,7.0,7.0,7.0,2311.3650949000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311.349904400005,2311.3650949000003,2311.3650949000003,2311.8649898000003,2311.8649898000003,2314.3652063000045,2314.3652063000045,2314.349333200007,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0.3, 0]",None,,,,,,,,,0.0,8.0,8.0,8.0,2314.3652063000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2314.3500048000133,2314.3652063000045,2314.3652063000045,2314.8651453000057,2314.8651453000057,2317.365101600008,2317.365101600008,2317.349187500004,None,1.0,,,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
,"[0.64, -0.4]",space,,,,,,,,,0.0,9.0,9.0,9.0,2317.365101600008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2317.349774800008,2317.365101600008,2317.365101600008,2317.865104100012,2317.865104100012,2320.364988900008,2320.364988900008,2320.349202600002,space,1.0,0.5815042000031099,None,,,,,nback48,1.0,2024-01-11_12h56.39.558,untitled,2023.2.3,59.96717396684593,2024-01-11 13h16.28.324850 -0500,
