Timestamp,ActivePhase,EndActivePhase,CurrentTrial,StimulusQuestion
0.0,Start,,99,
376.9432,,EndofStart,99,
376.9432,Calibration,,99,
400.5305,,EndofCalibration,99,
400.5305,Tutorial,,99,
882.0764,,EndofTutorial,99,
882.0764,Rest,,99,
1182.078,,EndofRest,99,
1182.116,Feedback,,99,
1188.002,Experimental,,99,
1236.326,Experimental,,0,_A1_CI_NSI_R180x
1276.227,Experimental,,1,_B1_CI_NSI_R0
1320.084,Experimental,,2,_A2_AC_SI_R180z
1333.964,Experimental,,3,_B2_AC_SI_R180x
1360.085,Feedback,,99,
1363.845,Experimental,,99,
1363.845,Experimental,,4,_A3_CI_NSI_R120z
1380.08,Experimental,,5,_B3_AC_SI_R180y
1398.745,Experimental,,6,_A4_AC_SI_R180x
1409.718,Experimental,,7,_B4_C_SI_R180y
1432.813,Feedback,,99,
1434.777,Experimental,,99,
1434.777,Experimental,,8,_A5_AC_SI_R180y
1444.302,Experimental,,9,_B5_C_SI_R120z
1469.302,Experimental,,10,_A6_AC_SI_R180z
1489.704,Experimental,,11,_B6_CI_NSI_R180x
1513.018,Feedback,,99,
1515.103,Experimental,,99,
1515.103,Experimental,,12,_A7_C_NSI_R180z
1554.211,Experimental,,13,_B7_AC_SI_R90z
1588.108,Experimental,,14,_A8_C_SI_R180y
1627.922,Experimental,,15,_B8_AC_SI_R60z
1656.043,Feedback,,99,
1657.871,Experimental,,99,
1657.871,Experimental,,16,_A9_C_NSI_R180y
1688.646,Experimental,,17,_B9_C_NSI_R90z
1727.017,Experimental,,18,_A10_C_SI_R180x
1758.229,Experimental,,19,_B10_C_NSI_R180x
1802.286,Feedback,,99,
1804.104,Experimental,,99,
1804.104,Experimental,,20,_A11_AC_SI_R180y
1830.22,Experimental,,21,_B11_CI_NSI_R120z
1859.913,Experimental,,22,_A12_C_NSI_R180x
1877.708,Experimental,,23,_B12_C_SI_R180x
1925.45,Feedback,,99,
1927.606,Experimental,,99,
1927.606,Experimental,,24,_A13_CI_NSI_R180x
1951.32,Experimental,,25,_B13_AC_SI_R180x
1995.012,Experimental,,26,_A14_AC_SI_R180x
2038.62,Experimental,,27,_B14_AC_SI_R180y
2075.052,Feedback,,99,
2076.98,Experimental,,99,
2076.98,Experimental,,28,_A15_C_SI_R120z
2100.016,Experimental,,29,_B15_CI_NSI_R180y
2127.295,Experimental,,30,_A16_CI_NSI_R0
2157.699,Experimental,,31,_B16_C_NSI_R180y
2187.579,Feedback,,99,
2191.117,,EndofExperiment,99,
