square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
6,"[-0.3, 0]",None,0,12,12,12,,,,,,,,,82.20241749999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.18651939999972,82.20241749999968,82.20241749999968,82.68583189999981,82.70258990000002,85.18592459999991,85.18612209999992,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
9,"[0.2, -0.1]",None,0,13,13,13,,,,,,,,,85.20251439999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.18691279999985,85.20251439999993,85.20251439999993,85.68584199999987,85.7026206999999,88.18575089999968,88.18591560000004,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
7,"[0.3, 0]",None,0,14,14,14,,,,,,,,,88.20228309999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.1864728999999,88.20228309999993,88.20228309999993,88.6858385999999,88.70245419999992,91.18585690000009,91.18603839999969,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
2,"[0.64, 0.4]",None,0,15,15,15,,,,,,,,,91.20236309999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.18675480000002,91.20236309999973,91.20236309999973,91.68573340000012,91.7024323999999,94.18582979999974,94.18603839999969,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
2,"[0.64, 0.4]",None,0,16,16,16,,,,,,,,,94.2024123000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.18685879999975,94.2024123000001,94.2024123000001,94.68563210000002,94.70220680000011,97.18555669999978,97.1857528999999,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
11,"[-0.64, -0.4]",space,0,17,17,17,,,,,,,,,97.20235019999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.18652079999993,97.20235019999973,97.20235019999973,97.68571909999991,97.70214799999985,100.18562599999996,100.18580119999979,space,1,0.4056571000000986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
11,"[-0.64, -0.4]",space,0,18,18,18,,,,,,,,,100.20218859999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1866473,100.20218859999977,100.20218859999977,100.68560639999987,100.70226409999987,103.18555289999995,103.1857372999998,space,1,0.48343130000012025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
7,"[0.3, 0]",None,0,19,19,19,,,,,,,,,103.20212719999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1866344,103.20212719999972,103.20212719999972,103.68557220000002,103.70219249999991,106.18558559999974,106.18575809999993,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
3,"[0, 0.2]",None,0,20,20,20,,,,,,,,,106.20202749999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.18648489999987,106.20202749999999,106.20202749999999,106.68554649999987,106.70212979999997,109.18540669999993,109.18556499999977,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
10,"[0, -0.2]",None,0,21,21,21,,,,,,,,,109.20210270000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.18632069999967,109.20210270000007,109.20210270000007,109.68542799999977,109.70208219999995,112.18534529999988,112.18551489999982,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
1,"[-0.64, 0.4]",None,0,22,22,22,,,,,,,,,112.20200440000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.18615760000012,112.20200440000008,112.20200440000008,112.68551819999993,112.70217700000012,115.18539650000002,115.18560249999973,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
2,"[0.64, 0.4]",None,0,23,23,23,,,,,,,,,115.20192229999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.18637489999992,115.20192229999975,115.20192229999975,115.6852845999997,115.70206529999996,118.18524829999978,118.18542690000004,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
6,"[-0.3, 0]",None,0,24,24,24,,,,,,,,,118.2018635999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.18612789999997,118.2018635999998,118.2018635999998,118.6852702000001,118.70177629999989,121.18521770000007,121.18538940000008,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
3,"[0, 0.2]",None,0,25,25,25,,,,,,,,,121.20195400000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.18612159999975,121.20195400000011,121.20195400000011,121.68521549999969,121.70186680000006,124.18525709999994,124.1854585000001,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
11,"[-0.64, -0.4]",space,0,26,26,26,,,,,,,,,124.20188120000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.18622759999971,124.20188120000012,124.20188120000012,124.68517440000005,124.70175139999992,127.1852159,127.18539920000012,space,1,0.42643120000002455,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
1,"[-0.64, 0.4]",None,0,27,27,27,,,,,,,,,127.20197289999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.1861871000001,127.20197289999987,127.20197289999987,127.68508010000005,127.70164329999989,130.18518249999988,130.18539229999988,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
3,"[0, 0.2]",None,0,28,28,28,,,,,,,,,130.2018533999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.1862627999999,130.2018533999999,130.2018533999999,130.68501590000005,130.70163729999967,133.18499729999985,133.18514679999998,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
9,"[0.2, -0.1]",None,0,29,29,29,,,,,,,,,133.20165180000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.18573190000006,133.20165180000004,133.20165180000004,133.68513910000001,133.7017879,136.1849299999999,136.18511279999984,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
8,"[-0.2, -0.1]",None,0,30,30,30,,,,,,,,,136.2015381000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.18580699999984,136.2015381000001,136.2015381000001,136.68489739999995,136.7017568000001,139.18509319999976,139.18530490000012,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
12,"[0.64, -0.4]",None,0,31,31,31,,,,,,,,,139.2016862999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.18613349999987,139.2016862999999,139.2016862999999,139.68482249999988,139.70157579999977,142.18505209999967,142.1852276999998,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
9,"[0.2, -0.1]",None,0,32,32,32,,,,,,,,,142.20142159999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.18591239999978,142.20142159999978,142.20142159999978,142.68477570000005,142.70144989999972,145.18481780000002,145.1849883,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
11,"[-0.64, -0.4]",space,0,33,33,33,,,,,,,,,145.20135589999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.18568109999978,145.20135589999973,145.20135589999973,145.68483389999983,145.70151559999977,148.1848347,148.18500949999998,space,1,0.4596587000000909,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
7,"[0.3, 0]",None,0,34,34,34,,,,,,,,,148.2013291999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.1858540999997,148.2013291999997,148.2013291999997,148.6847441,148.70140469999978,151.18477499999972,151.1849718999997,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
11,"[-0.64, -0.4]",space,0,35,35,35,,,,,,,,,151.2014654999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.1858102000001,151.2014654999998,151.2014654999998,151.68467509999982,151.7015607999997,154.18477660000008,154.18500210000002,space,1,0.48916170000029524,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
4,"[-0.2, 0.1]",None,0,36,36,36,,,,,,,,,154.20130489999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.18603940000003,154.20130489999974,154.20130489999974,154.6846055000001,154.7013010999999,157.18461279999974,157.1848043,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
5,"[0.2, 0.1]",None,0,37,37,37,,,,,,,,,157.2013036999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.18552009999985,157.2013036999997,157.2013036999997,157.68472870000005,157.7011496,160.1846574000001,160.18485299999975,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
6,"[-0.3, 0]",None,0,38,38,38,,,,,,,,,160.20124600000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.1856370999999,160.20124600000008,160.20124600000008,160.68459940000002,160.7012549000001,163.18432489999987,163.18445509999992,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
11,"[-0.64, -0.4]",space,0,39,39,39,,,,,,,,,163.2010881000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.18496109999978,163.2010881000001,163.2010881000001,163.6845433999997,163.70110619999969,166.1845186999999,166.1847276999997,space,1,0.4200697000001128,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.18551769999976,166.2013536999998,166.2013536999998,215.48522409999987,space,49.27024500000016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
10,"[0, -0.2]",None,,,,,0,0,0,0,,,,,216.5000387,,,,,,,,,,,,,,,,,,,,,,,,215.48526970000012,215.5003902999997,216.5000387,216.4841739999997,,,,,,,,,,,,,,,,,,,216.49436879999985,216.5000387,216.5000387,217.0002655999997,217.0002655999997,219.5001059000001,219.5001059000001,219.48428609999974,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
5,"[0.2, 0.1]",None,,,,,0,1,1,1,,,,,219.5001059000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.48503299999993,219.5001059000001,219.5001059000001,220.0002311999997,220.0002311999997,222.5001653999998,222.5001653999998,222.48421259999986,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
6,"[-0.3, 0]",None,,,,,0,2,2,2,,,,,222.5001653999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.48482990000002,222.5001653999998,222.5001653999998,223.0002239999999,223.0002239999999,225.49996680000004,225.49996680000004,225.48381879999988,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
6,"[-0.3, 0]",space,,,,,0,3,3,3,,,,,225.49996680000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.48418110000011,225.49996680000004,225.49996680000004,226.0002654,226.0002654,228.50005819999978,228.50005819999978,228.48412589999998,space,1,0.337922200000321,None,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
12,"[0.64, -0.4]",None,,,,,0,4,4,4,,,,,228.50005819999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.48506670000006,228.50005819999978,228.50005819999978,229.00029790000008,229.00029790000008,231.49993859999995,231.49993859999995,231.4840749,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
10,"[0, -0.2]",None,,,,,0,5,5,5,,,,,231.49993859999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.4846776999998,231.49993859999995,231.49993859999995,231.99997649999978,231.99997649999978,234.4999444,234.4999444,234.48388269999987,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
2,"[0.64, 0.4]",None,,,,,0,6,6,6,,,,,234.4999444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.48448839999992,234.4999444,234.4999444,235.00008819999994,235.00008819999994,237.4998198999997,237.4998198999997,237.48401220000005,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
9,"[0.2, -0.1]",None,,,,,0,7,7,7,,,,,237.4998198999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.48460029999978,237.4998198999997,237.4998198999997,237.9998572999998,237.9998572999998,240.4999355,240.4999355,240.48401620000004,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
9,"[0.2, -0.1]",space,,,,,0,8,8,8,,,,,240.4999355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.48464839999997,240.4999355,240.4999355,240.99998289999985,240.99998289999985,243.49978239999973,243.49978239999973,243.48376819999976,space,1,0.33410189999995055,None,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
6,"[-0.3, 0]",None,,,,,0,9,9,9,,,,,243.49978239999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.4846005999998,243.49978239999973,243.49978239999973,243.9998344999999,243.9998344999999,246.4996688000001,246.4996688000001,246.48382709999987,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,nback21,001,2023-12-12_11h18.41.563,untitled,2023.2.3,60.03035134558554,2023-12-12 11h59.00.409282 -0500,
