TimeShown, TimeAnswered, TimeDiff, IsCorrect, CurrentTrial, StimulusQuestion, TimeoutCounter
891.0616,925.6197,34.55811,True,0,_A1_CI_NSI_R180x,0
927.6892,955.953,28.26379,True,1,_B1_CI_NSI_R0,0
958.0047,988.089,30.08429,False,2,_A2_AC_SI_R180z,0
990.1482,1009.139,18.99115,True,3,_B2_AC_SI_R180x,0
1016.165,1040.954,24.78967,True,4,_A3_CI_NSI_R120z,0
1043.046,1062.92,19.87427,True,5,_B3_AC_SI_R180y,0
1065.002,1079.081,14.07959,True,6,_A4_AC_SI_R180x,0
1081.114,1094.085,12.97107,True,7,_B4_C_SI_R180y,0
1099.709,1124.215,24.50659,True,8,_A5_AC_SI_R180y,0
1126.263,1159.222,32.9585,False,9,_B5_C_SI_R120z,0
1161.27,1203.936,42.66626,False,10,_A6_AC_SI_R180z,0
1206.046,1230.094,24.04858,True,11,_B6_CI_NSI_R180x,0
1235.391,1270.886,35.49487,True,12,_A7_C_NSI_R180z,0
1272.948,1316.107,43.15845,True,13,_B7_AC_SI_R90z,0
1318.149,1343.984,25.83423,True,14,_A8_C_SI_R180y,0
1346.082,1368.915,22.83301,True,15,_B8_AC_SI_R60z,0
1374.967,1398.657,23.69031,True,16,_A9_C_NSI_R180y,0
1400.979,1427.599,26.62012,True,17,_B9_C_NSI_R90z,0
1429.698,1447.372,17.67468,True,18,_A10_C_SI_R180x,0
1449.457,1471.707,22.25073,True,19,_B10_C_NSI_R180x,0
1479.952,1520.359,40.40723,True,20,_A11_AC_SI_R180y,0
1522.51,1533.525,11.01453,True,21,_B11_CI_NSI_R120z,0
1535.587,1554.318,18.73145,True,22,_A12_C_NSI_R180x,0
1556.417,1578.819,22.40186,False,23,_B12_C_SI_R180x,0
1583.904,1594.578,10.67395,True,24,_A13_CI_NSI_R180x,0
1596.654,1627.21,30.55603,True,25,_B13_AC_SI_R180x,0
1629.272,1660.47,31.19727,False,26,_A14_AC_SI_R180x,0
1662.629,1680.313,17.68481,True,27,_B14_AC_SI_R180y,0
1685.329,1713.29,27.9613,True,28,_A15_C_SI_R120z,0
1715.366,1749.057,33.69104,True,29,_B15_CI_NSI_R180y,0
1751.116,1784,32.88367,True,30,_A16_CI_NSI_R0,0
1786.083,1796.443,10.35999,True,31,_B16_C_NSI_R180y,0
