Timestamp,ActivePhase,EndActivePhase,CurrentTrial,StimulusQuestion
0.0,Start,,99,
453.8723,,EndofStart,99,
453.8723,Calibration,,99,
475.5503,,EndofCalibration,99,
475.5503,Tutorial,,99,
887.991,,EndofTutorial,99,
887.991,Rest,,99,
1188.001,,EndofRest,99,
1188.044,Feedback,,99,
1193.147,Experimental,,99,
1227.881,Experimental,,0,_A1_CI_NSI_R180x
1254.537,Experimental,,1,_B1_CI_NSI_R0
1272.028,Experimental,,2,_A2_AC_SI_R180z
1287.921,Experimental,,3,_B2_AC_SI_R180x
1297.104,Feedback,,99,
1301.204,Experimental,,99,
1301.204,Experimental,,4,_A3_CI_NSI_R120z
1330.168,Experimental,,5,_B3_AC_SI_R180y
1342.937,Experimental,,6,_A4_AC_SI_R180x
1357.099,Experimental,,7,_B4_C_SI_R180y
1371.811,Feedback,,99,
1375.578,Experimental,,99,
1375.578,Experimental,,8,_A5_AC_SI_R180y
1398.044,Experimental,,9,_B5_C_SI_R120z
1411.55,Experimental,,10,_A6_AC_SI_R180z
1421.338,Experimental,,11,_B6_CI_NSI_R180x
1432.199,Feedback,,99,
1436.348,Experimental,,99,
1436.348,Experimental,,12,_A7_C_NSI_R180z
1450.353,Experimental,,13,_B7_AC_SI_R90z
1466.306,Experimental,,14,_A8_C_SI_R180y
1482.099,Experimental,,15,_B8_AC_SI_R60z
1493.9,Feedback,,99,
1495.936,Experimental,,99,
1495.936,Experimental,,16,_A9_C_NSI_R180y
1504.93,Experimental,,17,_B9_C_NSI_R90z
1522.903,Experimental,,18,_A10_C_SI_R180x
1538.702,Experimental,,19,_B10_C_NSI_R180x
1561.863,Feedback,,99,
1563.746,Experimental,,99,
1563.746,Experimental,,20,_A11_AC_SI_R180y
1569.701,Experimental,,21,_B11_CI_NSI_R120z
1601.378,Experimental,,22,_A12_C_NSI_R180x
1613.492,Experimental,,23,_B12_C_SI_R180x
1641.526,Feedback,,99,
1643.065,Experimental,,99,
1643.065,Experimental,,24,_A13_CI_NSI_R180x
1657.993,Experimental,,25,_B13_AC_SI_R180x
1670.753,Experimental,,26,_A14_AC_SI_R180x
1709.379,Experimental,,27,_B14_AC_SI_R180y
1722.639,Feedback,,99,
1724.219,Experimental,,99,
1724.219,Experimental,,28,_A15_C_SI_R120z
1737.966,Experimental,,29,_B15_CI_NSI_R180y
1751.82,Experimental,,30,_A16_CI_NSI_R0
1768.124,Experimental,,31,_B16_C_NSI_R180y
1784.475,Feedback,,99,
1786.891,,EndofExperiment,99,
