TimeShown, TimeAnswered, TimeDiff, IsCorrect, CurrentTrial, StimulusQuestion, TimeoutCounter
1363.092,1385.609,22.51624,True,0,_A1_CI_NSI_R180x,0
1387.647,1421.292,33.64539,False,1,_B1_CI_NSI_R0,0
1423.324,1468.182,44.85742,True,2,_A2_AC_SI_R180z,0
1470.234,1490.161,19.92725,True,3,_B2_AC_SI_R180x,0
1498.507,1525.823,27.31531,True,4,_A3_CI_NSI_R120z,0
1527.873,1556.248,28.37549,True,5,_B3_AC_SI_R180y,0
1558.285,1578.62,20.33545,True,6,_A4_AC_SI_R180x,0
1580.708,1620.479,39.77124,True,7,_B4_C_SI_R180y,0
1625.542,1654.682,29.14063,True,8,_A5_AC_SI_R180y,0
1656.729,1685.09,28.36157,True,9,_B5_C_SI_R120z,0
1687.17,1715.313,28.14343,True,10,_A6_AC_SI_R180z,0
1717.379,1746.41,29.03149,False,11,_B6_CI_NSI_R180x,0
1750.774,1792.407,41.63245,False,12,_A7_C_NSI_R180z,0
1794.477,1812.9,18.42322,True,13,_B7_AC_SI_R90z,0
1814.956,1844.156,29.19934,True,14,_A8_C_SI_R180y,0
1846.208,1858.421,12.21289,True,15,_B8_AC_SI_R60z,0
1862.352,1895.565,33.21252,False,16,_A9_C_NSI_R180y,0
1897.652,1916.916,19.26477,True,17,_B9_C_NSI_R90z,0
1918.975,1939.384,20.40869,True,18,_A10_C_SI_R180x,0
1941.453,1981.471,40.01782,False,19,_B10_C_NSI_R180x,0
1985.356,2000.549,15.19336,True,20,_A11_AC_SI_R180y,0
2002.624,2029.446,26.82202,False,21,_B11_CI_NSI_R120z,0
2031.779,2049.26,17.48169,True,22,_A12_C_NSI_R180x,0
2051.314,2079.225,27.91064,False,23,_B12_C_SI_R180x,0
2082.922,2106.697,23.77539,True,24,_A13_CI_NSI_R180x,0
2108.751,2140.042,31.29053,True,25,_B13_AC_SI_R180x,0
2142.108,2182.412,40.30371,True,26,_A14_AC_SI_R180x,0
2184.521,2202.387,17.86572,True,27,_B14_AC_SI_R180y,0
2208.131,2221.892,13.7605,True,28,_A15_C_SI_R120z,0
2224.013,2253.298,29.28491,True,29,_B15_CI_NSI_R180y,0
2255.376,2295.572,40.1958,True,30,_A16_CI_NSI_R0,0
2297.635,2337.691,40.05688,False,31,_B16_C_NSI_R180y,0
