TimeShown,TimeAnswered,TimeDiff,IsCorrect,CurrentTrial,StimulusQuestion,TimeoutCounter
1031.309,1043.412,12.10254,True,0,_A1_CI_NSI_R180x,0
1045.485,1053.228,7.74292,True,1,_B1_CI_NSI_R0,0
1055.252,1066.903,11.65063,True,2,_A2_AC_SI_R180z,0
1069.208,1074.632,5.424561,False,3,_B2_AC_SI_R180x,0
1083.301,1109.771,26.47021,True,4,_A3_CI_NSI_R120z,0
1111.811,1130.735,18.92346,True,5,_B3_AC_SI_R180y,0
1132.834,1144.729,11.89514,True,6,_A4_AC_SI_R180x,0
1146.805,1171.916,25.11157,True,7,_B4_C_SI_R180y,0
1178.196,1200.4,22.20422,True,8,_A5_AC_SI_R180y,0
1202.481,1224.304,21.82263,True,9,_B5_C_SI_R120z,0
1226.348,1264.848,38.50024,True,10,_A6_AC_SI_R180z,0
1266.927,1286.676,19.74951,True,11,_B6_CI_NSI_R180x,0
1291.663,1305.253,13.59058,True,12,_A7_C_NSI_R180z,0
1307.331,1315.481,8.149292,True,13,_B7_AC_SI_R90z,0
1317.562,1349.459,31.89734,True,14,_A8_C_SI_R180y,0
1351.524,1357.488,5.963989,True,15,_B8_AC_SI_R60z,0
1365.102,1370.5,5.39856,True,16,_A9_C_NSI_R180y,0
1372.621,1383.551,10.93066,True,17,_B9_C_NSI_R90z,0
1385.627,1397.857,12.22949,False,18,_A10_C_SI_R180x,0
1399.93,1424.687,24.75647,True,19,_B10_C_NSI_R180x,0
1430.828,1440.912,10.08435,True,20,_A11_AC_SI_R180y,0
1443.088,1464.082,20.99426,True,21,_B11_CI_NSI_R120z,0
1466.146,1479.727,13.58105,True,22,_A12_C_NSI_R180x,0
1481.804,1513.302,31.49792,True,23,_B12_C_SI_R180x,0
1521.774,1529.21,7.435303,True,24,_A13_CI_NSI_R180x,0
1531.286,1544.787,13.5011,True,25,_B13_AC_SI_R180x,0
1546.854,1564.977,18.12341,False,26,_A14_AC_SI_R180x,0
1567.036,1581.481,14.44531,True,27,_B14_AC_SI_R180y,0
1586.766,1597.491,10.72485,True,28,_A15_C_SI_R120z,0
1599.566,1608.18,8.614258,False,29,_B15_CI_NSI_R180y,0
1610.289,1622.643,12.35364,False,30,_A16_CI_NSI_R0,0
1624.75,1641.978,17.22876,True,31,_B16_C_NSI_R180y,0
