square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,response_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 104
9.0,"[0.2, -0.1]",None,0.0,9.0,9.0,9.0,,,,,,,,,1662.8526816999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.8374040999995,1662.8526816999995,1662.8526816999995,1663.3359806,1663.3526575,1665.835979,1665.8525956999997,1665.8368671999997,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
8.0,"[-0.2, -0.1]",None,0.0,10.0,10.0,10.0,,,,,,,,,1665.8525956999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665.8375014999997,1665.8525956999997,1665.8525956999997,1666.3525043999998,1666.3525043999998,1668.8526453,1668.8526453,1668.8367801,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
9.0,"[0.2, -0.1]",None,0.0,11.0,11.0,11.0,,,,,,,,,1668.8526453,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.8374467999995,1668.8526453,1668.8526453,1669.3526503999997,1669.3526503999997,1671.8525454,1671.8525454,1671.8368173,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
6.0,"[-0.3, 0]",None,0.0,12.0,12.0,12.0,,,,,,,,,1671.8525454,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671.8375376,1671.8525454,1671.8525454,1672.3526211999997,1672.3526211999997,1674.8524221999996,1674.8524221999996,1674.8366416999995,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
9.0,"[0.2, -0.1]",None,0.0,13.0,13.0,13.0,,,,,,,,,1674.8524221999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.8372245,1674.8524221999996,1674.8524221999996,1675.3524782999998,1675.3524782999998,1677.8524039999998,1677.8524039999998,1677.8367797,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
7.0,"[0.3, 0]",None,0.0,14.0,14.0,14.0,,,,,,,,,1677.8524039999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677.8376086999997,1677.8524039999998,1677.8524039999998,1678.3525553,1678.3525553,1680.8523913999998,1680.8523913999998,1680.8366733999997,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
2.0,"[0.64, 0.4]",None,0.0,15.0,15.0,15.0,,,,,,,,,1680.8523913999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.8372995,1680.8523913999998,1680.8523913999998,1681.3524389999998,1681.3524389999998,1683.8523330999997,1683.8523330999997,1683.8365395,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
2.0,"[0.64, 0.4]",None,0.0,16.0,16.0,16.0,,,,,,,,,1683.8523330999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,1683.8372514999996,1683.8523330999997,1683.8523330999997,1684.3523582999997,1684.3523582999997,1686.8523096,1686.8523096,1686.8364025,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
11.0,"[-0.64, -0.4]",space,0.0,17.0,17.0,17.0,,,,,,,,,1686.8523096,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686.8371072,1686.8523096,1686.8523096,1687.3522094999998,1687.3522094999998,1689.8522307999997,1689.8522307999997,1689.8363633,space,1.0,0.3906658999999308,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
11.0,"[-0.64, -0.4]",space,0.0,18.0,18.0,18.0,,,,,,,,,1689.8522307999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689.8369567999998,1689.8522307999997,1689.8522307999997,1690.3520816,1690.3520816,1692.8522275,1692.8522275,1692.8365249999997,space,1.0,0.4526252999999087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
7.0,"[0.3, 0]",None,0.0,19.0,19.0,19.0,,,,,,,,,1692.8522275,,,,,,,,,,,,,,,,,,,,,,,,,,,,1692.8372891,1692.8522275,1692.8522275,1693.3521714999997,1693.3521714999997,1695.852061,1695.852061,1695.8367002999998,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
3.0,"[0, 0.2]",None,0.0,20.0,20.0,20.0,,,,,,,,,1695.852061,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.8375118,1695.852061,1695.852061,1696.3522638,1696.3522638,1698.8519447999995,1698.8519447999995,1698.8362036,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
10.0,"[0, -0.2]",None,0.0,21.0,21.0,21.0,,,,,,,,,1698.8519447999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.8367952,1698.8519447999995,1698.8519447999995,1699.352108,1699.352108,1701.8520442999998,1701.8520442999998,1701.8363028,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
1.0,"[-0.64, 0.4]",None,0.0,22.0,22.0,22.0,,,,,,,,,1701.8520442999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701.8369439999997,1701.8520442999998,1701.8520442999998,1702.3520215999995,1702.3520215999995,1704.8518335,1704.8518335,1704.8361513999998,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
2.0,"[0.64, 0.4]",None,0.0,23.0,23.0,23.0,,,,,,,,,1704.8518335,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704.8369442999997,1704.8518335,1704.8518335,1705.3520039,1705.3520039,1707.8519410999995,1707.8519410999995,1707.8362176,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
6.0,"[-0.3, 0]",None,0.0,24.0,24.0,24.0,,,,,,,,,1707.8519410999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707.8368874999996,1707.8519410999995,1707.8519410999995,1708.3519026,1708.3519026,1710.8518728999998,1710.8518728999998,1710.8362976,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
3.0,"[0, 0.2]",None,0.0,25.0,25.0,25.0,,,,,,,,,1710.8518728999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710.8371112999998,1710.8518728999998,1710.8518728999998,1711.3519658,1711.3519658,1713.8518381999995,1713.8518381999995,1713.8364435999997,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
11.0,"[-0.64, -0.4]",space,0.0,26.0,26.0,26.0,,,,,,,,,1713.8518381999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713.8372544,1713.8518381999995,1713.8518381999995,1714.3517097999998,1714.3517097999998,1716.8517284999998,1716.8517284999998,1716.8359772999995,space,1.0,0.4398539000003438,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
1.0,"[-0.64, 0.4]",None,0.0,27.0,27.0,27.0,,,,,,,,,1716.8517284999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716.8368532,1716.8517284999998,1716.8517284999998,1717.3517659,1717.3517659,1719.851698,1719.851698,1719.8359842999998,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
3.0,"[0, 0.2]",None,0.0,28.0,28.0,28.0,,,,,,,,,1719.851698,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719.8366885,1719.851698,1719.851698,1720.3518535999997,1720.3518535999997,1722.8515479999996,1722.8515479999996,1722.8359657,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
9.0,"[0.2, -0.1]",None,0.0,29.0,29.0,29.0,,,,,,,,,1722.8515479999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.8365701999996,1722.8515479999996,1722.8515479999996,1723.3517247999998,1723.3517247999998,1725.8515776,1725.8515776,1725.8357182,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
8.0,"[-0.2, -0.1]",None,0.0,30.0,30.0,30.0,,,,,,,,,1725.8515776,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.8363409,1725.8515776,1725.8515776,1726.351597,1726.351597,1728.8515346999998,1728.8515346999998,1728.835935,space,0.0,0.3870321000003969,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
12.0,"[0.64, -0.4]",None,0.0,31.0,31.0,31.0,,,,,,,,,1728.8515346999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728.8369183999998,1728.8515346999998,1728.8515346999998,1729.3513994,1729.3513994,1731.8515591,1731.8515591,1731.8360723,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
9.0,"[0.2, -0.1]",None,0.0,32.0,32.0,32.0,,,,,,,,,1731.8515591,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.836894,1731.8515591,1731.8515591,1732.3515887999995,1732.3515887999995,1734.8514213999997,1734.8514213999997,1734.8354835,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
11.0,"[-0.64, -0.4]",space,0.0,33.0,33.0,33.0,,,,,,,,,1734.8514213999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734.8361663,1734.8514213999997,1734.8514213999997,1735.3514716,1735.3514716,1737.8514031,1737.8514031,1737.8358285999998,space,1.0,0.3492863999999827,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
7.0,"[0.3, 0]",None,0.0,34.0,34.0,34.0,,,,,,,,,1737.8514031,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737.8367476999997,1737.8514031,1737.8514031,1738.3514050999995,1738.3514050999995,1740.8512599,1740.8512599,1740.8357013999998,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
11.0,"[-0.64, -0.4]",space,0.0,35.0,35.0,35.0,,,,,,,,,1740.8512599,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.8363552,1740.8512599,1740.8512599,1741.3513426999998,1741.3513426999998,1743.8513795999995,1743.8513795999995,1743.8355244999998,space,1.0,0.5141904000001887,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
4.0,"[-0.2, 0.1]",None,0.0,36.0,36.0,36.0,,,,,,,,,1743.8513795999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.8363016999997,1743.8513795999995,1743.8513795999995,1744.3513190999995,1744.3513190999995,1746.8512562,1746.8512562,1746.8356267,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
5.0,"[0.2, 0.1]",None,0.0,37.0,37.0,37.0,,,,,,,,,1746.8512562,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746.8363473,1746.8512562,1746.8512562,1747.3511992,1747.3511992,1749.8510953999998,1749.8510953999998,1749.8351009999997,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
6.0,"[-0.3, 0]",None,0.0,38.0,38.0,38.0,,,,,,,,,1749.8510953999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.8356658999996,1749.8510953999998,1749.8510953999998,1750.3510827,1750.3510827,1752.8511362,1752.8511362,1752.8353167,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
11.0,"[-0.64, -0.4]",space,0.0,39.0,39.0,39.0,,,,,,,,,1752.8511362,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752.8360921,1752.8511362,1752.8511362,1753.3510931,1753.3510931,1755.8511700999998,1755.8511700999998,1755.8353828999998,space,1.0,0.3176807999998345,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.836049,1755.8511700999998,1755.8511700999998,1762.4190366999997,space,6.558374799999911,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,0.0,0.0,0.0,,,,,1763.4341839,,,,,,,,,,,,,,,,,,,,,,,,1762.4190783,1762.4343658999996,1763.4341839,1763.4187887999997,,,,,,,,,,,,,,,,,,,,1763.4281517,1763.4341839,1763.4341839,1763.9342039999997,1763.9342039999997,1766.4341961,1766.4341961,1766.4185533,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
5.0,"[0.2, 0.1]",None,,,,,0.0,1.0,1.0,1.0,,,,,1766.4341961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766.4194714,1766.4341961,1766.4341961,1766.9343467,1766.9343467,1769.4343716999997,1769.4343716999997,1769.4185235,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
6.0,"[-0.3, 0]",None,,,,,0.0,2.0,2.0,2.0,,,,,1769.4343716999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.4193425999997,1769.4343716999997,1769.4343716999997,1769.9342174999997,1769.9342174999997,1772.4341916999997,1772.4341916999997,1772.4184052,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
6.0,"[-0.3, 0]",space,,,,,0.0,3.0,3.0,3.0,,,,,1772.4341916999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772.4190435,1772.4341916999997,1772.4341916999997,1772.9342412,1772.9342412,1775.4341271999997,1775.4341271999997,1775.4181331999998,space,1.0,0.5158134000002974,None,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
12.0,"[0.64, -0.4]",None,,,,,0.0,4.0,4.0,4.0,,,,,1775.4341271999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775.4190829999998,1775.4341271999997,1775.4341271999997,1775.9341304999998,1775.9341304999998,1778.4339946,1778.4339946,1778.4182011999997,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
10.0,"[0, -0.2]",None,,,,,0.0,5.0,5.0,5.0,,,,,1778.4339946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778.4188795,1778.4339946,1778.4339946,1778.934087,1778.934087,1781.433978,1781.433978,1781.4180689,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,nback57,1.0,2024-01-16_11h20.49.745,untitled,2023.2.3,60.00567653711023,2024-01-16 11h38.06.823428 -0500,
