TimeShown, TimeAnswered, TimeDiff, IsCorrect, CurrentTrial, StimulusQuestion, TimeoutCounter
1515.076,1548.798,33.72168,True,0,_A1_CI_NSI_R180x,0
1550.883,1568.287,17.40381,True,1,_B1_CI_NSI_R0,0
1570.439,1590.976,20.53723,True,2,_A2_AC_SI_R180z,0
1593.021,1611.814,18.79309,True,3,_B2_AC_SI_R180x,0
1619.916,1644.517,24.60156,True,4,_A3_CI_NSI_R120z,0
1646.853,1671.44,24.58691,True,5,_B3_AC_SI_R180y,0
1673.498,1689.273,15.77466,True,6,_A4_AC_SI_R180x,0
1691.366,1707.323,15.95679,True,7,_B4_C_SI_R180y,0
1712.532,1728.749,16.21729,True,8,_A5_AC_SI_R180y,0
1730.831,1753.141,22.30969,True,9,_B5_C_SI_R120z,0
1755.258,1767.882,12.6239,True,10,_A6_AC_SI_R180z,0
1769.947,1779.965,10.01807,True,11,_B6_CI_NSI_R180x,0
1785.089,1800.785,15.69592,False,12,_A7_C_NSI_R180z,0
1802.887,1823.494,20.60681,True,13,_B7_AC_SI_R90z,0
1825.579,1840.862,15.28357,True,14,_A8_C_SI_R180y,0
1843.202,1856.719,13.5166,True,15,_B8_AC_SI_R60z,0
1861.217,1888.676,27.4585,False,16,_A9_C_NSI_R180y,0
1891.05,1896.826,5.776855,False,17,_B9_C_NSI_R90z,0
1898.955,1929.585,30.63,True,18,_A10_C_SI_R180x,0
1931.629,1957.187,25.55798,False,19,_B10_C_NSI_R180x,0
1961.57,1976.754,15.18347,True,20,_A11_AC_SI_R180y,0
1978.879,1995.513,16.63416,True,21,_B11_CI_NSI_R120z,0
1997.654,2013.739,16.08545,False,22,_A12_C_NSI_R180x,0
2015.816,2032.465,16.64868,True,23,_B12_C_SI_R180x,0
2036.463,2047.554,11.09082,True,24,_A13_CI_NSI_R180x,0
2049.663,2067.505,17.8418,True,25,_B13_AC_SI_R180x,0
2069.582,2088.18,18.59814,True,26,_A14_AC_SI_R180x,0
2090.394,2108.872,18.47803,True,27,_B14_AC_SI_R180y,0
2114.556,2132.956,18.40015,True,28,_A15_C_SI_R120z,0
2135.302,2158.028,22.72583,True,29,_B15_CI_NSI_R180y,0
2160.102,2178.962,18.86011,False,30,_A16_CI_NSI_R0,0
2181.059,2202.894,21.83521,False,31,_B16_C_NSI_R180y,0
